Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Difficulty,Accuracy,Feedback,Study
93,2,2,0.8,1.346663,2.347224,2,1,0,2
93,1,1,0.75,0.9628557,2.359368,2,1,0,2
93,2,2,0.75,1.22647,2.351243,2,1,0,2
93,1,1,0.7,1.204764,1.967548,2,1,0,2
93,1,1,0.7,0.8551824,2.552229,2,1,0,2
94,2,1,0.5,1.240949,2.748871,2,0,0,2
94,1,2,0.5,0.9501477,4.381894,2,0,0,2
94,2,2,0.5,1.600091,5.150753,2,1,0,2
94,2,1,0.5,1.297742,2.897116,2,0,0,2
94,2,1,0.5,1.453549,3.619975,2,0,0,2
94,2,2,0.5,2.151136,2.230596,2,1,0,2
94,1,1,0.5,1.812592,4.092684,2,1,0,2
94,2,1,0.5,1.318271,5.194861,2,0,0,2
94,2,2,0.5,1.999707,1.483877,2,1,0,2
94,1,1,0.5,0.9282033,0.9742128,2,1,0,2
94,1,1,0.5,1.509569,0.9592316,2,1,0,2
94,1,1,0.5,0.9915928,0.9795231,2,1,0,2
94,2,1,0.5,1.107982,0.6630958,2,0,0,2
94,2,1,0.5,1.00643,1.169026,2,0,0,2
94,2,1,0.5,1.278316,0.6357331,2,0,0,2
94,1,1,0.5,1.350109,0.5744461,2,1,0,2
94,2,2,0.5,1.176116,0.5693695,2,1,0,2
94,2,1,0.5,0.9432263,0.5590402,2,0,0,2
94,1,2,0.5,1.038935,0.6010203,2,0,0,2
94,1,1,0.5,0.8194936,0.8889461,2,1,0,2
94,2,2,0.5,1.077232,0.6356918,2,1,0,2
94,1,1,0.5,0.8580725,0.6061829,2,1,0,2
94,1,1,0.5,0.7130656,0.584634,2,1,0,2
94,2,2,0.5,1.066699,0.5179225,2,1,0,2
94,1,2,0.5,0.916703,0.4102407,2,0,0,2
94,2,2,0.5,0.7159789,0.559063,2,1,0,2
94,2,2,0.5,0.8086277,0.4052161,2,1,0,2
94,2,2,0.5,0.7168564,0.497332,2,1,0,2
94,1,2,0.5,0.7504153,0.3898622,2,0,0,2
94,1,2,0.5,0.9020932,0.3746892,2,0,0,2
94,1,1,0.5,0.9307439,0.2823325,2,1,0,2
94,2,2,0.5,0.7855536,0.2924326,2,1,0,2
94,1,2,0.5,0.9260877,0.5606053,2,0,0,2
94,1,1,0.5,0.9602146,0.5096758,2,1,0,2
94,2,2,0.5,0.6444744,0.3542988,2,1,0,2
94,2,2,0.5,1.083355,0.2617617,2,1,0,2
94,2,1,0.5,1.095417,0.3488794,2,0,0,2
94,2,2,0.5,0.7171496,0.5076168,2,1,0,2
94,2,2,0.5,0.6176014,0.523398,2,1,0,2
94,2,2,0.5,0.7098562,0.6871681,2,1,0,2
94,2,2,0.5,0.4876544,0.6052119,2,1,0,2
94,1,1,0.5,1.10327,0.3284168,2,1,0,2
94,1,1,0.5,0.9157956,0.3539947,2,1,0,2
94,2,2,0.5,0.8917905,1.170296,2,1,0,2
94,1,2,0.5,0.9925469,0.3132948,2,0,0,2
94,2,1,0.5,0.9122,0.4161249,2,0,0,2
94,1,1,0.5,1.080463,0.2871937,2,1,0,2
94,2,1,0.5,1.199956,0.5179352,2,0,0,2
94,1,1,0.5,0.7515673,0.4567346,2,1,0,2
94,1,1,0.5,1.049035,0.2721281,2,1,0,2
95,2,1,0.5,1.909136,1.822933,2,0,0,2
95,1,1,0.5,1.76066,2.756,2,1,0,2
95,2,1,0.5,1.259335,2.904272,2,0,0,2
95,2,2,0.5,2.54253,1.682128,2,1,0,2
95,2,1,0.5,1.825258,1.979189,2,0,0,2
95,2,2,0.5,1.987936,2.343483,2,1,0,2
95,1,1,0.5,1.44416,2.184399,2,1,0,2
95,2,1,0.5,1.884058,1.970236,2,0,0,2
95,2,1,0.5,1.822996,1.522959,2,0,0,2
95,1,1,0.5,1.252812,1.253137,2,1,0,2
95,1,2,0.5,2.00203,1.573915,2,0,0,2
95,1,1,0.5,1.010388,2.041837,2,1,0,2
95,2,2,0.5,1.223225,1.456655,2,1,0,2
95,2,1,0.5,1.105366,1.691785,2,0,0,2
95,2,1,0.5,1.534467,1.363743,2,0,0,2
95,1,2,0.5,1.371928,1.785068,2,0,0,2
95,2,2,0.5,1.107928,1.708518,2,1,0,2
95,2,1,0.5,1.806175,1.776407,2,0,0,2
95,1,2,0.5,1.259566,2.228631,2,0,0,2
95,1,2,0.5,1.546007,1.555866,2,0,0,2
95,2,2,0.5,1.482391,1.512787,2,1,0,2
95,1,1,0.5,1.162402,1.308854,2,1,0,2
95,1,1,0.5,1.442199,2.112417,2,1,0,2
95,2,2,0.5,1.393903,1.554028,2,1,0,2
95,1,1,0.5,1.089584,1.642192,2,1,0,2
95,2,2,0.5,14.0973,1.212332,2,1,0,2
95,2,1,0.5,1.19851,2.149066,2,0,0,2
95,2,2,0.5,1.993031,1.497411,2,1,0,2
95,1,1,0.5,0.9795856,1.323021,2,1,0,2
95,1,1,0.5,1.379022,1.348771,2,1,0,2
95,1,2,0.5,2.098266,1.692217,2,0,0,2
95,2,1,0.5,1.381491,1.12535,2,0,0,2
95,1,2,0.5,1.157071,1.482192,2,0,0,2
95,1,1,0.5,0.9623185,1.566096,2,1,0,2
95,2,2,0.5,1.116259,1.426349,2,1,0,2
95,2,2,0.5,1.755672,2.271979,2,1,0,2
95,2,1,0.5,1.080794,1.254271,2,0,0,2
95,2,1,0.5,1.302152,1.277707,2,0,0,2
95,2,2,0.5,1.192662,1.625616,2,1,0,2
95,2,1,0.5,1.016115,1.57408,2,0,0,2
95,2,2,0.5,1.082366,1.384501,2,1,0,2
95,1,2,0.5,1.311076,1.34348,2,0,0,2
95,1,1,0.5,0.9323813,1.692933,2,1,0,2
95,2,1,0.5,0.9316756,1.041376,2,0,0,2
95,1,1,0.5,1.123336,1.221317,2,1,0,2
95,2,1,0.5,0.962736,1.509256,2,0,0,2
95,1,2,0.5,1.551783,1.509969,2,0,0,2
95,2,1,0.5,0.7516696,1.251302,2,0,0,2
95,1,1,0.5,0.9538738,2.051224,2,1,0,2
95,1,2,0.5,0.9454904,1.298509,2,0,0,2
96,2,2,0.9,0.4320581,2.684729,2,1,0,2
96,1,1,0.6,0.8287091,2.109444,2,1,0,2
96,2,2,0.55,0.9083368,2.167283,2,1,0,2
96,2,2,0.55,0.6837265,2.584046,2,1,0,2
96,2,1,0.7,0.6042668,2.383859,2,0,0,2
96,2,2,0.7,3.673637,3.764899,2,1,0,2
96,1,1,0.7,0.9016243,5.10528,2,1,0,2
96,2,2,0.7,4.655731,2.654823,2,1,0,2
96,2,2,0.75,0.6943839,3.027677,2,1,0,2
96,1,2,0.65,1.253842,1.47052,2,0,0,2
96,1,2,0.7,6.477624,2.450897,2,0,0,2
96,1,1,0.75,0.6371813,2.459524,2,1,0,2
96,2,2,0.9,0.4933217,2.604709,2,1,0,2
96,2,2,0.9,0.6801121,2.65183,2,1,0,2
96,2,1,0.6,2.906444,1.732077,2,0,0,2
96,1,2,0.7,1.677809,1.378228,2,0,0,2
96,2,2,0.9,0.6463633,3.170193,2,1,0,2
96,2,2,0.75,4.755743,1.52836,2,1,0,2
96,1,2,0.75,0.7244217,4.214489,2,0,0,2
96,1,1,1,0.4215074,5.425232,2,1,0,2
96,2,2,0.8,0.5049813,2.100691,2,1,0,2
96,1,1,0.7,1.008323,1.901944,2,1,0,2
96,1,2,0.6,1.477433,1.441963,2,0,0,2
96,2,1,0.8,0.4131426,2.257757,2,0,0,2
96,1,1,0.75,2.720402,3.068341,2,1,0,2
96,2,2,0.9,0.5853892,3.315079,2,1,0,2
96,2,1,0.65,0.6705621,1.622377,2,0,0,2
96,2,2,0.85,0.6836427,3.758219,2,1,0,2
96,1,1,0.6,6.264859,1.962888,2,1,0,2
96,1,2,0.95,0.7090762,2.32096,2,0,0,2
96,1,1,0.8,0.5252295,1.84701,2,1,0,2
96,2,1,0.75,0.7751545,2.372329,2,0,0,2
96,1,2,0.85,0.7965411,1.88779,2,0,0,2
96,1,2,0.9,0.5882297,2.507662,2,0,0,2
96,2,2,0.95,0.6923438,1.536947,2,1,0,2
96,2,2,0.8,0.5726699,2.076711,2,1,0,2
96,2,2,0.75,0.4201581,2.092713,2,1,0,2
96,2,2,0.9,0.8649564,3.260024,2,1,0,2
96,2,1,0.75,0.9635865,1.607775,2,0,0,2
96,2,2,0.85,0.63516,3.039879,2,1,0,2
96,2,1,0.85,0.5601081,2.430108,2,0,0,2
96,1,2,0.6,2.378839,1.289517,2,0,0,2
96,1,1,0.65,2.520508,1.558015,2,1,0,2
96,2,2,0.85,0.4622085,2.37678,2,1,0,2
96,1,2,0.75,2.978599,2.71466,2,0,0,2
96,2,1,0.65,1.909326,2.569228,2,0,0,2
96,1,1,0.7,2.501764,2.663909,2,1,0,2
96,2,2,0.8,0.7851328,3.193447,2,1,0,2
96,1,1,0.75,1.934229,2.948918,2,1,0,2
96,1,1,0.85,0.5748185,2.26021,2,1,0,2
97,2,2,0.8,0.8990312,3.606381,2,1,0,2
97,1,2,0.75,0.9576648,3.882373,2,0,0,2
97,2,1,0.85,0.531611,2.609887,2,0,0,2
97,2,1,0.85,1.126334,2.80904,2,0,0,2
97,2,1,0.9,0.6369002,2.974863,2,0,0,2
97,2,2,0.85,1.111704,3.583796,2,1,0,2
97,1,1,0.9,1.029754,5.480249,2,1,0,2
97,2,1,0.85,1.209879,7.049122,2,0,0,2
97,2,1,0.75,1.513457,3.284513,2,0,0,2
97,1,2,0.8,0.7326985,6.197267,2,0,0,2
97,1,1,0.75,0.9318525,3.258565,2,1,0,2
97,1,1,0.85,0.3372192,3.242342,2,1,0,2
97,2,2,0.85,0.6116435,4.000374,2,1,0,2
97,2,2,0.85,0.6761875,3.593044,2,1,0,2
97,2,1,0.85,0.6682041,3.526214,2,0,0,2
97,1,1,0.85,0.5725949,2.569619,2,1,0,2
97,2,2,0.9,0.5641187,3.618439,2,1,0,2
97,2,2,0.8,0.6174237,3.053833,2,1,0,2
97,1,2,0.85,0.7934127,3.209492,2,0,0,2
97,1,2,0.75,0.4336871,2.035609,2,0,0,2
97,2,2,0.85,0.3166606,2.393715,2,1,0,2
97,1,2,0.75,0.5877376,4.772183,2,0,0,2
97,1,1,0.7,6.394282,2.057069,2,1,0,2
97,2,2,0.85,0.5691762,3.254658,2,1,0,2
97,1,2,0.9,0.4554607,2.48336,2,0,0,2
97,2,2,0.85,0.407613,3.555521,2,1,0,2
97,2,2,0.95,0.2587417,3.497255,2,1,0,2
97,2,1,0.85,0.6425142,2.66304,2,0,0,2
97,1,1,0.75,1.963095,1.681001,2,1,0,2
97,1,1,0.8,0.704266,3.328288,2,1,0,2
97,1,1,0.8,0.6134631,4.333936,2,1,0,2
97,2,1,0.85,0.5798877,4.412004,2,0,0,2
97,1,2,0.9,0.423183,4.640202,2,0,0,2
97,1,1,0.95,0.2875426,3.557368,2,1,0,2
97,2,2,0.85,0.4051384,2.832484,2,1,0,2
97,2,2,0.9,0.5839334,4.296196,2,1,0,2
97,2,2,0.75,3.984499,2.307006,2,1,0,2
97,2,2,0.75,1.577409,3.839113,2,1,0,2
97,2,2,0.8,0.3671647,3.186677,2,1,0,2
97,2,2,0.8,0.5620255,2.303851,2,1,0,2
97,2,2,0.85,0.614718,2.608168,2,1,0,2
97,1,2,0.85,0.9554749,3.965732,2,0,0,2
97,1,1,0.9,0.3373795,3.021865,2,1,0,2
97,2,2,0.75,0.7132161,2.329573,2,1,0,2
97,1,2,0.85,0.8537074,4.556574,2,0,0,2
97,2,2,0.8,0.3266569,4.272612,2,1,0,2
97,1,2,0.75,2.209825,2.089228,2,0,0,2
97,2,2,0.8,0.8394278,2.404805,2,1,0,2
97,1,1,0.75,0.7828936,1.968574,2,1,0,2
97,1,1,0.75,0.8837498,1.63012,2,1,0,2
98,2,2,0.7,1.757455,5.456729,2,1,0,2
98,1,1,0.75,1.356162,2.018763,2,1,0,2
98,2,1,0.75,1.429318,4.126508,2,0,0,2
98,2,2,0.8,1.590114,3.258341,2,1,0,2
98,2,1,0.85,1.017713,3.930731,2,0,0,2
98,2,2,0.75,1.95433,1.98075,2,1,0,2
98,1,1,0.7,1.301608,2.230523,2,1,0,2
98,2,2,0.75,1.253747,2.530912,2,1,0,2
98,2,2,0.7,1.539162,5.060729,2,1,0,2
98,1,2,0.75,4.780723,3.561003,2,0,0,2
98,1,2,0.75,1.673922,3.444946,2,0,0,2
98,1,1,0.75,1.336424,2.749303,2,1,0,2
98,2,2,0.8,1.395248,6.226681,2,1,0,2
98,2,2,0.75,1.650337,4.707269,2,1,0,2
98,2,1,0.7,2.683753,4.705317,2,0,0,2
98,1,1,0.7,2.074836,5.185382,2,1,0,2
98,2,2,0.8,1.777689,2.581521,2,1,0,2
98,2,1,0.75,1.111833,4.227149,2,0,0,2
98,1,2,0.8,1.206699,1.893183,2,0,0,2
98,1,1,0.75,1.358544,5.453475,2,1,0,2
98,2,2,0.75,1.564982,2.432986,2,1,0,2
98,1,1,0.85,1.026807,2.94628,2,1,0,2
98,1,2,0.75,1.511995,9.016566,2,0,0,2
98,2,1,0.8,0.8460727,2.391767,2,0,0,2
98,1,1,0.85,1.403367,6.0492,2,1,0,2
98,2,2,0.8,1.389135,3.052552,2,1,0,2
98,2,2,0.75,1.587042,2.714364,2,1,0,2
98,2,1,0.7,1.613932,2.055661,2,0,0,2
98,1,2,0.7,1.747831,1.486142,2,0,0,2
98,1,1,0.75,1.163804,2.450314,2,1,0,2
98,1,1,0.75,1.361126,1.350613,2,1,0,2
98,2,2,0.75,2.747728,4.468283,2,1,0,2
98,1,2,0.75,1.335784,1.820983,2,0,0,2
98,1,2,0.75,2.146729,2.998052,2,0,0,2
98,2,2,0.8,1.0892,2.098088,2,1,0,2
98,2,2,0.75,2.107578,3.462445,2,1,0,2
98,2,1,0.75,2.156143,1.943561,2,0,0,2
98,2,1,0.75,1.218245,3.024997,2,0,0,2
98,2,2,0.75,1.666634,4.685007,2,1,0,2
98,2,2,0.85,1.123871,5.686265,2,1,0,2
98,2,2,0.75,1.57294,6.613773,2,1,0,2
98,1,2,0.75,1.145545,2.699873,2,0,0,2
98,1,1,0.75,0.8260823,1.65403,2,1,0,2
98,2,2,0.7,1.129529,1.959284,2,1,0,2
98,1,1,0.75,0.9585657,2.066425,2,1,0,2
98,2,1,0.7,1.587763,3.677029,2,0,0,2
98,1,2,0.8,0.9089772,3.949337,2,0,0,2
98,2,1,0.8,0.8647081,5.220219,2,0,0,2
98,1,1,0.75,0.8149626,3.949461,2,1,0,2
98,1,1,0.8,1.655539,2.144916,2,1,0,2
99,2,2,0.75,2.465706,5.142101,2,1,0,2
99,1,1,0.7,1.335335,4.696466,2,1,0,2
99,2,1,0.75,2.5106,5.535494,2,0,0,2
99,2,2,0.8,1.716383,3.926611,2,1,0,2
99,2,2,0.7,1.197334,5.92989,2,1,0,2
99,2,1,0.5,1.065836,0.2668973,2,0,0,2
99,1,1,0.7,1.310793,3.114393,2,1,0,2
99,2,1,0.75,1.098423,5.263163,2,0,0,2
99,2,1,0.7,1.065595,4.616506,2,0,0,2
99,1,2,0.6,1.501819,3.983499,2,0,0,2
99,1,1,0.75,1.2048,4.066509,2,1,0,2
99,1,1,0.55,1.006078,3.104267,2,1,0,2
99,2,2,0.7,1.499863,3.7891,2,1,0,2
99,2,2,0.5,1.132862,0.6511038,2,1,0,2
99,2,2,0.7,2.95922,4.052418,2,1,0,2
99,1,1,0.7,1.156644,4.787882,2,1,0,2
99,2,2,0.7,1.202993,3.326211,2,1,0,2
99,2,2,0.7,1.639447,3.252923,2,1,0,2
99,1,1,0.6,1.509475,3.396933,2,1,0,2
99,1,1,0.7,1.254583,3.926452,2,1,0,2
99,2,1,0.55,1.708961,2.773209,2,0,0,2
99,1,1,0.55,1.011763,2.177884,2,1,0,2
99,1,1,0.6,1.502711,2.762239,2,1,0,2
99,2,1,0.6,0.977813,2.950789,2,0,0,2
99,1,2,0.65,1.245424,2.887447,2,0,0,2
99,2,2,0.55,1.366219,2.339612,2,1,0,2
99,2,2,0.65,1.038748,3.554088,2,1,0,2
99,2,2,0.55,1.165364,2.418373,2,1,0,2
99,1,2,0.6,1.613491,2.687077,2,0,0,2
99,1,1,0.65,1.908149,3.016205,2,1,0,2
99,1,2,0.55,1.792034,3.027755,2,0,0,2
99,2,1,0.6,1.148214,3.276482,2,0,0,2
99,1,1,0.55,3.059286,2.396451,2,1,0,2
99,1,2,0.6,1.449147,2.759096,2,0,0,2
99,2,2,0.8,1.922387,5.860794,2,1,0,2
99,2,2,0.55,1.143556,4.888007,2,1,0,2
99,2,2,0.6,1.108639,2.535529,2,1,0,2
99,2,1,0.65,1.364908,3.347967,2,0,0,2
99,2,2,0.65,1.105326,3.74004,2,1,0,2
99,2,2,0.6,1.564691,5.753418,2,1,0,2
99,2,2,0.7,1.0125,3.761892,2,1,0,2
99,1,1,0.6,1.093301,3.485719,2,1,0,2
99,1,1,0.7,1.136538,2.673168,2,1,0,2
99,2,2,0.75,0.9288718,3.480601,2,1,0,2
99,1,1,0.55,1.15891,2.220896,2,1,0,2
99,2,1,0.75,1.16416,2.994847,2,0,0,2
99,1,2,0.6,1.642278,2.568536,2,0,0,2
99,2,1,0.75,1.283615,2.952816,2,0,0,2
99,1,1,0.65,1.050226,4.454794,2,1,0,2
99,1,1,0.65,1.37926,3.00299,2,1,0,2
100,2,2,0.75,2.150214,5.39438,2,1,0,2
100,1,1,0.7,1.989232,7.989991,2,1,0,2
100,2,2,0.7,2.312019,4.756299,2,1,0,2
100,2,1,0.6,1.811768,4.403675,2,0,0,2
100,2,2,0.7,2.047761,5.80943,2,1,0,2
100,2,2,0.7,2.15635,3.953654,2,1,0,2
100,1,1,0.75,1.460863,3.55876,2,1,0,2
100,2,1,0.7,2.056483,4.874589,2,0,0,2
100,2,2,0.65,2.105923,8.355585,2,1,0,2
100,1,2,0.65,3.20966,3.75397,2,0,0,2
100,1,1,0.7,3.358119,5.123114,2,1,0,2
100,1,1,0.7,5.49805,2.547662,2,1,0,2
100,2,2,0.75,2.171922,3.299103,2,1,0,2
100,2,2,0.7,2.079088,4.065395,2,1,0,2
100,2,2,0.7,3.439831,4.582132,2,1,0,2
100,1,1,0.75,1.961489,3.311807,2,1,0,2
100,2,2,0.75,2.148661,5.708916,2,1,0,2
100,2,2,0.7,2.507224,3.462564,2,1,0,2
100,1,2,0.7,1.857467,2.50428,2,0,0,2
100,1,1,0.7,0.9034228,4.984956,2,1,0,2
100,2,2,0.75,2.243058,5.614681,2,1,0,2
100,1,2,0.65,1.84501,6.768488,2,0,0,2
100,1,1,0.7,1.393043,2.786701,2,1,0,2
100,2,1,0.65,3.424854,7.061751,2,0,0,2
100,1,1,0.7,1.587631,2.931298,2,1,0,2
100,2,2,0.7,3.529072,5.248317,2,1,0,2
100,2,2,0.65,3.147089,3.504194,2,1,0,2
100,2,1,0.7,2.251943,5.892331,2,0,0,2
100,1,2,0.65,2.301697,3.680985,2,0,0,2
100,1,1,0.7,1.6655,3.689754,2,1,0,2
100,1,1,0.7,1.295413,2.100909,2,1,0,2
100,2,2,0.5,2.174828,0.4515656,2,1,0,2
100,1,2,0.7,1.49532,6.287991,2,0,0,2
100,1,1,0.7,1.478502,4.032736,2,1,0,2
100,2,2,0.75,1.967229,3.366223,2,1,0,2
100,2,2,0.7,2.001991,1.8241,2,1,0,2
100,2,2,0.65,2.503102,2.850405,2,1,0,2
100,2,2,0.7,1.087404,1.837055,2,1,0,2
100,2,2,0.65,1.673432,2.757721,2,1,0,2
100,2,2,0.7,1.468185,3.038934,2,1,0,2
100,2,2,0.7,1.105834,3.818328,2,1,0,2
100,1,1,0.7,1.916723,2.820124,2,1,0,2
100,1,1,0.7,2.1035,1.888872,2,1,0,2
100,2,2,0.65,2.354335,2.861529,2,1,0,2
100,1,1,0.7,2.354551,2.993574,2,1,0,2
100,2,2,0.7,1.760785,3.622899,2,1,0,2
100,1,1,0.65,1.862338,5.214319,2,1,0,2
100,2,2,0.7,3.084792,3.329355,2,1,0,2
100,1,1,0.7,1.387038,4.099089,2,1,0,2
100,1,2,0.75,3.440693,3.494355,2,0,0,2
101,2,2,0.6,5.425295,8.479281,2,1,0,2
101,1,2,0.6,4.769954,8.395471,2,0,0,2
101,2,2,0.65,5.558248,7.10631,2,1,0,2
101,2,2,0.55,6.148712,4.305933,2,1,0,2
101,2,1,0.65,2.933249,9.147279,2,0,0,2
101,2,1,0.65,3.388402,5.024472,2,0,0,2
101,1,1,0.7,2.748088,11.19013,2,1,0,2
101,2,1,0.55,5.243051,10.56857,2,0,0,2
101,2,1,0.55,6.445694,7.982828,2,0,0,2
101,1,2,0.6,5.000232,9.860683,2,0,0,2
101,1,1,0.65,3.277976,5.401812,2,1,0,2
101,1,1,0.7,3.497877,8.615716,2,1,0,2
101,2,2,0.55,7.209244,8.148963,2,1,0,2
101,2,1,0.7,2.333902,6.598117,2,0,0,2
101,2,2,0.6,4.963705,8.511997,2,1,0,2
101,1,1,0.65,1.628299,4.91854,2,1,0,2
101,2,2,0.7,3.120969,5.631816,2,1,0,2
101,2,1,0.7,2.76027,11.18248,2,0,0,2
101,1,2,0.6,2.967215,5.63674,2,0,0,2
101,1,1,0.75,1.921825,5.526505,2,1,0,2
101,2,2,0.6,2.923683,6.406534,2,1,0,2
101,1,1,0.55,3.725948,3.355145,2,1,0,2
101,1,2,0.55,2.830804,6.505021,2,0,0,2
101,2,2,0.6,2.441668,3.932046,2,1,0,2
101,1,1,0.6,2.147099,2.946695,2,1,0,2
101,2,1,0.6,2.488821,5.202699,2,0,0,2
101,2,2,0.55,4.290706,4.057688,2,1,0,2
101,2,2,0.6,2.132816,2.170896,2,1,0,2
101,1,1,0.65,1.649954,6.257972,2,1,0,2
101,1,2,0.5,5.27617,1.672025,2,0,0,2
101,1,1,0.7,5.195292,4.159456,2,1,0,2
101,2,1,0.6,2.504277,1.948249,2,0,0,2
101,1,2,0.6,3.753303,3.149989,2,0,0,2
101,1,1,0.55,5.474759,4.903799,2,1,0,2
101,2,2,0.6,3.411136,2.802279,2,1,0,2
101,2,1,0.6,1.980068,2.907341,2,0,0,2
101,2,1,0.65,1.226732,3.139744,2,0,0,2
101,2,2,0.65,2.40641,3.537012,2,1,0,2
101,2,2,0.6,2.001783,3.166551,2,1,0,2
101,2,2,0.65,1.549693,4.241676,2,1,0,2
101,2,2,0.7,1.233457,3.661306,2,1,0,2
101,1,1,0.75,1.897744,4.353065,2,1,0,2
101,1,1,0.65,1.288084,3.032103,2,1,0,2
101,2,2,0.55,3.082939,1.878202,2,1,0,2
101,1,2,0.5,6.035581,0.6361718,2,0,0,2
101,2,1,0.6,2.880613,2.388588,2,0,0,2
101,1,2,0.65,2.185521,3.170551,2,0,0,2
101,2,2,0.65,1.92255,3.381601,2,1,0,2
101,1,2,0.65,3.23859,3.362409,2,0,0,2
101,1,1,0.7,1.538916,5.176807,2,1,0,2
102,2,1,0.5,0.98599,0.8050278,2,0,0,2
102,1,2,0.5,0.7405714,0.8050132,2,0,0,2
102,2,1,0.5,1.163847,0.5595586,2,0,0,2
102,2,2,0.5,0.8411703,0.7797953,2,1,0,2
102,2,1,0.5,0.9218454,0.5810785,2,0,0,2
102,2,2,0.5,0.6143663,0.6362357,2,1,0,2
102,1,2,0.5,0.7784359,0.6565072,2,0,0,2
102,2,1,0.5,0.8023444,0.4463429,2,0,0,2
102,2,2,0.5,0.7082236,0.4922925,2,1,0,2
102,1,1,0.5,0.6830598,0.4617804,2,1,0,2
102,1,2,0.5,0.7565789,0.6413633,2,0,0,2
102,1,2,0.5,0.761869,0.4465617,2,0,0,2
102,2,2,0.5,0.5820804,0.4310374,2,1,0,2
102,2,2,0.5,0.7088618,0.3899313,2,1,0,2
102,2,1,0.5,0.7958773,0.3289865,2,0,0,2
102,1,1,0.5,0.4509029,0.4154912,2,1,0,2
102,2,2,0.5,0.5269808,0.4105095,2,1,0,2
102,2,1,0.5,0.3739742,0.4468971,2,0,0,2
102,1,1,0.5,0.4579675,0.3184339,2,1,0,2
102,1,1,0.5,0.3262749,0.3334584,2,1,0,2
102,2,1,0.5,0.6479414,0.3340982,2,0,0,2
102,1,1,0.5,0.4412167,0.343694,2,1,0,2
102,1,1,0.5,0.6294867,0.4871658,2,1,0,2
102,2,2,0.5,0.3241833,0.5695651,2,1,0,2
102,1,1,0.5,0.4429375,0.4311153,2,1,0,2
102,2,1,0.5,0.6100596,0.3128999,2,0,0,2
102,2,2,0.5,0.4302631,0.4155215,2,1,0,2
102,2,2,0.5,0.4260855,0.4104437,2,1,0,2
102,1,1,0.5,0.3747494,0.3486558,2,1,0,2
102,1,1,0.5,0.4136906,0.4465044,2,1,0,2
102,1,1,0.5,0.3267499,0.4107359,2,1,0,2
102,2,2,0.5,0.2937566,1.245867,2,1,0,2
102,1,1,0.5,0.4178541,0.4269599,2,1,0,2
102,1,1,0.5,0.4631807,0.5030127,2,1,0,2
102,2,1,0.5,0.0208669,0.5385364,2,0,0,2
102,2,1,0.5,0.0571261,0.4012044,2,0,0,2
102,2,1,0.5,0.9732147,0.3642886,2,0,0,2
102,2,1,0.5,0.5462046,0.3796251,2,0,0,2
102,2,2,0.5,0.1850412,0.4819816,2,1,0,2
102,2,2,0.5,0.122267,0.3337048,2,1,0,2
102,2,2,0.5,0.0921716,0.6770368,2,1,0,2
102,1,2,0.5,0.114657,0.3952954,2,0,0,2
102,1,1,0.5,0.4763172,0.4103425,2,1,0,2
102,2,1,0.5,0.5311252,0.3847243,2,0,0,2
102,1,1,0.5,0.330564,0.482955,2,1,0,2
102,2,1,0.5,0.5368796,0.3900605,2,0,0,2
102,1,1,0.5,0.4561817,0.4052621,2,1,0,2
102,2,2,0.5,0.3933939,0.3871377,2,1,0,2
102,1,1,0.5,0.3838638,0.4159716,2,1,0,2
102,1,1,0.5,0.2677604,0.4312067,2,1,0,2
103,2,1,0.8,1.744766,7.568274,2,0,0,2
103,1,1,0.7,1.443366,7.085172,2,1,0,2
103,2,2,0.75,2.682765,3.710675,2,1,0,2
103,2,2,0.8,1.443932,3.886216,2,1,0,2
103,2,2,0.75,1.423539,4.488773,2,1,0,2
103,2,1,0.75,1.405822,3.140216,2,0,0,2
103,1,2,0.8,1.414808,4.542152,2,0,0,2
103,2,2,0.75,1.354703,3.653498,2,1,0,2
103,2,2,0.65,2.504758,3.640852,2,1,0,2
103,1,1,0.8,1.139151,3.788335,2,1,0,2
103,1,1,0.75,1.238075,3.821134,2,1,0,2
103,1,1,0.75,1.065303,6.153517,2,1,0,2
103,2,1,0.75,1.245636,7.59947,2,0,0,2
103,2,1,0.75,1.032051,4.687276,2,0,0,2
103,2,1,0.75,1.043914,3.559822,2,0,0,2
103,1,1,0.7,2.889039,2.952141,2,1,0,2
103,2,1,0.75,2.727028,2.700721,2,0,0,2
103,2,2,0.75,2.173463,11.35694,2,1,0,2
103,1,1,0.75,1.70835,3.38825,2,1,0,2
103,1,1,0.8,2.100957,4.109017,2,1,0,2
103,2,2,0.8,2.147817,4.119434,2,1,0,2
103,1,1,0.8,1.370547,6.184441,2,1,0,2
103,1,1,0.85,1.145426,6.28296,2,1,0,2
103,2,2,0.75,3.285911,6.179238,2,1,0,2
103,1,1,0.75,1.899083,3.465673,2,1,0,2
103,2,1,0.8,1.550595,5.30316,2,0,0,2
103,2,1,0.7,3.339698,3.186719,2,0,0,2
103,2,1,0.75,0.9950632,5.241189,2,0,0,2
103,1,1,0.75,2.855129,3.567334,2,1,0,2
103,1,1,0.8,0.8882369,3.212636,2,1,0,2
103,1,1,0.85,1.107142,7.042943,2,1,0,2
103,2,1,0.75,1.288161,3.185851,2,0,0,2
103,1,1,0.75,2.153397,4.941146,2,1,0,2
103,1,1,0.8,0.8618404,4.237116,2,1,0,2
