Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Accuracy
11,1,1,4,3.241,0.694,1
11,1,1,5,2.865,0.794,1
11,2,2,6,2.944,0.759,1
11,1,1,6,1.285,0.753,1
11,1,1,6,1.234,0.734,1
11,2,2,6,2.795,0.729,1
11,2,2,5,2.994,0.838,1
11,1,1,2,6.423,0.755,1
11,2,2,6,2.659,0.82,1
11,1,2,1,7.766,0.936,0
11,2,2,6,1.641,0.631,1
11,1,1,6,1.153,0.689,1
11,1,1,6,1.065,0.7,1
11,2,2,6,1.419,0.813,1
11,2,2,6,1.182,0.715,1
11,1,1,4,4.043,0.727,1
11,2,2,3,6.086,0.736,1
11,2,2,2,16.673,0.724,1
11,1,2,5,1.864,0.731,0
11,2,2,5,2.075,0.959,1
11,2,2,3,6.116,0.685,1
11,1,1,5,2.141,0.74,1
11,2,2,6,1.082,0.747,1
11,2,2,6,4.215,0.731,1
11,2,1,4,2.168,1.749,0
11,1,1,6,1.216,0.748,1
11,1,1,3,11.637,1.05,1
11,1,1,5,26.605,0.724,1
11,1,1,6,1.271,0.785,1
11,1,1,4,3.046,0.605,1
11,1,1,5,2.923,0.895,1
11,1,1,4,2.542,0.725,1
11,1,1,6,1.256,0.723,1
11,1,1,2,7.098,0.763,1
11,2,2,6,1.416,0.717,1
11,1,1,6,1.108,0.724,1
11,2,2,6,2.723,0.599,1
11,1,1,3,1.873,0.801,1
11,1,1,6,1.437,0.798,1
11,2,2,4,1.164,0.782,1
11,2,2,5,1.763,0.683,1
11,2,2,5,1.997,0.684,1
11,2,2,4,1.591,0.865,1
11,2,1,1,4.262,1.323,0
11,1,1,6,1.16,0.695,1
11,2,2,6,3.104,1.205,1
11,1,1,3,8.487,0.878,1
11,2,2,6,1.196,0.729,1
11,2,1,6,3.149,0.513,0
11,1,1,3,19.275,1.055,1
11,1,1,6,2.55,0.764,1
11,2,1,2,2.87,0.784,0
11,2,2,1,2.137,1.081,1
11,1,1,5,3.934,1.577,1
11,1,1,6,1.54,0.724,1
11,1,1,6,1.755,0.722,1
11,2,2,4,3.815,0.715,1
11,2,2,6,2.747,0.684,1
11,2,2,2,9.357,0.741,1
11,1,1,6,1.974,0.74,1
11,2,1,4,2.315,0.887,0
11,1,1,6,1.376,0.962,1
11,1,1,6,1.587,0.704,1
11,2,2,6,1.58,0.73,1
11,1,2,2,4.246,0.667,0
11,1,1,6,0.983,0.639,1
11,2,1,6,3.941,1.256,0
11,2,2,6,2.363,0.871,1
11,1,1,6,1.532,0.669,1
11,1,1,5,8.097,0.665,1
11,1,1,5,1.184,0.701,1
11,2,2,5,2.937,0.643,1
11,1,1,4,1.96,0.649,1
11,1,1,6,2.7,0.717,1
11,1,1,4,2.842,1.304,1
11,1,1,3,6.298,0.715,1
11,1,1,6,1.387,0.799,1
11,2,2,6,1.277,0.713,1
11,2,2,6,1.588,0.721,1
11,2,2,6,3.049,0.716,1
11,2,2,6,2.372,0.659,1
11,1,2,3,6.398,0.949,0
11,1,1,3,7.466,0.701,1
11,2,1,3,6.811,0.776,0
11,1,2,6,1.084,0.577,0
11,2,1,1,22.272,0.912,0
11,1,1,4,2.915,1.419,1
11,1,1,5,2.578,0.556,1
11,1,1,5,2.676,0.914,1
11,1,1,5,6.073,0.599,1
11,2,1,6,1.888,0.643,0
11,2,2,4,11.679,0.856,1
11,1,2,1,2.004,2.83,0
11,1,1,5,2.964,0.903,1
11,2,2,6,1.439,0.722,1
11,2,2,4,2.331,0.637,1
11,1,2,5,1.954,0.627,0
11,2,2,6,1.962,0.884,1
11,2,2,2,4.435,1.407,1
11,2,2,6,1.052,0.703,1
11,2,2,6,1.157,0.692,1
11,2,2,5,3.539,0.847,1
11,2,2,6,1.51,0.743,1
11,1,1,6,2.632,1.076,1
11,2,2,6,1.194,0.664,1
11,1,2,6,1.013,0.714,0
11,2,1,2,7.98,1.043,0
11,1,1,4,1.884,1.466,1
11,1,1,5,1.435,0.75,1
11,2,2,6,1.357,0.708,1
11,1,2,2,5.63,0.607,0
11,1,1,4,2.456,0.895,1
11,1,1,6,2.087,0.924,1
11,2,2,5,6.13,0.699,1
11,2,1,2,2.746,0.948,0
11,1,1,6,1.231,0.731,1
11,2,2,4,3.465,0.778,1
11,1,1,5,1.854,0.907,1
11,2,1,2,7.552,1.72,0
11,2,2,6,1.815,1.042,1
11,2,2,3,2.053,0.907,1
11,1,1,6,1.068,0.671,1
11,1,1,6,1.408,0.71,1
12,1,1,4,1.284,2.671,1
12,2,2,6,1.595,0.979,1
12,2,2,6,2.039,1.223,1
12,1,2,2,8.659,1.852,0
12,1,1,3,2.531,2.106,1
12,2,2,3,2.988,1.674,1
12,2,2,1,4.474,1.083,1
12,1,1,6,1.716,0.809,1
12,1,1,6,1.008,0.787,1
12,1,1,5,1.47,1.08,1
12,1,1,3,3.418,1.577,1
12,2,2,6,1.695,1.869,1
12,2,2,5,1.187,1.314,1
12,2,2,4,1.684,1.671,1
12,1,1,3,1.454,3.769,1
12,2,2,6,1.563,0.839,1
12,2,2,6,1.174,0.787,1
12,1,1,5,1.798,0.918,1
12,2,2,6,1.203,1.22,1
12,1,1,2,4.688,0.863,1
12,1,1,2,1.399,0.841,1
12,2,2,5,1.614,1.153,1
12,2,2,6,1.75,0.576,1
12,2,2,6,1.398,0.778,1
12,1,1,4,1.665,3.685,1
12,2,2,3,2.202,1.078,1
12,1,1,1,4.619,0.844,1
12,1,1,3,1.867,0.748,1
12,2,2,4,1.449,1.107,1
12,1,1,2,3.176,1.506,1
12,2,2,3,4.895,0.776,1
12,2,2,1,4.945,0.822,1
12,2,2,3,2.424,0.833,1
12,2,2,3,1.966,0.732,1
12,1,1,5,1.681,0.84,1
12,2,2,4,1.958,1.459,1
12,1,1,4,1.865,1.606,1
12,2,2,5,1.129,0.979,1
12,1,2,1,2.682,1.247,0
12,1,1,4,1.574,1.506,1
12,2,2,2,3.831,1.481,1
12,2,2,3,3.371,1.394,1
12,1,1,5,1.836,1.313,1
12,1,1,4,1.808,1.022,1
12,1,1,4,1.706,0.988,1
12,2,2,6,1.363,0.823,1
12,1,1,4,1.332,1.779,1
12,1,1,6,1.041,0.788,1
12,1,2,3,3.953,1.237,0
12,1,1,5,1.423,0.989,1
12,1,1,1,4.19,1.349,1
12,2,2,5,1.513,1.339,1
12,2,1,3,2.019,0.828,0
12,1,1,6,1.398,0.918,1
12,1,1,3,1.672,1.112,1
12,2,2,6,1.776,0.741,1
12,2,2,1,7.163,0.823,1
12,1,1,6,1.192,0.742,1
12,1,1,4,1.312,1.376,1
12,1,1,3,2.304,1.674,1
12,1,1,5,0.991,1.255,1
12,1,1,5,1.174,1.239,1
12,2,2,6,1.661,0.931,1
12,2,1,1,5.76,0.805,0
12,1,1,4,1.582,0.996,1
12,1,1,2,6.839,3.02,1
12,2,2,3,1.546,0.934,1
12,1,1,4,1.482,1.263,1
12,1,2,2,4.135,1.109,0
12,2,2,1,4.586,1.157,1
12,1,1,4,1.411,0.853,1
12,1,1,2,2.751,0.765,1
12,2,2,6,1.746,0.917,1
12,1,1,6,1.28,0.933,1
12,2,2,3,1.654,0.923,1
12,2,2,5,2.535,0.782,1
12,2,2,4,2.074,1.522,1
12,2,2,1,3.425,0.787,1
12,2,2,5,1.362,0.744,1
12,2,2,3,5.085,0.548,1
12,2,2,6,1.638,0.814,1
12,2,2,3,2.7,0.905,1
12,1,1,4,1.55,0.888,1
12,1,2,4,1.518,1.734,0
12,1,1,4,1.466,1.091,1
12,1,1,6,1.583,0.842,1
12,2,2,5,1.444,0.916,1
12,2,2,6,2.497,0.823,1
12,2,2,2,5.815,0.841,1
12,2,2,5,8.583,0.795,1
12,2,2,2,9.65,1.03,1
12,2,1,2,5.058,0.742,0
12,2,2,3,1.522,1.331,1
12,2,1,2,6.777,0.962,0
12,1,1,2,2.713,0.824,1
12,1,1,3,4.536,0.579,1
12,1,1,3,1.729,0.666,1
12,2,2,2,2.341,0.819,1
12,2,2,4,1.438,0.721,1
12,2,2,3,2.548,2.559,1
12,1,1,2,4.693,1.962,1
12,1,1,3,2.915,0.886,1
12,1,1,4,1.485,0.891,1
12,2,2,6,1.894,0.79,1
12,1,1,3,2.785,0.765,1
12,1,1,3,1.951,0.983,1
12,2,2,4,1.904,0.893,1
12,2,2,3,1.959,1.211,1
12,2,2,5,2.149,2.419,1
12,1,1,5,5.719,0.923,1
12,2,2,4,2.066,1.45,1
12,2,2,4,4.733,0.873,1
12,1,1,3,3.004,0.612,1
12,1,1,5,3.104,0.799,1
12,2,2,3,2.652,1.578,1
12,2,1,4,1.556,0.989,0
12,2,1,1,4.925,0.726,0
12,2,2,2,2.787,0.783,1
12,2,2,6,1.232,1.528,1
12,1,1,5,1.68,0.917,1
12,2,2,4,2.483,1.018,1
12,2,2,6,1.448,0.778,1
12,2,2,4,1.713,0.838,1
12,1,1,4,2.097,1.293,1
12,1,1,4,2.852,0.922,1
12,1,1,3,2.033,1.357,1
12,2,2,6,1.724,0.802,1
12,1,1,6,1.782,0.715,1
12,2,2,3,2.371,0.91,1
12,1,1,3,2.145,0.808,1
12,1,1,4,1.161,0.837,1
12,1,1,6,2.564,1.418,1
12,2,2,6,1.921,0.773,1
12,1,1,3,1.874,0.755,1
12,1,1,2,10.783,1.124,1
12,1,1,3,2.63,0.855,1
12,1,1,2,3.925,1.008,1
12,1,1,5,1.583,0.857,1
12,2,2,6,1.379,0.698,1
12,1,1,1,4.934,0.936,1
12,2,2,6,1.121,0.961,1
12,1,1,6,1.711,0.822,1
12,1,1,3,2.097,0.729,1
12,1,1,4,2.588,0.69,1
12,1,1,4,2.849,1.763,1
12,2,2,5,1.355,1.737,1
12,2,2,6,1.392,0.992,1
12,2,2,3,1.787,1.065,1
12,2,2,6,2.87,0.97,1
12,1,1,5,1.501,0.858,1
13,2,1,3,4.928,2.056,0
13,1,1,3,2.501,1.406,1
13,1,1,3,3.22,1.033,1
13,1,1,3,1.605,1.129,1
13,1,1,2,3.697,0.886,1
13,2,2,3,1.952,1.283,1
13,2,2,2,6.34,0.99,1
13,1,2,2,3.021,0.83,0
13,2,2,2,3.324,1.147,1
13,2,2,3,4.323,1.896,1
13,1,2,3,2.604,1.643,0
13,2,2,4,2.539,1.582,1
13,2,2,5,3.496,1.073,1
13,2,2,6,1.472,1.003,1
13,1,1,6,1.765,0.793,1
13,1,1,6,2.086,0.798,1
13,2,2,2,2.512,1.213,1
13,2,2,2,2.465,0.95,1
13,1,2,2,4.903,1.049,0
13,1,2,5,3.059,0.976,0
13,1,1,6,1.585,0.781,1
13,1,2,2,2.746,1.338,0
13,2,1,5,2.189,1.208,0
13,2,2,3,3.677,1.65,1
13,1,2,2,2.138,1.05,0
13,2,2,2,2.387,0.893,1
13,1,1,5,1.663,0.73,1
13,1,1,5,1.48,0.731,1
13,2,2,6,2.028,0.822,1
13,1,2,3,2.3,1.045,0
13,1,1,2,4.368,0.843,1
13,1,1,3,3.368,0.811,1
13,2,1,3,2.118,0.78,0
13,1,2,2,2.214,2.538,0
13,2,2,6,2.117,0.718,1
13,1,1,6,1.81,0.759,1
13,1,1,5,1.38,3.512,1
13,1,1,5,4.29,0.88,1
13,1,1,5,1.667,1.046,1
13,1,1,2,5.339,0.816,1
13,1,1,5,2.123,1.035,1
13,2,2,6,1.968,0.796,1
13,1,1,5,1.527,0.883,1
13,1,1,3,2.702,0.779,1
13,1,1,3,2.073,0.895,1
13,2,2,2,4.354,1.47,1
13,1,1,2,2.564,1.122,1
13,1,1,3,3.722,0.8,1
13,2,1,1,5.372,1.145,0
13,2,2,2,2.228,1.432,1
13,1,1,2,2.685,1.233,1
13,2,1,2,3.341,1.319,0
13,2,1,2,2.64,1.442,0
13,2,1,2,1.928,1.182,0
13,2,1,2,4.73,2.356,0
13,1,1,6,1.691,0.786,1
13,1,1,5,2.547,0.731,1
13,2,2,5,2.215,0.59,1
13,1,1,6,1.379,0.699,1
13,1,1,2,1.793,0.788,1
13,2,2,6,1.518,0.624,1
13,1,1,2,5.193,0.758,1
13,1,1,3,2.834,1.968,1
13,2,2,3,2.843,0.82,1
13,2,2,3,3.346,1.307,1
13,1,2,6,2.552,0.656,0
13,2,1,6,2.098,0.95,0
13,1,1,2,5.825,1.304,1
13,1,1,2,1.907,2.16,1
13,1,2,2,1.712,1.947,0
13,1,1,2,3.698,0.762,1
13,2,1,2,1.634,0.781,0
13,1,2,2,2.387,3.47,0
13,2,2,2,7.58,1.278,1
13,1,1,2,2.601,1.296,1
13,1,1,2,2.291,0.818,1
13,1,1,2,1.436,1.157,1
13,1,2,2,4.88,0.808,0
13,1,1,2,3.443,0.539,1
13,2,1,2,3.113,0.808,0
13,2,2,6,2.443,0.743,1
13,1,2,3,2.757,1.036,0
13,2,2,2,2.111,1.4,1
13,2,1,2,2.388,1.018,0
13,2,2,3,2.562,0.995,1
13,1,2,2,2.009,1.569,0
13,2,1,2,2.14,0.786,0
13,1,1,3,1.469,0.704,1
13,1,1,2,6.986,0.798,1
13,2,1,2,1.683,1.263,0
13,2,1,2,1.963,1.105,0
13,2,1,3,2.456,0.614,0
13,1,1,2,5.075,1.428,1
13,2,1,2,4.009,1.491,0
13,1,1,3,1.599,0.747,1
13,1,1,6,1.261,0.744,1
13,1,1,3,2.616,1.42,1
13,1,1,5,6.798,1.449,1
13,1,1,5,4.716,0.655,1
13,2,1,3,1.611,1.181,0
13,1,2,5,2.339,0.942,0
13,2,2,2,4.317,0.718,1
13,1,1,2,2.357,0.802,1
13,2,1,2,1.954,0.767,0
13,2,1,2,2.405,2.222,0
13,2,2,3,2.081,0.981,1
13,2,2,5,5.309,0.804,1
13,2,1,2,3.158,1.569,0
13,2,1,5,2.03,0.825,0
13,2,2,6,3.459,0.695,1
13,2,1,3,6.023,0.709,0
13,2,1,2,3.616,0.622,0
13,1,2,3,2.207,0.864,0
13,1,1,3,2.122,0.862,1
13,2,2,2,2.495,1.229,1
13,2,1,5,2.323,0.988,0
13,1,1,2,1.518,1.421,1
13,2,2,5,3.329,1.323,1
13,2,2,3,3.864,1.075,1
13,1,2,3,2.426,0.931,0
13,2,2,5,1.557,1.365,1
13,2,2,2,2.309,0.757,1
13,1,1,2,2.036,0.844,1
13,1,1,5,2.213,0.839,1
13,2,1,2,2.831,0.871,0
13,2,1,2,1.673,0.879,0
13,1,1,2,2.449,2.153,1
13,2,2,6,1.516,0.734,1
13,2,1,2,3.183,0.669,0
13,2,1,3,1.656,0.927,0
13,2,2,3,2.961,0.853,1
13,1,2,2,2.548,1.277,0
13,2,1,5,2.118,0.766,0
13,2,1,1,1.575,1.006,0
13,2,1,5,3.456,0.879,0
13,2,1,2,3.322,0.754,0
13,1,1,2,3.018,1.171,1
13,2,2,3,1.69,0.88,1
13,2,1,2,2.916,0.778,0
13,1,1,2,2.978,0.714,1
13,2,1,3,3.244,0.792,0
13,2,2,5,1.601,1.482,1
13,1,1,2,1.965,0.678,1
13,2,1,3,1.281,1.684,0
13,1,2,5,3.342,0.617,0
13,1,1,5,1.887,0.925,1
13,1,1,3,2.036,0.735,1
13,2,2,5,2.218,0.797,1
13,1,1,5,2.698,0.746,1
13,2,2,2,5.042,0.711,1
14,1,1,5,2.884,1.029,1
14,2,2,5,2.745,1.245,1
14,2,1,3,2.399,0.685,0
14,1,1,6,2,0.608,1
14,2,1,3,2.318,0.781,0
14,1,1,3,5.09,1.037,1
14,2,2,3,2.751,1.609,1
14,2,2,6,2.46,0.899,1
14,2,2,6,1.778,0.869,1
14,1,1,6,2.031,0.872,1
14,2,2,6,2.409,0.851,1
14,2,2,1,2.873,0.818,1
14,1,1,5,2.343,1.913,1
14,1,1,6,1.636,0.846,1
14,2,2,6,2.197,0.794,1
14,2,2,4,2.555,0.894,1
14,2,2,5,3.024,0.693,1
14,2,1,3,2.054,1.252,0
14,1,1,3,2.99,1.547,1
14,2,2,3,5.261,0.994,1
14,2,1,3,2.118,1.687,0
14,1,1,6,1.752,0.796,1
14,2,2,2,2.793,1.039,1
14,2,1,1,4.675,0.788,0
14,1,1,1,2.315,1.044,1
14,1,1,3,2.431,0.995,1
14,2,2,6,1.666,1.498,1
14,2,2,6,3.527,1.041,1
14,2,2,6,2.021,0.799,1
14,2,2,6,3.028,0.776,1
14,2,2,6,2.429,0.823,1
14,1,1,6,2.051,0.78,1
14,2,2,6,1.48,0.793,1
14,1,1,6,1.243,0.819,1
14,2,2,6,3.094,0.916,1
14,2,2,6,1.497,0.839,1
14,1,1,6,1.411,0.774,1
14,2,1,1,2.365,0.762,0
14,1,1,6,3.338,0.613,1
14,1,1,6,1.885,0.782,1
14,1,1,6,1.777,0.774,1
14,2,1,6,2.037,0.736,0
14,1,1,6,1.579,0.729,1
14,1,2,1,4.854,1.174,0
14,2,2,6,2.896,0.575,1
14,1,2,1,2.396,0.619,0
14,1,1,6,1.564,0.683,1
14,2,2,1,2.826,0.711,1
14,1,1,6,3.103,0.657,1
14,1,1,1,6.458,0.616,1
14,1,2,1,4.419,1.625,0
14,1,2,3,3.992,1.068,0
14,2,2,5,2.313,1.667,1
14,1,1,6,3.624,0.755,1
14,1,1,6,1.613,0.683,1
14,2,2,3,2.841,0.771,1
14,2,2,5,1.487,0.954,1
14,2,2,6,1.862,0.745,1
14,2,1,6,1.837,0.69,0
14,1,1,1,4.332,0.747,1
14,1,1,1,1.419,0.578,1
14,1,2,4,2.212,1.073,0
14,2,1,1,5.785,0.626,0
14,2,2,6,1.21,0.649,1
14,2,2,2,2.199,2.06,1
14,2,1,1,10.961,0.916,0
14,1,1,6,1.904,0.768,1
14,2,2,5,2.233,0.905,1
14,1,2,5,2.143,0.805,0
14,2,1,1,4.19,0.709,0
14,2,1,3,4.318,2.047,0
14,2,2,4,1.918,1.531,1
14,1,1,4,3.216,1.106,1
14,2,2,3,2.708,0.959,1
14,2,2,3,4.241,1.449,1
14,1,1,6,1.419,0.782,1
14,1,1,2,3.496,1.027,1
14,2,2,6,2.68,0.684,1
14,1,2,5,2.592,0.757,0
14,2,2,6,1.567,0.749,1
14,1,1,6,1.715,0.856,1
14,2,2,6,1.472,0.722,1
14,1,1,6,1.005,0.736,1
14,2,1,5,3.564,1.528,0
14,2,2,6,4.509,0.617,1
14,1,1,6,1.873,0.66,1
14,1,1,6,1.727,0.646,1
14,1,1,5,7.952,1.015,1
14,1,1,5,3.09,0.74,1
14,1,1,1,3.207,0.788,1
14,1,2,3,2.111,0.806,0
14,2,1,3,1.989,1.05,0
14,2,2,6,1.42,0.751,1
14,1,1,6,1.921,0.815,1
14,1,2,5,1.793,0.868,0
14,1,1,6,4.03,0.586,1
14,2,2,5,1.614,0.981,1
14,2,2,5,1.497,0.98,1
14,2,2,3,2.964,0.887,1
14,1,2,2,2.065,0.918,0
14,1,2,4,1.702,2.204,0
14,2,2,6,5.549,0.731,1
14,1,1,6,1.449,0.591,1
14,1,1,6,1.522,0.612,1
14,2,2,1,2.229,0.76,1
14,1,2,5,4.462,1.854,0
14,1,1,6,2.595,0.932,1
14,1,1,6,1.497,0.901,1
14,1,1,2,4.469,1.407,1
14,1,1,1,3.395,0.776,1
14,2,2,5,6.585,0.906,1
14,2,2,3,2.13,0.964,1
14,1,1,1,2.84,1.224,1
14,2,1,1,2.208,1.085,0
14,1,1,1,5.015,0.856,1
14,1,1,1,2.566,0.826,1
14,2,2,6,3.586,0.719,1
14,2,2,6,1.157,0.661,1
14,1,1,5,5.259,0.757,1
14,2,2,6,3.724,0.615,1
14,2,2,6,2.481,0.622,1
14,1,1,6,2.315,0.95,1
14,1,1,5,1.701,0.702,1
14,2,2,6,1.532,0.605,1
14,1,1,6,1.91,0.696,1
14,1,2,1,8.228,0.776,0
14,2,1,3,2.304,1.534,0
14,2,2,1,3.436,1.782,1
14,1,1,6,1.482,0.683,1
14,1,1,6,2.092,0.569,1
14,1,1,6,1.203,0.642,1
14,1,1,6,1.398,0.7,1
14,2,1,1,1.17,3.282,0
14,1,2,1,4.982,1.263,0
14,1,1,6,1.197,1.013,1
14,1,1,6,0.98,0.73,1
14,1,1,6,1.073,0.973,1
14,2,2,6,1.317,0.654,1
14,2,2,6,1.331,0.621,1
14,2,2,6,1.565,0.668,1
14,2,2,6,1.328,0.666,1
14,2,2,6,1.841,0.583,1
14,2,2,6,2.842,0.585,1
14,2,2,6,1.547,0.589,1
14,1,2,5,5.301,0.874,0
14,1,1,6,1.959,0.663,1
14,2,2,6,1.042,0.632,1
14,1,1,6,2.215,0.685,1
14,1,1,6,1.999,0.622,1
14,2,1,6,1.909,0.555,0
15,1,1,3,2.336,2.149,1
15,1,1,6,1.182,1.099,1
15,1,1,6,1.093,0.937,1
15,2,2,4,2.309,1.302,1
15,1,1,3,3.456,1.112,1
15,1,1,6,1.838,0.862,1
15,2,1,2,6.363,1.103,0
15,2,2,6,3.656,1.078,1
15,1,1,4,1.384,1.036,1
15,1,1,3,2.029,1.075,1
15,1,1,6,0.872,0.819,1
15,1,1,6,2.2,0.792,1
15,1,1,5,1.669,0.786,1
15,2,2,6,1.366,0.87,1
15,2,1,5,2.856,1.674,0
15,2,1,2,1.275,3.292,0
15,2,2,3,3.184,1.103,1
15,1,1,6,1.906,0.746,1
15,2,2,6,2.461,0.747,1
15,1,1,6,0.864,0.701,1
15,1,1,5,2.187,0.871,1
15,1,1,6,1.964,1.189,1
15,2,2,6,1.409,1.641,1
15,2,1,4,2.827,0.798,0
15,1,1,6,2.541,0.731,1
15,1,2,2,8.354,1.11,0
15,1,1,5,1.584,1.149,1
15,2,1,4,1.546,0.826,0
15,2,2,1,6.8,1.271,1
15,2,1,2,6.08,0.819,0
15,2,2,6,2.764,1.25,1
15,2,2,5,2.161,1.495,1
15,1,1,5,2.03,1.65,1
15,1,1,6,1.468,0.772,1
15,2,2,6,1.765,0.765,1
15,2,1,2,7.814,1.495,0
15,2,2,3,4.242,0.958,1
15,2,2,3,3.289,2.144,1
15,2,2,6,2.046,0.84,1
15,1,1,3,5.607,1.584,1
15,1,1,6,1.856,0.938,1
15,1,1,6,1.63,0.923,1
15,1,1,6,1.58,0.901,1
15,1,1,4,3.925,0.77,1
15,1,1,3,8.169,0.791,1
15,1,1,2,1.698,0.887,1
15,2,2,6,3.67,0.526,1
15,1,1,3,7.239,0.715,1
15,1,2,2,2.416,0.727,0
15,1,1,6,2.789,0.685,1
15,1,1,6,1.932,0.694,1
15,1,1,6,1.392,0.679,1
15,1,1,6,1.327,0.595,1
15,1,1,6,1.379,0.726,1
15,2,1,3,3.817,0.735,0
15,1,1,6,4.593,1.073,1
15,2,2,6,1.309,0.714,1
15,2,1,6,2.606,0.589,0
15,1,1,5,2.843,0.654,1
15,2,2,4,2.945,0.642,1
15,2,2,4,1.726,1.354,1
15,2,2,6,1.455,0.662,1
15,1,2,5,4.778,0.59,0
15,2,2,3,4.902,0.973,1
15,2,2,6,2.415,0.655,1
15,1,2,3,5.517,0.81,0
15,2,1,1,5.608,0.539,0
15,1,1,3,1.953,5.903,1
15,2,2,4,1.981,0.78,1
15,2,2,1,10.683,0.763,1
15,1,1,2,15.211,0.705,1
15,2,2,1,2.257,0.695,1
15,2,2,6,1.536,0.682,1
15,1,1,6,0.926,0.675,1
15,1,1,3,2.797,1.411,1
15,2,2,3,2.078,0.851,1
15,2,2,6,1.692,0.732,1
15,1,1,6,1.518,0.641,1
15,2,2,6,1.747,0.639,1
15,1,1,4,3.456,1.234,1
15,1,1,6,1.289,0.781,1
15,1,1,6,0.956,0.755,1
15,1,1,3,4.496,0.653,1
15,2,2,6,0.939,0.589,1
15,2,2,6,1.553,0.743,1
15,2,2,4,4.377,0.83,1
15,2,2,6,1.73,0.58,1
15,1,2,5,1.677,0.685,0
15,2,2,6,1.53,0.619,1
15,1,1,6,0.922,0.724,1
15,2,2,6,1.427,0.737,1
15,2,2,3,6.188,0.885,1
15,1,1,3,4.344,2.071,1
15,2,2,2,3.366,1.349,1
15,1,1,5,1.891,0.818,1
15,2,1,3,4.365,0.783,0
15,1,1,2,2.617,0.628,1
15,2,2,6,1.64,0.868,1
15,1,1,2,2.131,0.79,1
15,2,1,3,1.6,0.701,0
15,2,2,6,1.356,1.023,1
15,2,2,3,4.388,0.737,1
15,1,1,5,2.495,0.712,1
15,2,1,2,3.166,1.501,0
15,1,1,3,1.409,0.818,1
15,2,2,1,3.279,1.57,1
15,1,1,3,2.134,0.64,1
15,1,1,3,1.566,1,1
15,2,2,1,3.868,0.738,1
15,2,2,6,1.363,0.736,1
15,1,1,6,1.777,0.907,1
15,1,1,3,2.167,0.631,1
15,1,1,5,2.655,1.067,1
15,2,1,3,6.69,1.069,0
15,2,2,6,1.218,0.685,1
15,2,2,6,4.309,0.718,1
15,2,2,5,1.906,0.716,1
15,2,2,3,4.359,0.545,1
15,2,2,1,4.528,1.321,1
15,1,1,6,4.181,0.869,1
15,1,1,5,1.349,0.913,1
15,1,2,3,5.035,0.738,0
15,1,1,2,2.079,0.683,1
15,1,1,5,1.506,0.694,1
15,2,1,3,2.42,0.747,0
15,2,1,6,3.168,0.767,0
15,1,1,5,3.523,0.577,1
15,1,2,1,3.338,0.922,0
15,2,1,2,3.394,0.729,0
15,2,2,6,2.414,0.657,1
15,1,1,3,3.657,0.743,1
15,1,2,1,2.346,0.936,0
15,2,1,3,2.033,0.818,0
15,2,2,2,2.284,0.688,1
15,2,2,3,3.921,0.77,1
15,2,1,1,8.109,1.133,0
15,1,1,2,2.16,0.754,1
15,1,1,6,1.32,0.709,1
15,2,2,6,1.52,1.079,1
15,1,1,3,5.591,0.844,1
15,2,2,1,1.523,0.903,1
15,1,1,4,3.5,1.133,1
15,2,2,6,3.498,0.759,1
15,1,1,3,2.04,1.882,1
15,2,2,6,1.72,1.54,1
15,2,2,1,3.265,0.843,1
15,1,1,2,1.599,1.091,1
15,2,2,3,4.733,0.829,1
15,1,1,1,2.277,0.681,1
15,2,1,3,2.854,0.938,0
16,1,1,6,3.434,1.945,1
16,2,1,6,3.902,1.185,0
16,2,2,6,13.084,0.973,1
16,2,1,5,3.808,1.247,0
16,2,2,6,1.623,0.937,1
16,2,2,4,6.393,1.454,1
16,1,1,6,1.914,0.758,1
16,1,2,4,5.475,1.293,0
16,1,1,6,1.711,0.754,1
16,1,1,6,1.34,0.772,1
16,2,2,6,1.767,0.739,1
16,2,2,6,2.594,0.814,1
16,1,1,6,2.054,0.767,1
16,2,2,6,1.549,0.934,1
16,2,2,6,2.697,0.783,1
16,1,1,6,1.805,1.001,1
16,1,1,5,4.407,1.154,1
16,1,1,6,1.84,0.832,1
16,1,1,6,1.343,0.957,1
16,1,1,6,1.499,0.764,1
16,1,1,5,7.439,1.167,1
16,2,1,4,9.235,1.094,0
16,2,2,5,3.268,1.532,1
16,2,2,6,1.996,0.746,1
16,2,2,6,1.875,0.782,1
16,1,1,6,1.257,0.768,1
16,2,2,6,1.571,0.761,1
16,2,1,5,16.536,0.852,0
16,1,1,6,9.017,0.814,1
16,2,2,6,4.761,0.75,1
16,2,2,6,3.067,0.796,1
16,2,2,6,2.27,0.868,1
16,1,1,5,4.943,0.941,1
16,2,2,6,3.087,0.757,1
16,2,2,6,1.585,0.741,1
16,1,1,6,2.592,0.764,1
16,1,1,6,5.695,0.721,1
16,1,1,5,5.759,1.11,1
16,2,2,6,1.941,0.769,1
16,1,1,6,1.02,0.712,1
16,2,2,6,1.147,0.752,1
16,2,2,6,1.569,0.706,1
16,1,1,6,1.404,0.726,1
16,2,2,6,1.605,0.722,1
16,1,1,6,1.889,0.771,1
16,1,1,6,1.879,0.773,1
16,2,2,6,1.321,0.786,1
16,1,1,6,1.503,0.725,1
16,1,1,6,2.589,0.692,1
16,1,1,6,3.61,0.706,1
16,2,2,6,2.084,0.74,1
16,2,2,6,1.956,0.723,1
