Event_Id,Name,Date,Location
fc31f896cde2bc2e,UFC 169: Barao vs Faber 2,"February 01, 2014","Newark, New Jersey, USA"
a8d521d913df4e31,UFC on FOX: Henderson vs Thomson,"January 25, 2014","Chicago, Illinois, USA"
30a09e43f15f1d75,UFC Fight Night: Rockhold vs Philippou,"January 15, 2014","Duluth, Georgia, USA"
e5c9de15bb58b1c6,UFC Fight Night: Saffiedine vs Lim,"January 04, 2014","Singapore, Singapore"
83d0de122f2f9664,UFC 168: Weidman vs Silva 2,"December 28, 2013","Las Vegas, Nevada, USA"
480b702debcb5433,UFC on FOX: Johnson vs. Benavidez 2,"December 14, 2013","Sacramento, California, USA"
ee457ef1e1c326c1,UFC Fight Night: Hunt vs Bigfoot,"December 06, 2013","Brisbane, Queensland, Australia"
9a967e8e43dcef63,The Ultimate Fighter: Team Rousey vs. Team Tate Finale,"November 30, 2013","Las Vegas, Nevada, USA"
28f3c2258a1d8874,UFC 167: St-Pierre vs Hendricks,"November 16, 2013","Las Vegas, Nevada, USA"
5d7c18191b8aa432,UFC Fight Night: Belfort vs Henderson 2,"November 09, 2013","Goiania, Goias, Brazil"
35dc6220b113b7ec,UFC Fight Night: Fight for the Troops 3,"November 06, 2013","Fort Campbell, Kentucky, USA"
60884f31ead1609c,UFC Fight Night: Machida vs Munoz,"October 26, 2013","Manchester, England, United Kingdom"
eae4aec1a5a8ff01,UFC 166: Velasquez vs Dos Santos 3,"October 19, 2013","Houston, Texas, USA"
43612456979e5d5e,UFC Fight Night: Maia vs Shields,"October 09, 2013","Barueri, Sao Paulo, Brazil"
df5a77121ba84a5d,UFC 165: Jones vs Gustafsson,"September 21, 2013","Toronto, Ontario, Canada"
b23fca14c7b79935,UFC Fight Night: Teixeira vs Bader,"September 04, 2013","Belo Horizonte, Minas Gerais, Brazil"
980b4e712489098e,UFC 164: Henderson vs Pettis 2,"August 31, 2013","Milwaukee, Wisconsin, USA"
e5c38954c006f15c,UFC Fight Night: Condit vs Kampmann 2,"August 28, 2013","Indianapolis, Indiana, USA"
cf1a88371c8cb690,UFC Fight Night: Shogun vs Sonnen,"August 17, 2013","Boston, Massachusetts, USA"
ebc5af72ad5a28cb,UFC 163: Aldo vs Jung,"August 03, 2013","Rio de Janeiro, Brazil"
5330fe7e4c3af81c,UFC on FOX: Johnson vs Moraga,"July 27, 2013","Seattle, Washington, USA"
e0b74df14f52cd15,UFC 162: Silva vs Weidman,"July 06, 2013","Las Vegas, Nevada, USA"
8fd1f27e86661ede,UFC 161: Evans vs Henderson,"June 15, 2013","Winnipeg, Manitoba, Canada"
7865707fd684d77b,UFC on FUEL TV: Nogueira vs. Werdum,"June 08, 2013","Fortaleza, Ceara, Brazil"
3c241737a6069b9f,UFC 160: Velasquez vs Silva 2,"May 25, 2013","Las Vegas, Nevada, USA"
030f08370fd1c2bb,UFC on FX: Belfort vs. Rockhold,"May 18, 2013","Jaragua do Sul, Santa Catarina, Brazil"
ea0ad155451ed1f5,UFC 159: Jones vs Sonnen,"April 27, 2013","Newark, New Jersey, USA"
aa79d5399571068e,UFC on FOX: Henderson vs Melendez,"April 20, 2013","San Jose, California, USA"
ce47f49e5c386a9c,The Ultimate Fighter: Team Jones vs. Team Sonnen Finale,"April 13, 2013","Las Vegas, Nevada, USA"
6291ac0a3726732f,UFC on FUEL TV: Mousasi vs Latifi,"April 06, 2013","Stockholm, Sweden"
f1b2a4365799c48b,UFC 158: St-Pierre vs Diaz,"March 16, 2013","Montreal, Quebec, Canada"
83c6c3e0f8bde8ee,UFC on FUEL TV: Silva vs. Stann,"March 02, 2013","Saitama, Japan"
09c44b317c98bf96,UFC 157: Rousey vs Carmouche,"February 23, 2013","Anaheim, California, USA"
4679a38cced7c64a,UFC on FUEL TV: Barao vs McDonald,"February 16, 2013","London, England, United Kingdom"
601cf40c09090853,UFC 156: Aldo vs Edgar,"February 02, 2013","Las Vegas, Nevada, USA"
738acab0c6934dd8,UFC on FOX: Johnson vs Dodson,"January 26, 2013","Chicago, Illinois, USA"
56f4b81ec4db61af,UFC on FX: Belfort vs Bisping,"January 19, 2013","Sao Paulo, Brazil"
c6e6926a81adcd00,UFC 155: Dos Santos vs Velasquez II,"December 29, 2012","Las Vegas, Nevada, USA"
c6da1c24fe473418,The Ultimate Fighter: Team Carwin vs. Team Nelson Finale,"December 15, 2012","Las Vegas, Nevada, USA"
e8c170a64dc920ac,UFC on FX: Sotiropoulos vs Pearson,"December 14, 2012","Gold Coast, Queensland, Australia"
d1e6a6536ee62517,UFC on FOX: Henderson vs Diaz,"December 08, 2012","Seattle, Washington, USA"
d41937647eae9a34,UFC 154: St-Pierre vs Condit,"November 17, 2012","Montreal, Quebec, Canada"
319fa1bd3176bded,UFC Macao: Franklin vs Le,"November 10, 2012","Macau, China"
96d173b7f92aa520,UFC 153: Silva vs Bonnar,"October 13, 2012","Rio de Janeiro, Brazil"
6a0b80a24f22e152,UFC on FX: Browne vs Bigfoot,"October 05, 2012","Minneapolis, Minnesota, USA"
6cbb7661c3258617,UFC on FUEL TV: Struve vs Miocic,"September 29, 2012","Nottingham, England, United Kingdom"
53e533db1b8e9712,UFC 152: Jones vs Belfort,"September 22, 2012","Toronto, Ontario, Canada"
3c48019bc387b80c,UFC 150: Henderson vs Edgar II,"August 11, 2012","Denver, Colorado, USA"
f62850b3c7480db9,UFC on FOX: Shogun vs Vera,"August 04, 2012","Los Angeles, California, USA"
abbc4fc02e0d84b3,UFC 149: Faber vs Barao,"July 21, 2012","Calgary, Alberta, Canada"
d3b5ad3b15a64a18,UFC on FUEL TV: Munoz vs Weidman,"July 11, 2012","San Jose, California, USA"
e8efeb9cf33b1941,UFC 148: Silva vs Sonnen 2,"July 07, 2012","Las Vegas, Nevada, USA"
3da19339ee7051d5,UFC 147: Silva vs Franklin 2,"June 23, 2012","Belo Horizonte, Minas Gerais, Brazil"
505934897b8b4824,UFC on FX: Maynard vs Guida,"June 22, 2012","Atlantic City, New Jersey, USA"
49590e0508b2c19f,UFC on FX: Johnson vs McCall,"June 08, 2012","Sunrise, Florida, USA"
96087e90d900f0ef,The Ultimate Fighter: Live Finale,"June 01, 2012","Las Vegas, Nevada, USA"
4985113c0928aa62,UFC 146: Dos Santos vs Mir,"May 26, 2012","Las Vegas, Nevada, USA"
8caca5857ce0e30b,UFC on FUEL TV: Korean Zombie vs Poirier,"May 15, 2012","Fairfax, Virginia, USA"
5898357a45a73674,UFC on FOX: Diaz vs Miller,"May 05, 2012","East Rutherford, New Jersey, USA"
155bfc7ed36622df,UFC 145: Jones vs Evans,"April 21, 2012","Atlanta, Georgia, USA"
21f2974fd08085e3,UFC on FUEL TV: Gustafsson vs Silva,"April 14, 2012","Stockholm, Sweden"
b5ea750025697880,UFC on FX: Alves vs Kampmann,"March 02, 2012","Sydney, New South Wales, Australia"
8377c5572cb356f3,UFC 144: Edgar vs Henderson,"February 25, 2012","Saitama, Japan"
0a97691039c4bbfb,UFC on FUEL TV: Sanchez vs Ellenberger,"February 15, 2012","Omaha, Nebraska, USA"
df2cf66d8c0123db,UFC 143: Diaz vs Condit,"February 04, 2012","Las Vegas, Nevada, USA"
c3c23c99477c041b,UFC on FOX: Evans vs Davis,"January 28, 2012","Chicago, Illinois, USA"
4d74641fac830182,UFC on FX: Guillard vs Miller,"January 20, 2012","Nashville, Tennessee, USA"
18524b46c570730b,UFC 142: Aldo vs Mendes,"January 14, 2012","Rio de Janeiro, Brazil"
91720876db0ee468,UFC 141: Lesnar vs Overeem,"December 30, 2011","Las Vegas, Nevada, USA"
6d7886b094b471ac,UFC 140: Jones vs Machida,"December 10, 2011","Toronto, Ontario, Canada"
1f5f75658551f2d3,The Ultimate Fighter: Team Bisping vs Team Miller Finale,"December 03, 2011","Las Vegas, Nevada, USA"
0ec821423baa26bd,UFC 139: Shogun vs Henderson,"November 19, 2011","San Jose, California, USA"
1c061eb6e29eaa0a,UFC on FOX: Velasquez vs Dos Santos,"November 12, 2011","Anaheim, California, USA"
e780ccc79a209985,UFC 138: Leben vs Munoz,"November 05, 2011","Birmingham, England, United Kingdom"
8788beb528894f33,UFC 137: Penn vs Diaz,"October 29, 2011","Las Vegas, Nevada, USA"
7d5b12de1625984e,UFC 136: Edgar vs Maynard 3,"October 08, 2011","Houston, Texas, USA"
44f9c777fed7ca03,UFC Live: Cruz vs Johnson,"October 01, 2011","Washington, DC, USA"
73ef22f25d0f70e2,UFC 135: Jones vs Rampage,"September 24, 2011","Denver, Colorado, USA"
1ffc38f67785797b,UFC Fight Night: Shields vs Ellenberger,"September 17, 2011","New Orleans, Louisiana, USA"
18968f97ad34f15c,UFC 134: Silva vs Okami,"August 27, 2011","Rio de Janeiro, Brazil"
4c8d6fde2dde07c4,UFC Live: Hardy vs Lytle,"August 14, 2011","Milwaukee, Wisconsin, USA"
f1f9e48a0d150757,UFC 133: Evans vs Ortiz 2,"August 06, 2011","Philadelphia, Pennsylvania, USA"
83fd97284f4bb4a4,UFC 132: Cruz vs Faber,"July 02, 2011","Las Vegas, Nevada, USA"
d023ae89a2a4a41e,UFC Live: Kongo vs Barry,"June 26, 2011","Pittsburgh, Pennsylvania, USA"
aac5ac38148f0528,UFC 131: Dos Santos vs Carwin,"June 11, 2011","Vancouver, British Columbia, Canada"
3ba3b5cc94498437,The Ultimate Fighter: Team Lesnar vs Team dos Santos Finale,"June 04, 2011","Las Vegas, Nevada, USA"
b732b326c362fb62,UFC 130: Rampage vs Hamill,"May 28, 2011","Las Vegas, Nevada, USA"
2db7fa8db6bc9632,UFC 129: St-Pierre vs Shields,"April 30, 2011","Toronto, Ontario, Canada"
8a59d346dc976a10,UFC Fight Night: Nogueira vs Davis,"March 26, 2011","Seattle, Washington, USA"
1411c630ba711b64,UFC 128: Shogun vs Jones,"March 19, 2011","Newark, New Jersey, USA"
a54fc2d6fc224dc3,UFC Live: Sanchez vs Kampmann,"March 03, 2011","Louisville, Kentucky, USA"
88a9bc81271ccd89,UFC 127: Penn vs Fitch,"February 26, 2011","Sydney, New South Wales, Australia"
65ddc8a9ac4e8531,UFC 126: Silva vs Belfort,"February 05, 2011","Las Vegas, Nevada, USA"
282fa667ff9c51ed,UFC Fight Night: Fight for the Troops 2,"January 22, 2011","Killeen, Texas, USA"
d1152823307d7e7c,UFC 125: Resolution,"January 01, 2011","Las Vegas, Nevada, USA"
132f860d02953f4c,UFC 124: St-Pierre vs Koscheck 2,"December 11, 2010","Montreal, Quebec, Canada"
5d7bdab5e03e3216,The Ultimate Fighter: Team GSP vs Team Koscheck Finale,"December 04, 2010","Las Vegas, Nevada, USA"
dd992d569aaebee6,UFC 123: Rampage vs Machida,"November 20, 2010","Auburn Hills, Michigan, USA"
0ff11cc094e887bc,UFC 122: Marquardt vs Okami,"November 13, 2010","Oberhausen, North Rhine-Westphalia, Germany"
afdb76fbd86f6d11,UFC 121: Lesnar vs Velasquez,"October 23, 2010","Anaheim, California, USA"
d512d9f204059f57,UFC 120: Bisping vs Akiyama,"October 16, 2010","London, England, United Kingdom"
ad32471f01e7b1a5,UFC 119: Mir vs Cro Cop,"September 25, 2010","Indianapolis, Indiana, USA"
acff437707625fc7,UFC Fight Night: Marquardt vs Palhares,"September 15, 2010","Austin, Texas, USA"
054defd5420a551f,UFC 118: Edgar vs Penn 2,"August 28, 2010","Boston, Massachusetts, USA"
2f3f12002564bb55,UFC 117: Silva vs Sonnen,"August 07, 2010","Oakland, California, USA"
f12f979b657ab876,UFC Live: Jones vs Matyushenko,"August 01, 2010","San Diego, California, USA"
140745cbbcb023ac,UFC 116: Lesnar vs Carwin,"July 03, 2010","Las Vegas, Nevada, USA"
9bcf8603ceb25680,The Ultimate Fighter: Team Liddell vs Team Ortiz Finale,"June 19, 2010","Las Vegas, Nevada, USA"
cfb65863d5099327,UFC 115: Liddell vs Franklin,"June 12, 2010","Vancouver, British Columbia, Canada"
bfc2fc38a0e20211,UFC 114: Rampage vs Evans,"May 29, 2010","Las Vegas, Nevada, USA"
d0c29452d3272603,UFC 113: Machida vs Shogun 2,"May 08, 2010","Montreal, Quebec, Canada"
24b033b3daf1c9df,UFC 112: Invincible,"April 10, 2010","Abu Dhabi, United Arab Emirates"
3ed134d85dfbd7b4,UFC Fight Night: Florian vs Gomi,"March 31, 2010","Charlotte, North Carolina, USA"
c80095f6092271a7,UFC 111: St-Pierre vs Hardy,"March 27, 2010","Newark, New Jersey, USA"
3795fca327cbcf23,UFC Live: Vera vs Jones,"March 21, 2010","Broomfield, Colorado, USA"
49efbdc6c9f650c4,UFC 110: Nogueira vs Velasquez,"February 20, 2010","Sydney, New South Wales, Australia"
15edcf67ccf5be84,UFC 109: Relentless,"February 06, 2010","Las Vegas, Nevada, USA"
58bc81376286b3d3,UFC Fight Night: Maynard vs Diaz,"January 11, 2010","Fairfax, Virginia, USA"
a6d8bfe9e0c8153b,UFC 108: Evans vs Silva,"January 02, 2010","Las Vegas, Nevada, USA"
821cd80aab70d5f9,UFC 107: Penn vs Sanchez,"December 12, 2009","Memphis, Tennessee, USA"
91d73ee59347ac16,The Ultimate Fighter: Heavyweights Finale,"December 05, 2009","Las Vegas, Nevada, USA"
84a067c46306a737,UFC 106: Ortiz vs Griffin 2,"November 21, 2009","Las Vegas, Nevada, USA"
fa8b9e6b0c2269f8,UFC 105: Couture vs Vera,"November 14, 2009","Manchester, England, United Kingdom"
7c0847d3854a95f2,UFC 104: Machida vs Shogun,"October 24, 2009","Los Angeles, California, USA"
896c322f56b8be5a,UFC 103: Franklin vs Belfort,"September 19, 2009","Dallas, Texas, USA"
a8ea84cbe1655f0a,UFC Fight Night: Diaz vs Guillard,"September 16, 2009","Oklahoma City, Oklahoma, USA"
c6a33ff198aaaeeb,UFC 102: Couture vs Nogueira,"August 29, 2009","Portland, Oregon, USA"
48d1f690b763934c,UFC 101: Declaration,"August 08, 2009","Philadelphia, Pennsylvania, USA"
0ee783aa00e468f0,UFC 100,"July 11, 2009","Las Vegas, Nevada, USA"
4908c5ee68a50ee5,The Ultimate Fighter: United States vs. United Kingdom Finale,"June 20, 2009","Las Vegas, Nevada, USA"
cb6783c39c01d896,UFC 99: The Comeback,"June 13, 2009","Cologne, North Rhine-Westphalia, Germany"
c4b6099f0d25f75e,UFC 98: Evans vs Machida,"May 23, 2009","Las Vegas, Nevada, USA"
1652f3213655b935,UFC 97: Redemption,"April 18, 2009","Montreal, Quebec, Canada"
04d5718ed2661e8c,UFC Fight Night: Condit vs Kampmann,"April 01, 2009","Nashville, Tennessee, USA"
29b5791e51e7e832,UFC 96: Jackson vs Jardine,"March 07, 2009","Columbus, Ohio, USA"
7d21de9c6d7c98b2,UFC 95: Sanchez vs Stevenson,"February 21, 2009","London, England, United Kingdom"
d1759b2b7be9be56,UFC Fight Night: Lauzon vs Stephens,"February 07, 2009","Tampa, Florida, USA"
2a542ee8a8b83559,UFC 94: St-Pierre vs Penn 2,"January 31, 2009","Las Vegas, Nevada, USA"
68c6cd5287b473a7,UFC 93: Franklin vs Henderson,"January 17, 2009","Dublin, Leinster, Ireland"
23ab42947c1990e3,UFC 92: The Ultimate 2008,"December 27, 2008","Las Vegas, Nevada, USA"
ea398c802d9998ee,The Ultimate Fighter: Team Nogueira vs. Team Mir Finale,"December 13, 2008","Las Vegas, Nevada, USA"
30cd319d39ee689b,UFC Fight Night - Fight for the Troops,"December 10, 2008","Fayetteville, North Carolina, USA"
a2b06ca02bca14c0,UFC 91: Couture vs Lesnar,"November 15, 2008","Las Vegas, Nevada, USA"
c670aa48827d6be6,UFC 90: Silva vs Cote,"October 25, 2008","Rosemont, Illinois, USA"
312f47c3d2f83ffa,UFC 89: Bisping vs Leben,"October 18, 2008","Birmingham, England, United Kingdom"
279093302a6f44b3,UFC Fight Night: Diaz vs Neer,"September 17, 2008","Omaha, Nebraska, USA"
0db70ca89e1c7374,UFC 88: Breakthrough,"September 06, 2008","Atlanta, Georgia, USA"
19ffeb5e3fffd6d5,UFC 87: Seek And Destroy,"August 09, 2008","Minneapolis, Minnesota, USA"
46f11d15c0134fe3,UFC: Silva vs Irvin,"July 19, 2008","Las Vegas, Nevada, USA"
bf12aca029bfcc47,UFC 86: Jackson vs Griffin,"July 05, 2008","Las Vegas, Nevada, USA"
2299605af59fd309,The Ultimate Fighter: Team Rampage vs Team Forrest Finale,"June 21, 2008","Las Vegas, Nevada, USA"
2efbc83a6b9b7f86,UFC 85: Bedlam,"June 07, 2008","London, England, United Kingdom"
2549d63da9c456cb,UFC 84: Ill Will,"May 24, 2008","Las Vegas, Nevada, USA"
ad047e3073a775f3,UFC 83: Serra vs St-Pierre 2,"April 19, 2008","Montreal, Quebec, Canada"
b9e871af730f826c,UFC Fight Night: Florian vs Lauzon,"April 02, 2008","Broomfield, Colorado, USA"
598a58db87b890ee,UFC 82: Pride of a Champion,"March 01, 2008","Columbus, Ohio, USA"
597db668b01c442c,UFC 81: Breaking Point,"February 02, 2008","Las Vegas, Nevada, USA"
33e33d51f289d2a1,UFC Fight Night: Swick vs Burkman,"January 23, 2008","Las Vegas, Nevada, USA"
a24e080000fa7a35,UFC 80: Rapid Fire,"January 19, 2008","Newcastle, England, United Kingdom"
7269329bd87eb479,UFC 79: Nemesis,"December 29, 2007","Las Vegas, Nevada, USA"
df85d6ec3493d120,The Ultimate Fighter: Team Hughes vs. Team Serra Finale,"December 08, 2007","Las Vegas, Nevada, USA"
1d147d4163a6989b,UFC 78: Validation,"November 17, 2007","Newark, New Jersey, USA"
91181b29be041f1c,UFC 77: Hostile Territory,"October 20, 2007","Cincinnati, Ohio, USA"
bad28b7b34f334de,UFC 76: Knockout,"September 22, 2007","Anaheim, California, USA"
f341f9551ba744e2,UFC Fight Night: Thomas vs Florian,"September 19, 2007","Las Vegas, Nevada, USA"
0aa92558424ced9e,UFC 75: Champion vs Champion,"September 08, 2007","London, England, United Kingdom"
a5c53b3ddb31cc7d,UFC 74: Respect,"August 25, 2007","Las Vegas, Nevada, USA"
2a6f8136da1e52c0,UFC 73: Stacked,"July 07, 2007","Sacramento, California, USA"
e7ec11096eac0282,The Ultimate Fighter: Team Pulver vs. Team Penn Finale,"June 23, 2007","Las Vegas, Nevada, USA"
5ca158b1cc9cb242,UFC 72: Victory,"June 16, 2007","Belfast, Northern Ireland, United Kingdom"
304fcd812f12c589,UFC Fight Night: Stout vs Fisher,"June 12, 2007","Hollywood, Florida, USA"
2e04a3b4a2011b97,UFC 71: Liddell vs Jackson,"May 26, 2007","Las Vegas, Nevada, USA"
4604ab1de9058474,UFC 70: Nations Collide,"April 21, 2007","Manchester, England, United Kingdom"
c1684f00c626f4c0,UFC 69: Shootout,"April 07, 2007","Houston, Texas, USA"
a6c2f5381d575920,UFC Fight Night: Stevenson vs Guillard,"April 05, 2007","Las Vegas, Nevada, USA"
de3ed2e152520c8d,UFC 68: The Uprising,"March 03, 2007","Columbus, Ohio, USA"
63b65af1c5cb02cb,UFC 67: All or Nothing,"February 03, 2007","Las Vegas, Nevada, USA"
13c4313ed0f744f3,UFC Fight Night: Evans vs Salmon,"January 25, 2007","Hollywood, Florida, USA"
ee5df903f80c6816,UFC 66: Liddell vs Ortiz 2,"December 30, 2006","Las Vegas, Nevada, USA"
21b8a0f5c231096f,UFC Fight Night: Sanchez vs Riggs,"December 13, 2006","San Diego, California, USA"
3fed746acfd026dd,UFC 65: Bad Intentions,"November 18, 2006","Sacramento, California, USA"
baf942f4bcb09894,The Ultimate Fighter: The Comeback Finale,"November 11, 2006","Las Vegas, Nevada, USA"
13b2f59210dda9cc,UFC 64: Unstoppable,"October 14, 2006","Las Vegas, Nevada, USA"
577ec7e108b94be3,Ortiz vs Shamrock 3: The Final Chapter,"October 10, 2006","Hollywood, Florida, USA"
13e62d766b709aa6,UFC 63: Hughes vs Penn,"September 23, 2006","Anaheim, California, USA"
f717b6002486f73f,UFC 62: Liddell vs Sobral,"August 26, 2006","Las Vegas, Nevada, USA"
46c8ec317aff28ac,UFC Fight Night 6,"August 17, 2006","Las Vegas, Nevada, USA"
f70144caea5c4c80,UFC 61: Bitter Rivals,"July 08, 2006","Las Vegas, Nevada, USA"
445a98acb8985970,UFC Fight Night 5,"June 28, 2006","Las Vegas, Nevada, USA"
1dab0d1d81dd06db,The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,"June 24, 2006","Las Vegas, Nevada, USA"
a54a35a670d8e852,UFC 60: Hughes vs Gracie,"May 27, 2006","Los Angeles, California, USA"
03688dc3c3af3ac1,UFC 59: Reality Check,"April 15, 2006","Anaheim, California, USA"
b361180739bed4b0,UFC Fight Night 4,"April 06, 2006","Las Vegas, Nevada, USA"
0e9869d712e81f8f,UFC 58: USA vs Canada,"March 04, 2006","Las Vegas, Nevada, USA"
977081bc01197656,UFC 57: Liddell vs Couture 3,"February 04, 2006","Las Vegas, Nevada, USA"
2ee09ec2a0695eb9,UFC Fight Night 3,"January 16, 2006","Las Vegas, Nevada, USA"
c7e9d15cfce52f1d,UFC 56: Full Force,"November 19, 2005","Las Vegas, Nevada, USA"
31ceaf0e670c1578,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,"November 05, 2005","Las Vegas, Nevada, USA"
271fe91f4ba9d2c5,UFC 55: Fury,"October 07, 2005","Uncasville, Connecticut, USA"
efaf544314bb5c2e,UFC Fight Night 2,"October 03, 2005","Las Vegas, Nevada, USA"
669a3cb6e394f515,UFC 54: Boiling Point,"August 20, 2005","Las Vegas, Nevada, USA"
3f24c96753dbd9f9,UFC Fight Night 1,"August 06, 2005","Las Vegas, Nevada, USA"
d3711d3784b76255,UFC 53: Heavy Hitters,"June 04, 2005","Atlantic City, New Jersey, USA"
c933d423ebdbbbdb,UFC 52: Couture vs Liddell 2,"April 16, 2005","Las Vegas, Nevada, USA"
fbbde91f7bc2d3c5,The Ultimate Fighter: Team Couture vs. Team Liddell Finale,"April 09, 2005","Las Vegas, Nevada, USA"
85d905f7c4f5a1af,UFC 51: Super Saturday,"February 05, 2005","Las Vegas, Nevada, USA"
ce783bf73b5131f9,UFC 50: The War Of '04,"October 22, 2004","Atlantic City, New Jersey, USA"
b4bc2e3353a770b5,UFC 49: Unfinished Business,"August 21, 2004","Las Vegas, Nevada, USA"
429e7d3725852ce9,UFC 48: Payback,"June 19, 2004","Las Vegas, Nevada, USA"
e8fb8e53bc2e29d6,UFC 47: It's On!,"April 02, 2004","Las Vegas, Nevada, USA"
94609dd91731d428,UFC 46: Supernatural,"January 31, 2004","Las Vegas, Nevada, USA"
e670f8cc2969a789,UFC 45: Revolution,"November 21, 2003","Uncasville, Connecticut, USA"
c61f66d8c3fd5f07,UFC 44: Undisputed,"September 26, 2003","Las Vegas, Nevada, USA"
108afe61a26bcbf4,UFC 43: Meltdown,"June 06, 2003","Las Vegas, Nevada, USA"
ae58685caf8e4a0d,UFC 42: Sudden Impact,"April 25, 2003","Miami, Florida, USA"
bba678d312590087,UFC 41: Onslaught,"February 28, 2003","Atlantic City, New Jersey, USA"
e06fd1260ac865a7,UFC 40: Vendetta,"November 22, 2002","Las Vegas, Nevada, USA"
0cf935519d439ba6,UFC 39: The Warriors Return,"September 27, 2002","Uncasville, Connecticut, USA"
1dc56b59cb28425d,UFC 38: Brawl at the Hall,"July 13, 2002","London, England, United Kingdom"
9ccdd2ce45903f34,UFC 37.5: As Real As It Gets,"June 22, 2002","Las Vegas, Nevada, USA"
9fd1f08dd4aec14a,UFC 37: High Impact,"May 10, 2002","Bossier City, Louisiana, USA"
02fc8f50f56eb307,UFC 36: Worlds Collide,"March 22, 2002","Las Vegas, Nevada, USA"
946f341df6472ee0,UFC 35: Throwdown,"January 11, 2002","Uncasville, Connecticut, USA"
4dc496aa0cfc0d95,UFC 34: High Voltage,"November 02, 2001","Las Vegas, Nevada, USA"
c75b99887c8c3f5a,UFC 33: Victory in Vegas,"September 28, 2001","Las Vegas, Nevada, USA"
7b9aa973e5c04624,UFC 32: Showdown in the Meadowlands,"June 29, 2001","East Rutherford, New Jersey, USA"
20bd6c3e03c46ee6,UFC 31: Locked and Loaded,"May 04, 2001","Atlantic City, New Jersey, USA"
2b1587a3376ab743,UFC 30: Battle on the Boardwalk,"February 23, 2001","Atlantic City, New Jersey, USA"
08ae5cd9aef7ddd3,UFC 29: Defense of the Belts,"December 16, 2000","Tokyo, Japan"
da6dfd09cca1d705,UFC 28: High Stakes,"November 17, 2000","Atlantic City, New Jersey, USA"
31652c9267606d54,UFC 27: Ultimate Bad Boyz,"September 22, 2000","New Orleans, Louisiana, USA"
cedfdf8d423d500c,UFC 26: Ultimate Field Of Dreams,"June 09, 2000","Cedar Rapids, Iowa, USA"
d2b1c1317a39f6c6,UFC 25: Ultimate Japan 3,"April 14, 2000","Tokyo, Japan"
20ec0061400178ca,UFC 24: First Defense,"March 10, 2000","Lake Charles, Louisiana, USA"
a8fa0c4e95512806,UFC 23: Ultimate Japan 2,"November 19, 1999","Chiba, Japan"
afaad7d6a581e307,UFC 22: Only One Can be Champion,"September 24, 1999","Lake Charles, Louisiana, USA"
1a1a4d7a29041d77,UFC 21: Return of the Champions,"July 16, 1999","Cedar Rapids, Iowa, USA"
a7b48e18ca27795d,UFC 20: Battle for the Gold,"May 07, 1999","Birmingham, Alabama, USA"
a220be6d41d6f97d,UFC 19: Ultimate Young Guns,"March 05, 1999","Bay St. Louis, Mississippi, USA"
c9bbf1a0285a8076,UFC 18: The Road to the Heavyweight Title,"January 08, 1999","New Orleans, Louisiana, USA"
32a3025d5db456ae,UFC - Ultimate Brazil,"October 16, 1998","Sao Paulo, Brazil"
4a01dc8376736ef5,UFC 17: Redemption,"May 15, 1998","Mobile, Alabama, USA"
749685d24e2cac50,UFC 16: Battle in the Bayou,"March 13, 1998","New Orleans, Louisiana, USA"
29f935654825331b,UFC - Ultimate Japan,"December 21, 1997","Yokohama, Kanagawa, Japan"
07a18ae55dfc3cd9,UFC 15: Collision Course,"October 17, 1997","Bay St. Louis, Mississippi, USA"
dc950d59dc590aca,UFC 14: Showdown,"July 27, 1997","Birmingham, Alabama, USA"
5bd533d50c8e7b8a,UFC 13: The Ultimate Force,"May 30, 1997","Augusta, Georgia, USA"
96eff1a628adcc7f,UFC 12: Judgement Day,"February 07, 1997","Dothan, Alabama, USA"
9b5b5a75523728f3,UFC - Ultimate Ultimate '96,"December 07, 1996","Birmingham, Alabama, USA"
6ceff86fae4f6b3b,UFC 11: The Proving Ground,"September 20, 1996","Augusta, Georgia, USA"
aee8eecfc4bfb1e7,UFC 10: The Tournament,"July 12, 1996","Birmingham, Alabama, USA"
a390eb8a9b2df298,UFC 9: Motor City Madness,"May 17, 1996","Detroit, Michigan, USA"
b63e800c18e011b5,UFC 8: David vs Goliath,"February 16, 1996","San Juan, Puerto Rico"
31bbd46d57dfbcb7,UFC - Ultimate Ultimate '95,"December 16, 1995","Denver, Colorado, USA"
5af480a3b2e1726b,UFC 7: The Brawl in Buffalo,"September 08, 1995","Buffalo, New York, USA"
1c3f5e85b59ec710,UFC 6: Clash of the Titans,"July 14, 1995","Casper, Wyoming, USA"
dedc3bb440d09554,UFC 5: The Return of the Beast,"April 07, 1995","Charlotte, North Carolina, USA"
b60391da771deefe,UFC 4: Revenge of the Warriors,"December 16, 1994","Tulsa, Oklahoma, USA"
1a49e0670dfaca31,UFC 3: The American Dream,"September 09, 1994","Charlotte, North Carolina, USA"
a6a9ab5a824e8f66,UFC 2: No Way Out,"March 11, 1994","Denver, Colorado, USA"
