"Cell.ID","Time.point","Intensity","Area"
259,1504,7518.41706161137,629
0,1505,13167.9052419355,498.5
3,1505,17063.7214285714,140
6,1505,20546.0090909091,109
10,1505,13912.7622641509,267
70,1505,11392.0731707317,205
159,1505,8278.19883040936,171
166,1505,18798.4567901235,81
183,1505,7422.2296819788,563
191,1505,10399.541322314,485
196,1505,16910.54,49
217,1505,9832.675,282.5
221,1505,19353.1584699454,185
234,1505,18551.0982142857,111.5
235,1505,7848.99290780142,142.5
236,1505,8601.39534883721,85
239,1505,12653.3648648649,72
241,1505,14791.0326086957,91
250,1505,22535.0859375,128
251,1505,8822.5206185567,194
254,1505,15771.1598360656,245
259,1505,7514.06309148265,631.5
0,1506,13207.5553278689,492.5
3,1506,17218.654676259,137
6,1506,20786.0540540541,110
10,1506,13876.562962963,270.5
70,1506,11405.8829268293,204
159,1506,8264.2380952381,167.5
166,1506,18741.8421052632,77
183,1506,7392.72372881356,587.5
191,1506,10330.5526315789,493.5
196,1506,17319.7,49
217,1506,9850.09025270758,278.5
221,1506,20226.9825581395,174.5
234,1506,18761.185840708,112.5
235,1506,7865.29545454545,133.5
236,1506,8609.73076923077,84.5
239,1506,12452.7654320988,81
241,1506,14939.2613636364,87.5
250,1506,22729.0079365079,125
251,1506,8768.46153846154,194.5
254,1506,15454.1935483871,248.5
259,1506,7532.58253968254,628
0,1507,13061.9960474308,507
3,1507,17067.1798561151,136.5
6,1507,20624.1467889908,107.5
10,1507,14089.5307692308,258.5
70,1507,11284.5069767442,214.5
159,1507,8305.95808383233,167
166,1507,18623.256097561,83.5
183,1507,7415.70157068063,568
191,1507,10389.2639175258,488.5
196,1507,16903.7307692308,52.5
217,1507,9885.98867924528,267.5
221,1507,19006.184079602,204
234,1507,18457.4862385321,109
235,1507,7804.22463768116,139.5
239,1507,12520.3421052632,77
241,1507,15481.2179487179,79.5
250,1507,23148.9333333333,120.5
251,1507,8781.12169312169,188
254,1507,15818.6583333333,241
259,1507,7537.9360374415,640.5
0,1508,13007.39453125,513.5
3,1508,17161.7089552239,134
6,1508,20447.6637168142,112
10,1508,13962.7706766917,266
70,1508,11256.4952830189,213
159,1508,8212.95454545455,176
166,1508,18318.625,87.5
183,1508,7371.40231788079,607.5
191,1508,10411.5147679325,477
196,1508,16483.5090909091,54.5
217,1508,9806.24354243542,272.5
221,1508,18373.2152466368,223.5
234,1508,18901.5648148148,106.5
235,1508,7838.76258992806,139.5
236,1508,8581.74324324324,74.5
239,1508,12295.0581395349,85
241,1508,15265.6455696203,80.5
250,1508,23775.8230088496,112.5
251,1508,8800.04324324324,184
254,1508,15431.0503875969,256
259,1508,7547.76100628931,637.5
0,1509,12999.8392156863,509.5
3,1509,16880.9858156028,142.5
6,1509,20469.4594594595,110
10,1509,14077.0961538462,262
70,1509,11291.9951456311,206.5
159,1509,8246.84117647059,170
166,1509,18726.1445783133,82
183,1509,7446.49192100539,553
191,1509,10302.6801619433,494.5
196,1509,17204.8333333333,49
217,1509,9952.75464684015,269.5
221,1509,18392.331797235,217
234,1509,18128.0672268908,119
235,1509,7837.99242424242,133.5
236,1509,8519.32258064516,92
239,1509,12574.8571428571,76.5
241,1509,14645.7741935484,93
250,1509,22924.918699187,121
251,1509,8720.20192307692,208
254,1509,16066.2199170124,241.5
259,1509,7556.21383647799,634.5
0,1510,13028.2178217822,506
3,1510,17063.0428571429,139.5
6,1510,20592.4181818182,108.5
10,1510,13863.4584837545,275.5
70,1510,11432.4854368932,205.5
159,1510,8252,167
166,1510,18946.8846153846,77
183,1510,7441.11681415929,560
191,1510,10421.0958333333,479.5
196,1510,17005.8125,48
217,1510,10129.9498069498,259
221,1510,18419.0288461538,209
234,1510,18126.9230769231,117
235,1510,7836.79562043796,136.5
236,1510,8594.37931034483,86.5
239,1510,12401.75,81.5
241,1510,14801.1684210526,94
250,1510,23919.6371681416,113.5
251,1510,8790.74611398964,191.5
254,1510,15912.7346938776,243.5
259,1510,7571.3578125,639
0,1511,13085.7484909457,499
3,1511,16837.6402877698,138.5
6,1511,20817.9907407407,107
10,1511,13872.3682310469,275
70,1511,11259.6333333333,209.5
159,1511,8226.78787878788,166.5
166,1511,18997.7692307692,77.5
183,1511,7417.06951871658,557
191,1511,10362.0528455285,493
196,1511,16755.98,50
217,1511,10344.564,251
221,1511,18281.8066037736,214.5
234,1511,18029.1848739496,119
235,1511,7856.4962962963,136
236,1511,8528.54945054945,88.5
239,1511,12523.1012658228,81
241,1511,14623.618556701,96
250,1511,23813.6460176991,114
251,1511,8718.03333333333,207
254,1511,16209.9449152542,238.5
259,1511,7567.37577639752,641.5
0,1512,13051.0871287129,509
3,1512,16916.9420289855,140
6,1512,20558.0740740741,108
10,1512,13855.2555555556,268
70,1512,11143.0277777778,217
159,1512,8217.0119047619,167.5
166,1512,17547.7216494845,99
183,1512,7432.66482504604,539
191,1512,10443.0062893082,478.5
196,1512,16375.2777777778,54.5
217,1512,10356.4820717131,252
221,1512,17480.5800865801,232
234,1512,17744.4180327869,122
235,1512,7848.53956834532,140
239,1512,11962.585106383,94
241,1512,14869.2553191489,94
250,1512,23507.641025641,118
251,1512,8745.57731958763,194
254,1512,16203.3220338983,238
259,1512,7572.17192429022,635
0,1513,12998.2529644269,507.5
3,1513,17203.9854014599,136.5
6,1513,20471.8859649123,113.5
10,1513,14022.537037037,268
70,1513,11239.7727272727,220
159,1513,8187.30994152047,170.5
166,1513,17343.38,101.5
183,1513,7433.6400742115,535
191,1513,10375.8151950719,493
196,1513,17243.4117647059,51.5
217,1513,10458.718875502,249
221,1513,17980.8806818182,177.5
234,1513,18055.0583333333,119.5
235,1513,7889.32061068702,132
236,1513,8613.86904761905,82
239,1513,12350.1976744186,86
241,1513,14556.2315789474,94.5
250,1513,23391.6779661017,119
251,1513,8728.505,199.5
254,1513,16038.6088709677,247.5
259,1513,7580.05485893417,637
0,1514,12958.9378640777,515
3,1514,16674.843537415,147
6,1514,20236.5982142857,111
10,1514,13919.4208754209,297.5
70,1514,11334.0319634703,218
159,1514,8180.01764705882,169.5
166,1514,16148.5230769231,131
183,1514,7419.09239130435,547.5
191,1514,10286.123752495,504.5
196,1514,16065.3559322034,59
217,1514,10377.2341269841,253
221,1514,17629.1377245509,167.5
234,1514,18234.867768595,120.5
235,1514,7789.0802919708,139.5
236,1514,8605.8125,79.5
239,1514,12428.25,80.5
241,1514,14707.7473684211,94.5
250,1514,23936.625,115
251,1514,8643.70192307692,206.5
254,1514,16148.304526749,242.5
259,1514,7564.85139318885,645
0,1515,12932.4403131115,514
3,1515,16784.4931506849,144.5
6,1515,20485.1574074074,108
10,1515,13908.4054982818,287.5
70,1515,11308.6834862385,217.5
159,1515,8235.68944099379,162.5
166,1515,18832.9375,81
183,1515,7392.23415492958,563
191,1515,10244.3479125249,504
217,1515,10298.7578125,257.5
221,1515,18247.7621621622,182
234,1515,18357.6782608696,114.5
235,1515,7854.87969924812,136
236,1515,8531.2808988764,86.5
239,1515,12328.3292682927,83
241,1515,14961.4137931034,87.5
250,1515,23957.4159292035,116.5
251,1515,8895.19270833333,192.5
254,1515,15906.1235059761,248.5
259,1515,7582.09779179811,636.5
0,1516,12901.3482490272,516.5
3,1516,16932.304964539,141.5
6,1516,20250.2162162162,110
10,1516,13903.211469534,279.5
70,1516,11357.8490566038,212.5
159,1516,8226.3869047619,167.5
166,1516,19007.0769230769,78.5
183,1516,7412.46402877698,551.5
191,1516,10102.122605364,524
196,1516,17032.3725490196,51.5
217,1516,10438.3895582329,251
221,1516,17924.0098522168,201
234,1516,18049.0756302521,120
235,1516,7905.42307692308,131.5
236,1516,8557.92307692308,89.5
239,1516,12088.6,84.5
241,1516,14667.1808510638,93.5
250,1516,23601.3913043478,120.5
251,1516,8774.39130434783,183.5
254,1516,16017.5510204082,245.5
259,1516,7570.4031496063,639
0,1517,12954.7857142857,517
3,1517,17440.5074626866,135
6,1517,20839.7222222222,106.5
10,1517,13832.7233333333,301
70,1517,11370.7175925926,215.5
159,1517,8213.96987951807,168.5
166,1517,16993.752293578,108
183,1517,7440.14337568058,546.5
191,1517,10096.1104651163,516
196,1517,16644.4166666667,48.5
217,1517,10399.0859375,254
221,1517,17678.0720720721,221
234,1517,18051.35,119.5
235,1517,7882.54814814815,134.5
236,1517,8575.5,88
239,1517,12573.9466666667,75
241,1517,14794.5376344086,92.5
250,1517,23714.735042735,116.5
251,1517,8885.88,200.5
254,1517,15885.2753036437,246
259,1517,7583.12063492063,634
0,1518,13030.0019646365,509
3,1518,17017.5333333333,138
6,1518,20228.8727272727,109
10,1518,13860.4310344828,291
70,1518,11402.7014218009,210.5
159,1518,8166.6976744186,172
166,1518,15865.4626865672,135
183,1518,7420.1833030853,557
191,1518,10036.2258687259,518
196,1518,17351.9166666667,49
217,1518,10341.3011583012,260
221,1518,17300.5178571429,225.5
234,1518,18002.35,120.5
235,1518,7901.98473282443,130
236,1518,8491.16666666667,95.5
239,1518,12297.7023809524,83.5
241,1518,14810.3804347826,91.5
250,1518,24430.2777777778,109
251,1518,8825.98936170213,188.5
254,1518,15881.1612903226,248
259,1518,7610.1658692185,629.5
0,1519,12985.3483365949,510
3,1519,17010.9185185185,137.5
6,1519,20331.036036036,110
10,1519,13705.4755244755,284
70,1519,11425.6,214
159,1519,8216.74850299401,167
166,1519,16705.8938053097,116
183,1519,7369.24190800681,582
191,1519,10175.1868583162,492
196,1519,17333.0625,47.5
217,1519,10370.5214007782,256.5
221,1519,17113.1212121212,231
234,1519,18066.7627118644,119
235,1519,7954.9,130
236,1519,8518.23404255319,93.5
239,1519,12413.3614457831,83
241,1519,14845.8913043478,91.5
250,1519,24467.3364485981,109.5
251,1519,8946.08839779006,182.5
254,1519,15832.4838709677,248.5
259,1519,7595.79775280899,625.5
0,1520,12911.83984375,512.5
3,1520,17025.5971223022,139.5
6,1520,20533.3783783784,109.5
10,1520,13894.3537414966,293
70,1520,11377.4792626728,218
159,1520,8171.35119047619,169
166,1520,16596.5663716814,116
183,1520,7361.11398963731,580.5
191,1520,10021.9260700389,518.5
196,1520,15875.7049180328,60.5
217,1520,10481.0082304527,245
221,1520,17286.2252252252,223.5
234,1520,18442.5752212389,113
235,1520,7899.74074074074,135.5
236,1520,8510.81481481482,87.5
239,1520,12206.9302325581,87
241,1520,14693.6470588235,84.5
250,1520,23959.1171171171,114
251,1520,8848.13684210526,188
254,1520,16064.4085106383,235.5
259,1520,7582.37539432177,630.5
0,1521,13013.5833333333,504.5
3,1521,17010.6764705882,138
6,1521,20685.1909090909,110
10,1521,13829.0559440559,287.5
70,1521,11343.3693693694,222
159,1521,8195.66467065868,169
166,1521,17247.1320754717,106
183,1521,7388.89285714286,566
191,1521,10083.7272727273,498.5
196,1521,16136.0689655172,58.5
217,1521,10426.4048582996,248.5
221,1521,16918.3451327434,228
234,1521,18264.3083333333,118
235,1521,7892.18939393939,133
236,1521,8560.63157894737,82.5
239,1521,12287.6547619048,85
241,1521,15131,81.5
250,1521,23553.9913043478,113.5
251,1521,8823.69948186529,192.5
254,1521,15894.1589958159,240.5
259,1521,7595.99839486356,626.5
0,1522,13048.2345924453,504.5
3,1522,17079.7,139
6,1522,20099.1891891892,110
10,1522,13827.9085365854,327.5
70,1522,11500.8522167488,203.5
159,1522,8210.90853658537,163
166,1522,18506.2441860465,86
183,1522,7369.56476683938,584.5
191,1522,10056.234,499
196,1522,17450.4680851064,49
217,1522,10287.8725868726,260
221,1522,16630.8340611354,230.5
234,1522,18004.5210084034,119
235,1522,7920.42962962963,135
236,1522,8396.39784946237,98
239,1522,12204.5977011494,86
241,1522,14755.3152173913,92
250,1522,23847.5526315789,116.5
251,1522,8838.87777777778,178
254,1522,16016.1111111111,234.5
259,1522,7562.2,634.5
0,1523,13090.104,501
3,1523,17209.9338235294,136.5
6,1523,20318.9732142857,111
10,1523,13741.016025641,310
70,1523,11440.2534562212,216.5
159,1523,8206.29166666667,168
166,1523,17818.1855670103,98
183,1523,7343.12162162162,594
191,1523,10059.4308943089,491
196,1523,17265.8125,48.5
217,1523,10194.4194756554,265.5
221,1523,16524.1603375527,238
234,1523,18532.649122807,113
235,1523,7896.42962962963,133.5
236,1523,8495.88421052632,94
239,1523,12360.4810126582,81.5
241,1523,15011.630952381,84.5
250,1523,24287.0277777778,109.5
251,1523,8998.15730337079,179
254,1523,15929.0373443983,240
259,1523,7551.2859375,637.5
0,1524,12969.6966731898,511
3,1524,17104.204379562,137
6,1524,20383.3571428571,112
10,1524,14082.8173076923,310.5
70,1524,11350.4672897196,214.5
159,1524,8155.27167630058,173
166,1524,18727.4534883721,88
183,1524,7386.3875,567
191,1524,9990.90392156863,509
196,1524,17395.9583333333,48.5
217,1524,10156.1762452107,261
221,1524,16411.811965812,237.5
234,1524,18198.0504201681,119.5
235,1524,7901.29850746269,134
236,1524,8610.09523809524,83.5
239,1524,12335.6024096386,85.5
241,1524,14583.1397849462,92.5
250,1524,23345.6186440678,119
251,1524,8895.79532163743,173
254,1524,16044.8940677966,234.5
259,1524,7559.36677115987,638.5
0,1525,13081.6282828283,496
3,1525,17285.1590909091,133
6,1525,20422.8363636364,108
10,1525,14050.1924290221,316
70,1525,11431.018957346,211
159,1525,8122.72,175.5
166,1525,18626.7176470588,85.5
183,1525,7342.64855687606,586.5
191,1525,9945.375,522.5
196,1525,17204.3111111111,46
217,1525,10218.7471264368,262.5
221,1525,16394.3917050691,218.5
234,1525,18393.25,117
235,1525,7908.94029850746,134
236,1525,8512.58974358974,78.5
239,1525,12387.3289473684,77
241,1525,14953.3012048193,83.5
250,1525,24713.5377358491,108
251,1525,8916.57692307692,182.5
254,1525,15822.0331950207,242.5
259,1525,7542.40375586854,638
0,1526,12891.378968254,505.5
3,1526,17057.4492753623,138.5
6,1526,20539.5454545455,108.5
10,1526,14156.7948717949,311
70,1526,11449.6325581395,214.5
159,1526,8121.82658959538,172.5
166,1526,16803,115
183,1526,7331.38294314381,593
191,1526,10054.0517928287,501.5
196,1526,16659,50.5
217,1526,10282.5157480315,255
221,1526,16299.285046729,214.5
234,1526,18037.0695652174,116
235,1526,7874.5447761194,133.5
236,1526,8530.8375,79
239,1526,12201.130952381,84
241,1526,14765.8705882353,85
250,1526,23977.1339285714,112.5
251,1526,8868.68852459016,183
254,1526,16116.4599156118,237
259,1526,7555.09262166405,633.5
0,1527,12969.6680161943,495
3,1527,17154.8235294118,135.5
6,1527,20234.5089285714,110
10,1527,14170.934169279,321
70,1527,11479.0518867925,213.5
159,1527,8187.82456140351,172
166,1527,18135.4315789474,95
183,1527,7381.25402504472,553.5
191,1527,10155.7535641548,496
196,1527,17021.1346153846,50
217,1527,10247.1171875,257
221,1527,16048.2175925926,216.5
234,1527,18128.850877193,114.5
235,1527,7879.2803030303,134
236,1527,8467.14457831325,83
239,1527,12055.9325842697,87
241,1527,15198.6202531646,79
250,1527,23841.4821428571,112
251,1527,8811.04395604396,181.5
254,1527,16018.9585062241,240
259,1527,7546.73659305994,634
0,1528,12880.245508982,503.5
3,1528,17012.204379562,138
6,1528,20221.5267857143,111
10,1528,14114.771331058,294.5
70,1528,11401.8533333333,223.5
159,1528,8162.91860465116,173
166,1528,17006.7685185185,106.5
183,1528,7383.46153846154,554
191,1528,10097.0295275591,509.5
196,1528,16337.568627451,51.5
217,1528,10251.8616600791,255
221,1528,15577.3303571429,224.5
234,1528,18074.4913793103,115.5
235,1528,7902.97037037037,136
236,1528,8505.25,87.5
239,1528,12294.6543209877,83
241,1528,14905.8795180723,82
250,1528,23911.9454545455,109.5
251,1528,8668.59473684211,187
254,1528,16317.4497816594,231
259,1528,7535.29375,640
0,1529,12796.873294347,514
3,1529,16891.1459854015,137
6,1529,20207.1160714286,113
10,1529,14088.5081967213,305.5
70,1529,11446.296803653,221
159,1529,8189.81547619048,167.5
166,1529,17917.0744680851,95
183,1529,7381.32846715328,543.5
191,1529,10065.358974359,510
196,1529,16343.4807692308,52
217,1529,10166.5192307692,261
221,1529,15702.0241545894,207
234,1529,18108.9026548673,113
235,1529,7859.66176470588,136.5
236,1529,8483.71428571429,90
239,1529,12480.7564102564,78.5
241,1529,15018.675,81.5
250,1529,24001.3545454545,112
251,1529,8825.75263157895,188
254,1529,16075.2899159664,239
259,1529,7525.61978361669,646
0,1530,13002.9326530612,491.5
3,1530,17148.2014925373,133.5
6,1530,20141.0347826087,114
10,1530,14197.0137457045,293.5
70,1530,11499.850678733,220
159,1530,8197.02380952381,168.5
166,1530,18172.3736263736,91.5
183,1530,7353.81705150977,560.5
191,1530,10199.7805907173,476.5
196,1530,16455.1132075472,52.5
217,1530,10121.7121212121,263
221,1530,15755.1128205128,194
234,1530,17531.7438016529,121
235,1530,7920.9609375,129
236,1530,8511.45454545455,93
239,1530,12174.0476190476,83.5
241,1530,15007.1428571429,84
250,1530,23500.1130434783,114
251,1530,8742.55080213904,189
254,1530,16152.485106383,235.5
259,1530,7499.81487101669,654.5
0,1531,12934.2916666667,504.5
3,1531,17372.8615384615,130
6,1531,19796.9557522124,109.5
10,1531,14179.5780730897,300.5
70,1531,11620.1666666667,209.5
159,1531,8149.36571428571,176
166,1531,17931.1836734694,99
183,1531,7350.90989399293,565.5
191,1531,10205.5020408163,490.5
196,1531,17021.6326530612,49
217,1531,10094.0262172285,266.5
221,1531,15782.2628865979,194
234,1531,17716.974789916,118.5
235,1531,7984.25423728814,118.5
236,1531,8526.89156626506,83.5
239,1531,12115.4157303371,87.5
241,1531,14776.6477272727,87
250,1531,24275.2568807339,111
251,1531,8769.49484536082,193.5
254,1531,15886.4489795918,245.5
259,1531,7505.34097859327,650.5
0,1532,12863.7745098039,511
3,1532,16620.0214285714,141
6,1532,20198.3303571429,111.5
10,1532,14209.0634920635,316.5
70,1532,11442.5810810811,222
159,1532,8183.17543859649,172.5
166,1532,17986.0510204082,99
183,1532,7326.72991452991,580.5
191,1532,10090.5783365571,516
196,1532,16821.6326530612,49
217,1532,10044.595505618,268
221,1532,15704.9398907104,183.5
234,1532,18197.6283185841,113.5
235,1532,7872.45736434108,128.5
236,1532,8481.68604651163,85.5
239,1532,12108.7764705882,85
241,1532,14707.987804878,81.5
250,1532,24259.1727272727,111.5
251,1532,8790.5197740113,176.5
254,1532,16087.1722689076,240.5
259,1532,7515.92592592593,644.5
0,1533,12862.4834951456,515
3,1533,16846.55,140
6,1533,20070.7117117117,111.5
10,1533,14325.8378378378,299
70,1533,11462.2286995516,222.5
159,1533,8115.58426966292,175.5
166,1533,18302.6629213483,88
183,1533,7346.7465034965,575
191,1533,10294.6268343816,477
196,1533,16809.54,49.5
217,1533,9992.71641791045,269.5
221,1533,16198.2705882353,171
234,1533,18164.8305084746,117
235,1533,7938.37007874016,126.5
236,1533,8377.90322580645,92.5000000000001
239,1533,12522.4545454545,78
241,1533,14769.7441860465,86
250,1533,23843.3274336283,113
251,1533,8833.92391304348,185
254,1533,15612.1115537849,251
259,1533,7505.73189522342,648
267,1533,20939.9193548387,62.5
0,1534,12814.6685934489,516
3,1534,16858.9558823529,137.5
6,1534,20448.0909090909,108
10,1534,14392.9429530201,298.5
70,1534,11485.301369863,218.5
159,1534,8108.56424581006,179.5
166,1534,18708.476744186,87
183,1534,7357.62565905097,568.5
191,1534,10297.5761316872,486.5
196,1534,17132.2352941176,50
217,1534,9970.14814814815,270.5
221,1534,16043.9771428571,175
234,1534,18081.094017094,118
235,1534,7927.83720930233,129
236,1534,8500.71428571429,82.5
239,1534,12325.6875,81
241,1534,14643.4117647059,84.5
250,1534,23873.027027027,111.5
251,1534,8889.39444444444,180
254,1534,15755.9163346614,250
259,1534,7506.50842266462,655
267,1534,21473.1090909091,55
0,1535,12838.8888888889,515.5
3,1535,17224.8560606061,132.5
6,1535,20197.1238938053,112
10,1535,14431.1590106007,283
70,1535,11627.1408450704,213
159,1535,8121.84269662921,177
166,1535,18020.5154639175,96.5
183,1535,7331.20695652174,570
191,1535,10199.0347490347,522
196,1535,17294.0196078431,50
217,1535,9978.79704797048,272
221,1535,15697.9130434783,186
234,1535,18138.1367521368,116
235,1535,7978.41935483871,123.5
236,1535,8537.27631578947,76.5
239,1535,11962.9135802469,81
241,1535,14815.3214285714,83.5
250,1535,24110.7256637168,113
251,1535,8893.47222222222,180
254,1535,15880.3846153846,246.5
259,1535,7511.32272727273,658.5
267,1535,21724.5510204082,50
0,1536,12994.3951612903,502
3,1536,16624.3680555556,145
6,1536,20006.3539823009,112
10,1536,14448.1043165468,281
70,1536,11614.8465116279,215
159,1536,8126.84745762712,176
166,1536,17980.0714285714,98.5
183,1536,7373.68165467626,554.5
191,1536,10103.4033457249,536
196,1536,16217.8363636364,54
217,1536,9829.34982332155,282.5
221,1536,15568.5078534031,191
234,1536,18026.7796610169,117
235,1536,7941.688,125.5
236,1536,8533.39726027397,77
239,1536,12393.025974026,77
241,1536,15119.7215189873,79.5
250,1536,23974.7117117117,113
251,1536,8890.78494623656,183.5
254,1536,15756.0040322581,248
259,1536,7496.11933534743,660.5
267,1536,21664.9019607843,52.5
0,1537,12909.7727272727,508
3,1537,16703.7285714286,139
6,1537,19743.4396551724,115.5
10,1537,14432.4725274725,268.5
70,1537,11521.9633027523,219
159,1537,8080.42391304348,183
166,1537,17951.9591836735,98.5
183,1537,7356.24258289703,569.5
191,1537,10160.4631379962,529.5
196,1537,16526.6545454545,53.5
217,1537,9763.57491289199,288.5
221,1537,15144.5165876777,213
234,1537,17759.4666666667,121.5
235,1537,7907.4496124031,130.5
236,1537,8467.8947368421,79.5
239,1537,12251.3417721519,79.5
241,1537,14877.5476190476,85
250,1537,23939.0086956522,117
251,1537,8852.46739130435,182.5
254,1537,16235.2692307692,235.5
259,1537,7488.55589123867,662.5
267,1537,20775.4912280702,57.5
0,1538,12908.5039840637,505.5
3,1538,17154.0763358779,132.5
6,1538,20234.3577981651,107.5
10,1538,14392.9469964664,283
70,1538,11647.3813953488,216.5
159,1538,8093.53591160221,181.5
166,1538,16335.8031496063,128
183,1538,7335.0929054054,587.5
191,1538,10122.5582706767,531
196,1538,17506.4418604651,45
217,1538,9726.41319444445,286.5
221,1538,15396.0466321244,195
234,1538,18103.4285714286,119.5
235,1538,7914.81967213115,123.5
236,1538,8530.63157894737,77
239,1538,12321.7594936709,79
241,1538,14815.8705882353,85.5
250,1538,23650.5,120
251,1538,8805.52331606218,192.5
254,1538,15933.3,241
259,1538,7450.48291233284,672.5
267,1538,21952.8269230769,52.5
0,1539,12806.0963391137,520
3,1539,16640.9136690647,139.5
6,1539,20083.0619469027,112
10,1539,14454.5602836879,281.5
70,1539,11512.2544642857,224
159,1539,8089.48087431694,184
166,1539,15874.9160305344,131.5
183,1539,7344.69337979094,570
191,1539,10341.6340956341,482
196,1539,16560.0384615385,52
217,1539,9804.98175182482,275.5
221,1539,15124.4191919192,200.5
234,1539,17770.6779661017,118.5
235,1539,7855.6953125,129
236,1539,8424.40449438202,88
239,1539,12258.2658227848,78.5
241,1539,14847.7528089888,89
250,1539,24328.9816513761,110
251,1539,8806.58288770054,186
254,1539,15923.3719008264,243
259,1539,7442.68558951965,689
267,1539,20467.625,56
0,1540,12889.2411067194,507.5
3,1540,16585.085106383,140
6,1540,19963.6666666667,108.5
10,1540,14194.6643109541,282.5
70,1540,11632.5117370892,213
159,1540,8122.97206703911,177
166,1540,18178.4893617021,95
183,1540,7349.95053003534,563
191,1540,10408.3528138528,465
196,1540,16532.1886792453,52
217,1540,9816.65328467153,275
221,1540,15341.1827956989,188.5
234,1540,17497.1612903226,124
235,1540,7867.36842105263,133
236,1540,8456.8085106383,92.5
239,1540,12180.2409638554,81.5
241,1540,14747.7391304348,92.5
250,1540,23797.8990825688,111
251,1540,8710.46700507614,198
254,1540,15826.0528455285,246
259,1540,7472.57271364318,661.5
267,1540,20606.2987012987,74.5
0,1541,12808.1346153846,522
3,1541,16288.462585034,149
6,1541,19838.775862069,114.5
10,1541,14317.2708333333,287
70,1541,11496.6743119266,215.5
159,1541,8062.47282608696,184
166,1541,17399.8666666667,107
183,1541,7294.15927750411,603
191,1541,10376.8863157895,476.5
196,1541,16178.0862068966,57
217,1541,9725.86013986014,287.5
221,1541,15409.9039548023,180
234,1541,18342.9553571429,112.5
235,1541,7906.7984496124,128
236,1541,8432.02298850575,86.5
239,1541,12300.7160493827,80
241,1541,14862.7441860465,84
250,1541,24157.1545454545,111
251,1541,8581.98550724638,205
254,1541,15724.325203252,248
259,1541,7468.99698795181,662
267,1541,20252.7534246575,73
0,1542,12792.8522072937,522
3,1542,16579.4295774648,142
6,1542,20003.947826087,114
10,1542,14306.5168539326,267.5
70,1542,11554.803652968,217
159,1542,8088.29714285714,173.5
166,1542,18099.78125,94.5
183,1542,7266.36510500808,625.5
191,1542,10314.2132505176,485
196,1542,16270.9245283019,53
217,1542,9636.41924398625,292
221,1542,15374.6242774566,173
234,1542,18032.5169491525,118
235,1542,7886.734375,128
236,1542,8511.94805194805,77.5
239,1542,12366.6463414634,81.5
241,1542,15066.3947368421,77.5
250,1542,24075.3963963964,112
251,1542,8591.63316582915,197
254,1542,16098.8333333333,237.5
259,1542,7481.49167927383,658.5
267,1542,20921.6610169492,60
0,1543,12836.7805825243,514.5
3,1543,16453.5352112676,143
6,1543,20460.5229357798,108.5
10,1543,14215.5512367491,283
70,1543,11561.3242009132,218.5
159,1543,8085.70114942529,174
166,1543,16491.0483870968,123
183,1543,7282.625,606.5
191,1543,10457.8574514039,465.5
196,1543,16921.0961538462,51.5
217,1543,9652.69655172414,291
221,1543,14853.8128342246,188.5
234,1543,18091.3445378151,119
235,1543,7933.31451612903,125
236,1543,8543.63414634146,81.5
239,1543,12173.7011494253,87.5
241,1543,15108.1139240506,81
250,1543,24114.8839285714,112.5
251,1543,8734.78010471204,191
254,1543,15705.7193675889,254
259,1543,7487.1443768997,654
267,1543,20659.7042253521,71
0,1544,12871.9,511
3,1544,16674.3260869565,138
6,1544,20100.2545454545,108
10,1544,14028.0098360656,304.5
70,1544,11622.7323943662,213.5
159,1544,8101.76404494382,178.5
166,1544,17963.9696969697,99
183,1544,7265.93421052632,604
191,1544,10330.8387755102,493
196,1544,16132.3333333333,57.5
217,1544,9697.61151079137,278.5
221,1544,14197.8653846154,208.5
234,1544,17722.0661157025,121.5
235,1544,7891.13636363636,132.5
236,1544,8455.19791666667,94
239,1544,12370.5060240964,85
241,1544,14818.3333333333,92.5
250,1544,23909.25,115.5
251,1544,8647.89603960396,204
254,1544,15542.1034482759,261
259,1544,7458.40358744395,668.5
267,1544,20623.5070422535,68.5
0,1545,12893.439453125,514
3,1545,16727.3829787234,142
6,1545,20144.5438596491,113.5
10,1545,14261.1437308868,325.5
70,1545,11637.3394495413,218.5
159,1545,8066.03314917127,183
166,1545,17403.214953271,108
183,1545,7296.11359724613,577.5
191,1545,10264.3326653307,500.5
196,1545,16377.5740740741,52.5
217,1545,9686.84837545126,279
221,1545,14810.3468208092,175.5
234,1545,17688.3666666667,120
235,1545,7903.04651162791,129.5
236,1545,8427.92134831461,89.5
239,1545,12238.6835443038,80
241,1545,14694.8636363636,87
250,1545,23640.5086206897,113.5
251,1545,8678.48205128205,194.5
254,1545,15712.7768924303,252.5
259,1545,7472.2306547619,667
267,1545,20318.0892857143,56.5
0,1546,12963.111332008,504.5
3,1546,16837.358778626,132.5
6,1546,20414.8411214953,107.5
10,1546,14145.9866666667,302.5
70,1546,11615.9245283019,212.5
159,1546,8076.15300546448,184
166,1546,17211.4036697248,111.5
183,1546,7246.66612111293,606
191,1546,10202.7865384615,523
196,1546,16947.2916666667,48
217,1546,9625.04561403509,286
221,1546,14276.3111111111,182.5
234,1546,17778.6829268293,123.5
235,1546,7907.65873015873,126.5
236,1546,8467.85185185185,81
239,1546,12578.904109589,73
241,1546,14827.2705882353,85.5
250,1546,23932.8608695652,118
