id;name;typ;saison;jahr;temperatur_heisse_tage;temperatur_frosttage;temperatur_tropennaechte;temperatur_mittelwert;temperatur_heizgradtage;temperatur_kuehlgradtage;niederschlag_summe;starkniederschlag_20mm_tage;trockenperiode_tage_maximum
8416;Tübingen;kreis;mai;2014;0;0;0;12,36;91;1;66,7;0;7
8416;Tübingen;kreis;mai;2015;0;0;0;13,37;64;2;85,5;1;7
8416;Tübingen;kreis;mai;2016;0;0;0;12,76;83;0;101,7;1;6
8416;Tübingen;kreis;mai;2017;2;1;0;14,04;74;14;64,9;0;9
8416;Tübingen;kreis;mai;2018;0;0;0;15,31;35;9;96,3;1;12
8416;Tübingen;kreis;mai;2019;0;4;0;10,61;137;0;124,7;2;5
8416;Tübingen;kreis;mai;2020;0;1;0;12,37;93;1;55,4;1;9
8416;Tübingen;kreis;mai;2021;0;1;0;10,37;146;0;91,3;0;5
8416;Tübingen;kreis;mai;2022;2;0;0;14,89;44;10;29,7;0;7
8416;Tübingen;kreis;mai;2023;0;0;0;13,3;65;0;68,3;0;9
8416;Tübingen;kreis;mai;2024;0;0;0;13,72;48;0;185;3;7
8416;Tübingen;kreis;juni;1961;0;0;0;15,61;33;13;81,8;0;8
8416;Tübingen;kreis;juni;1962;1;1;0;14,71;64;18;59,1;1;12
8416;Tübingen;kreis;juni;1963;1;0;0;15,39;19;8;117,8;0;5
8416;Tübingen;kreis;juni;1964;2;0;0;17,07;9;19;43,5;0;13
8416;Tübingen;kreis;juni;1965;2;0;0;15,89;34;18;130,3;1;5
8416;Tübingen;kreis;juni;1966;1;0;0;16,43;21;17;102,6;1;7
8416;Tübingen;kreis;juni;1967;3;0;0;14,5;60;17;104,3;1;6
8416;Tübingen;kreis;juni;1968;0;0;0;15,43;31;11;85,4;0;6
8416;Tübingen;kreis;juni;1969;0;0;0;13,79;61;1;120,6;1;5
8416;Tübingen;kreis;juni;1970;0;0;0;16,62;16;7;109,5;1;5
8416;Tübingen;kreis;juni;1971;0;0;0;13,72;50;1;172,3;3;4
8416;Tübingen;kreis;juni;1972;0;0;0;14,12;51;3;122,9;1;8
8416;Tübingen;kreis;juni;1973;1;0;0;15,91;24;11;129,1;4;7
8416;Tübingen;kreis;juni;1974;0;0;0;14,07;50;1;100,1;1;4
8416;Tübingen;kreis;juni;1975;0;0;0;14,33;61;7;166,9;2;6
8416;Tübingen;kreis;juni;1976;3;0;0;18,05;26;51;38,8;1;20
8416;Tübingen;kreis;juni;1977;1;0;0;15,21;26;4;129,8;1;19
8416;Tübingen;kreis;juni;1978;0;0;0;14,37;52;5;70,8;1;7
8416;Tübingen;kreis;juni;1979;0;0;0;16,13;21;6;76,2;0;5
8416;Tübingen;kreis;juni;1980;0;0;0;14,38;44;6;96,8;0;3
8416;Tübingen;kreis;juni;1981;0;0;0;15,28;45;13;62,2;1;8
8416;Tübingen;kreis;juni;1982;0;0;0;16,48;19;21;103,3;0;6
8416;Tübingen;kreis;juni;1983;0;0;0;16,58;19;12;33,3;0;9
8416;Tübingen;kreis;juni;1984;0;0;0;14,28;45;2;80,2;0;5
8416;Tübingen;kreis;juni;1985;0;0;0;13,95;53;4;81,6;0;7
8416;Tübingen;kreis;juni;1986;0;0;0;15,92;55;28;90,1;0;7
8416;Tübingen;kreis;juni;1987;1;0;0;14,22;54;11;127,6;1;4
8416;Tübingen;kreis;juni;1988;0;0;0;15,03;32;3;80,5;0;6
8416;Tübingen;kreis;juni;1989;0;0;0;14,93;42;6;59,4;0;10
8416;Tübingen;kreis;juni;1990;0;0;0;14,84;43;11;90,6;0;7
8416;Tübingen;kreis;juni;1991;0;0;0;14,21;51;6;94,5;0;9
8416;Tübingen;kreis;juni;1992;0;0;0;15,83;18;6;165,8;2;7
8416;Tübingen;kreis;juni;1993;0;0;0;16,22;19;16;73,7;1;7
8416;Tübingen;kreis;juni;1994;0;0;0;16,8;31;30;86,7;1;7
8416;Tübingen;kreis;juni;1995;0;0;0;14,11;63;10;89,3;0;6
8416;Tübingen;kreis;juni;1996;2;0;0;16,23;29;22;90,3;1;7
8416;Tübingen;kreis;juni;1997;0;0;0;15,5;28;10;152,1;1;11
8416;Tübingen;kreis;juni;1998;3;0;0;16,84;25;26;83,8;1;8
8416;Tübingen;kreis;juni;1999;1;0;0;15,22;28;5;79,3;0;10
8416;Tübingen;kreis;juni;2000;4;0;0;17,77;15;40;19,3;0;11
8416;Tübingen;kreis;juni;2001;1;0;0;14,77;45;9;109;1;8
8416;Tübingen;kreis;juni;2002;5;0;0;18,64;9;54;73;1;6
8416;Tübingen;kreis;juni;2003;7;0;0;20,92;0;82;100,9;1;6
8416;Tübingen;kreis;juni;2004;2;0;0;15,67;26;13;46,6;0;9
8416;Tübingen;kreis;juni;2005;5;0;0;17,4;30;45;53,6;1;9
8416;Tübingen;kreis;juni;2006;2;0;0;16,96;42;38;40,9;0;13
8416;Tübingen;kreis;juni;2007;0;0;0;16,98;14;17;136,8;1;4
8416;Tübingen;kreis;juni;2008;1;0;0;17,06;18;23;91,6;1;6
8416;Tübingen;kreis;juni;2009;0;0;0;15,61;24;8;90,5;1;9
8416;Tübingen;kreis;juni;2010;1;0;0;16,57;25;23;84,5;1;11
8416;Tübingen;kreis;juni;2011;2;0;0;16,65;17;22;103,6;1;5
8416;Tübingen;kreis;juni;2012;3;0;0;16,99;15;26;100,3;1;8
8416;Tübingen;kreis;juni;2013;3;0;0;16,02;35;27;72,7;1;6
8416;Tübingen;kreis;juni;2014;4;0;0;16,94;12;28;38,4;0;11
8416;Tübingen;kreis;juni;2015;2;0;0;16,88;19;24;64,6;1;10
8416;Tübingen;kreis;juni;2016;2;0;0;16,68;9;20;121,9;1;4
8416;Tübingen;kreis;juni;2017;7;0;0;19,01;7;55;63,5;0;16
8416;Tübingen;kreis;juni;2018;1;0;0;17,86;8;26;46,5;0;17
8416;Tübingen;kreis;juni;2019;7;0;0;19,11;5;58;85,2;2;10
8416;Tübingen;kreis;juni;2020;0;0;0;16,1;20;9;100,9;0;10
8416;Tübingen;kreis;juni;2021;4;0;0;18,67;1;38;187,6;2;8
8416;Tübingen;kreis;juni;2022;4;0;0;18,97;1;44;113,2;2;8
8416;Tübingen;kreis;juni;2023;4;0;0;19,27;0;41;29,3;0;19
8416;Tübingen;kreis;juni;2024;1;0;0;17,43;11;28;103,5;1;4
8416;Tübingen;kreis;juli;1961;3;0;0;15,52;25;14;80,1;1;8
8416;Tübingen;kreis;juli;1962;3;0;0;15,98;30;18;41,4;0;10
8416;Tübingen;kreis;juli;1963;1;0;0;17,62;4;23;111,4;2;6
8416;Tübingen;kreis;juli;1964;10;0;0;19,06;6;63;36,2;0;9
8416;Tübingen;kreis;juli;1965;1;0;0;15,66;23;11;152,3;3;5
8416;Tübingen;kreis;juli;1966;0;0;0;15,43;22;8;87,2;0;4
8416;Tübingen;kreis;juli;1967;5;0;0;18,99;3;43;56,5;0;5
8416;Tübingen;kreis;juli;1968;2;0;0;16,22;25;23;59,3;0;10
8416;Tübingen;kreis;juli;1969;4;0;0;18,33;21;51;105,2;1;9
8416;Tübingen;kreis;juli;1970;0;0;0;16,51;29;20;62,1;0;5
8416;Tübingen;kreis;juli;1971;4;0;0;18,43;9;45;31,3;0;11
8416;Tübingen;kreis;juli;1972;2;0;0;17,13;16;32;80,8;0;10
8416;Tübingen;kreis;juli;1973;0;0;0;16,67;16;18;70,8;0;6
8416;Tübingen;kreis;juli;1974;0;0;0;16,33;15;12;68,7;0;7
8416;Tübingen;kreis;juli;1975;1;0;0;17,58;10;24;78,3;1;6
8416;Tübingen;kreis;juli;1976;8;0;0;19,12;8;67;122,7;1;27
8416;Tübingen;kreis;juli;1977;0;0;0;16,85;11;15;61;0;11
8416;Tübingen;kreis;juli;1978;0;0;0;16,02;26;13;61,7;0;6
8416;Tübingen;kreis;juli;1979;0;0;0;16,48;16;13;49,5;0;14
8416;Tübingen;kreis;juli;1980;0;0;0;14,94;42;10;80,4;0;6
8416;Tübingen;kreis;juli;1981;0;0;0;16,54;20;19;61;0;8
8416;Tübingen;kreis;juli;1982;1;0;0;18,84;3;45;139,9;1;11
8416;Tübingen;kreis;juli;1983;11;0;0;21,33;1;105;41;0;10
8416;Tübingen;kreis;juli;1984;5;0;0;16,96;20;35;78,9;0;10
8416;Tübingen;kreis;juli;1985;4;0;0;18,28;2;33;42,6;0;7
8416;Tübingen;kreis;juli;1986;1;0;0;16,89;22;28;99,1;1;10
8416;Tübingen;kreis;juli;1987;0;0;0;17,52;10;30;117,7;2;6
8416;Tübingen;kreis;juli;1988;2;0;0;16,97;7;22;88,6;0;5
8416;Tübingen;kreis;juli;1989;2;0;0;17,96;4;31;135,9;2;11
8416;Tübingen;kreis;juli;1990;1;0;0;17,31;15;30;36,5;0;23
8416;Tübingen;kreis;juli;1991;4;0;0;19,55;1;59;39,5;0;9
8416;Tübingen;kreis;juli;1992;4;0;0;18,32;3;36;85,4;1;9
8416;Tübingen;kreis;juli;1993;1;0;0;16,69;21;24;100,2;1;10
8416;Tübingen;kreis;juli;1994;5;0;0;20,73;0;84;111,4;1;6
8416;Tübingen;kreis;juli;1995;8;0;0;20,11;0;69;92,1;1;8
8416;Tübingen;kreis;juli;1996;0;0;0;16,61;16;16;109,7;1;11
8416;Tübingen;kreis;juli;1997;0;0;0;16,55;9;6;89;0;6
8416;Tübingen;kreis;juli;1998;4;0;0;17,51;8;25;47,6;0;10
8416;Tübingen;kreis;juli;1999;3;0;0;18,62;3;39;96,9;2;10
8416;Tübingen;kreis;juli;2000;0;0;0;15,7;28;9;114,7;0;6
8416;Tübingen;kreis;juli;2001;4;0;0;18,67;6;45;66,8;1;7
8416;Tübingen;kreis;juli;2002;2;0;0;17,62;3;21;134,1;2;10
8416;Tübingen;kreis;juli;2003;4;0;0;19,27;1;52;69,9;0;11
8416;Tübingen;kreis;juli;2004;2;0;0;17,41;13;30;57;0;10
8416;Tübingen;kreis;juli;2005;3;0;0;17,53;10;32;133,4;1;5
8416;Tübingen;kreis;juli;2006;13;0;0;21,57;0;103;77,9;1;13
8416;Tübingen;kreis;juli;2007;4;0;0;17,28;16;33;88,7;0;5
8416;Tübingen;kreis;juli;2008;2;0;0;17,73;7;31;73,3;0;8
8416;Tübingen;kreis;juli;2009;2;0;0;17,92;5;30;139,7;3;5
8416;Tübingen;kreis;juli;2010;10;0;0;19,72;2;73;142,3;2;13
8416;Tübingen;kreis;juli;2011;1;0;0;15,97;18;10;140,1;1;7
8416;Tübingen;kreis;juli;2012;2;0;0;17,6;7;26;99,6;1;5
8416;Tübingen;kreis;juli;2013;6;0;0;20,01;0;65;104;2;19
8416;Tübingen;kreis;juli;2014;3;0;0;18,33;6;31;201,7;4;5
8416;Tübingen;kreis;juli;2015;14;0;0;21,19;2;110;29,3;0;16
8416;Tübingen;kreis;juli;2016;4;0;0;19,08;5;53;68,1;0;9
8416;Tübingen;kreis;juli;2017;6;0;0;18,99;3;53;121,6;1;4
8416;Tübingen;kreis;juli;2018;8;0;0;20,18;0;69;51,6;0;18
8416;Tübingen;kreis;juli;2019;7;0;0;19,53;2;66;93;2;13
8416;Tübingen;kreis;juli;2020;5;0;0;18,98;1;44;45;0;7
8416;Tübingen;kreis;juli;2021;0;0;0;17,84;1;13;108,4;0;7
8416;Tübingen;kreis;juli;2022;9;0;0;20,24;1;76;28,8;0;18
8416;Tübingen;kreis;juli;2023;6;0;0;19,61;2;57;97,4;1;8
8416;Tübingen;kreis;juli;2024;6;0;0;19,39;2;55;72,8;0;3
8416;Tübingen;kreis;august;1961;2;0;0;16,17;22;15;61,7;0;9
8416;Tübingen;kreis;august;1962;4;0;0;17,26;8;28;72,7;0;8
8416;Tübingen;kreis;august;1963;2;0;0;15,55;32;12;108,6;0;8
8416;Tübingen;kreis;august;1964;5;0;0;16,15;24;19;86;1;9
8416;Tübingen;kreis;august;1965;2;0;0;15,09;30;8;102,6;1;9
8416;Tübingen;kreis;august;1966;2;0;0;15,08;38;12;164,8;2;5
8416;Tübingen;kreis;august;1967;2;0;0;16,39;10;13;103,2;0;7
8416;Tübingen;kreis;august;1968;0;0;0;15,5;16;2;172,2;2;9
8416;Tübingen;kreis;august;1969;0;0;0;15,77;36;11;101,5;0;6
8416;Tübingen;kreis;august;1970;1;0;0;17,04;12;19;64,2;0;10
8416;Tübingen;kreis;august;1971;6;0;0;17,86;7;35;83,2;0;5
8416;Tübingen;kreis;august;1972;1;0;0;15,86;31;22;83,8;1;13
8416;Tübingen;kreis;august;1973;2;0;0;18,09;4;25;59,1;0;11
8416;Tübingen;kreis;august;1974;4;0;0;17,5;10;31;62,3;0;8
8416;Tübingen;kreis;august;1975;1;0;0;17,55;11;29;112,4;1;15
8416;Tübingen;kreis;august;1976;0;0;0;15,29;13;0;36,2;0;8
8416;Tübingen;kreis;august;1977;0;0;0;15,91;12;4;58,1;0;7
8416;Tübingen;kreis;august;1978;0;0;0;14,85;41;4;120;1;12
8416;Tübingen;kreis;august;1979;0;0;0;15,28;35;10;64,6;0;5
8416;Tübingen;kreis;august;1980;2;0;0;17,29;15;22;59,7;1;8
8416;Tübingen;kreis;august;1981;1;0;0;16,68;20;26;52,2;0;9
8416;Tübingen;kreis;august;1982;0;0;0;16,33;17;8;121,1;0;5
8416;Tübingen;kreis;august;1983;1;0;0;18,17;7;31;41,4;0;9
8416;Tübingen;kreis;august;1984;1;0;0;16,33;3;5;60,3;1;11
8416;Tübingen;kreis;august;1985;2;0;0;16,79;17;21;72;0;8
8416;Tübingen;kreis;august;1986;2;0;0;16,68;28;25;125,1;2;6
8416;Tübingen;kreis;august;1987;2;0;0;16,18;22;14;85,6;1;6
8416;Tübingen;kreis;august;1988;2;0;0;17,18;19;32;87,9;0;7
8416;Tübingen;kreis;august;1989;3;0;0;17,15;22;27;43,2;0;6
8416;Tübingen;kreis;august;1990;7;0;0;18,15;9;38;55,9;0;20
8416;Tübingen;kreis;august;1991;4;0;0;18,98;1;45;16;0;19
8416;Tübingen;kreis;august;1992;11;0;0;19,82;4;72;86,1;1;10
8416;Tübingen;kreis;august;1993;1;0;0;16,46;31;22;87,3;1;10
8416;Tübingen;kreis;august;1994;3;0;0;18,1;7;39;71,4;1;6
8416;Tübingen;kreis;august;1995;2;0;0;17,22;21;24;96,6;0;8
8416;Tübingen;kreis;august;1996;0;0;0;16,79;8;12;74,5;0;5
8416;Tübingen;kreis;august;1997;3;0;0;19,12;4;48;36,4;0;9
8416;Tübingen;kreis;august;1998;7;0;0;17,62;20;44;40;0;9
8416;Tübingen;kreis;august;1999;0;0;0;17,43;3;24;80,2;0;13
8416;Tübingen;kreis;august;2000;3;0;0;18,4;1;35;61,9;0;8
8416;Tübingen;kreis;august;2001;7;0;0;19,24;2;54;58,9;0;10
8416;Tübingen;kreis;august;2002;0;0;0;17,5;1;11;160,5;3;7
8416;Tübingen;kreis;august;2003;16;0;0;22,09;2;127;31,5;0;15
8416;Tübingen;kreis;august;2004;6;0;0;18,04;6;38;92,1;0;10
8416;Tübingen;kreis;august;2005;0;0;0;15,48;16;2;105,5;1;8
8416;Tübingen;kreis;august;2006;0;0;0;14,53;33;1;109;0;2
8416;Tübingen;kreis;august;2007;2;0;0;16,68;10;13;82,5;1;6
8416;Tübingen;kreis;august;2008;1;0;0;17,21;6;15;101,4;2;6
8416;Tübingen;kreis;august;2009;5;0;0;18,7;3;37;63,9;0;7
8416;Tübingen;kreis;august;2010;1;0;0;16,7;16;18;85,2;0;5
8416;Tübingen;kreis;august;2011;6;0;0;18,55;9;52;73;0;5
8416;Tübingen;kreis;august;2012;6;0;0;19,25;2;54;77,4;1;8
8416;Tübingen;kreis;august;2013;4;0;0;17,65;4;31;74;0;6
8416;Tübingen;kreis;august;2014;0;0;0;15,9;20;8;94,8;0;7
8416;Tübingen;kreis;august;2015;12;0;0;20,08;1;84;74,1;1;8
8416;Tübingen;kreis;august;2016;5;0;0;18,36;5;38;35,6;0;11
8416;Tübingen;kreis;august;2017;5;0;0;18,71;7;49;110;2;8
8416;Tübingen;kreis;august;2018;14;0;0;20,08;7;78;57,3;1;6
8416;Tübingen;kreis;august;2019;5;0;0;18,64;2;40;88,6;1;8
8416;Tübingen;kreis;august;2020;10;0;0;19,51;5;69;116,6;1;9
8416;Tübingen;kreis;august;2021;3;0;0;16,46;14;18;87,9;0;7
8416;Tübingen;kreis;august;2022;5;0;0;20,42;0;70;64,6;0;10
8416;Tübingen;kreis;august;2023;9;0;0;19,08;9;67;116,2;1;7
8416;Tübingen;kreis;august;2024;10;0;0;20,59;0;81;57,9;0;9
8416;Tübingen;kreis;september;1961;4;0;0;16,76;13;10;26,3;0;14
8416;Tübingen;kreis;september;1962;1;0;0;12,86;89;4;55,1;0;10
8416;Tübingen;kreis;september;1963;0;0;0;14,01;46;0;37,7;0;14
8416;Tübingen;kreis;september;1964;0;1;0;13,74;65;4;53,7;0;7
8416;Tübingen;kreis;september;1965;0;0;0;11,92;94;0;68,9;0;8
8416;Tübingen;kreis;september;1966;0;0;0;13,91;59;2;30,6;0;16
8416;Tübingen;kreis;september;1967;0;0;0;13,16;75;0;78,3;0;9
8416;Tübingen;kreis;september;1968;0;0;0;12,63;75;0;142,7;1;6
8416;Tübingen;kreis;september;1969;0;0;0;13,66;43;0;27;0;12
8416;Tübingen;kreis;september;1970;0;0;0;13,53;62;1;34,4;0;14
8416;Tübingen;kreis;september;1971;0;3;0;11,52;106;0;20,1;0;12
8416;Tübingen;kreis;september;1972;0;2;0;9,99;152;0;22,9;0;18
8416;Tübingen;kreis;september;1973;2;0;0;14,25;63;9;41,2;0;9
8416;Tübingen;kreis;september;1974;0;0;0;13,21;80;0;60;0;9
8416;Tübingen;kreis;september;1975;0;0;0;15,5;18;2;52,8;0;7
8416;Tübingen;kreis;september;1976;0;0;0;12,14;90;0;102,6;2;10
8416;Tübingen;kreis;september;1977;0;0;0;11,63;113;0;51,2;1;12
8416;Tübingen;kreis;september;1978;0;0;0;12,48;80;0;50,2;0;15
8416;Tübingen;kreis;september;1979;0;0;0;13,11;78;0;49,9;0;7
8416;Tübingen;kreis;september;1980;0;0;0;14,11;42;0;32,9;0;9
8416;Tübingen;kreis;september;1981;0;0;0;14,11;46;1;62,5;1;7
8416;Tübingen;kreis;september;1982;0;0;0;15,22;28;3;41,9;0;11
8416;Tübingen;kreis;september;1983;0;0;0;13,91;51;1;53;0;11
8416;Tübingen;kreis;september;1984;0;0;0;12,26;93;0;82,2;1;8
8416;Tübingen;kreis;september;1985;0;0;0;14,28;44;1;42,1;0;15
8416;Tübingen;kreis;september;1986;0;0;0;12,2;94;1;70,2;1;13
8416;Tübingen;kreis;september;1987;2;1;0;15,87;46;22;57;1;14
8416;Tübingen;kreis;september;1988;0;0;0;12,99;68;0;84,2;0;7
8416;Tübingen;kreis;september;1989;0;0;0;13,5;66;3;23,6;0;9
8416;Tübingen;kreis;september;1990;0;0;0;11,98;92;0;81,3;1;10
8416;Tübingen;kreis;september;1991;0;0;0;15,12;32;3;66,5;1;16
8416;Tübingen;kreis;september;1992;0;0;0;13,75;45;0;39,4;0;7
8416;Tübingen;kreis;september;1993;0;0;0;12,55;79;0;67,8;0;6
8416;Tübingen;kreis;september;1994;0;0;0;13,46;58;0;96,5;0;7
8416;Tübingen;kreis;september;1995;0;0;0;11,58;102;0;72,9;0;6
8416;Tübingen;kreis;september;1996;0;0;0;10,41;137;0;33,4;0;12
8416;Tübingen;kreis;september;1997;0;0;0;14,07;55;5;33,8;0;11
8416;Tübingen;kreis;september;1998;0;0;0;13,13;72;2;77,6;0;9
8416;Tübingen;kreis;september;1999;0;0;0;16,14;10;6;46;0;10
8416;Tübingen;kreis;september;2000;0;0;0;14,21;43;0;85,2;1;8
8416;Tübingen;kreis;september;2001;0;0;0;11,33;110;0;109,1;1;4
8416;Tübingen;kreis;september;2002;0;0;0;12,07;97;0;121,3;2;9
8416;Tübingen;kreis;september;2003;2;0;0;13,77;55;1;18,4;0;12
8416;Tübingen;kreis;september;2004;0;0;0;14,03;53;2;33,1;0;9
8416;Tübingen;kreis;september;2005;0;0;0;14,59;54;8;52,7;0;16
8416;Tübingen;kreis;september;2006;0;0;0;16,28;11;8;69,9;1;9
8416;Tübingen;kreis;september;2007;0;0;0;11,85;95;0;51,4;0;6
8416;Tübingen;kreis;september;2008;0;0;0;11,82;115;1;55,3;0;6
8416;Tübingen;kreis;september;2009;1;0;0;14,63;33;4;19,9;0;11
8416;Tübingen;kreis;september;2010;0;0;0;12,19;84;0;54,7;0;11
8416;Tübingen;kreis;september;2011;1;0;0;15,69;24;11;41,3;0;11
8416;Tübingen;kreis;september;2012;0;0;0;13,77;58;2;61,5;0;9
8416;Tübingen;kreis;september;2013;0;0;0;13,92;54;5;99;1;12
8416;Tübingen;kreis;september;2014;0;0;0;14,46;40;0;73,1;1;6
8416;Tübingen;kreis;september;2015;0;0;0;12,79;75;0;32,6;0;7
8416;Tübingen;kreis;september;2016;3;0;0;16,51;20;18;30;0;18
8416;Tübingen;kreis;september;2017;0;0;0;12,46;82;0;42,3;0;6
8416;Tübingen;kreis;september;2018;1;1;0;15,34;35;6;38,6;0;6
8416;Tübingen;kreis;september;2019;0;0;0;14,17;44;2;43,3;0;13
8416;Tübingen;kreis;september;2020;1;0;0;15,29;37;6;26,1;0;21
8416;Tübingen;kreis;september;2021;0;0;0;14,88;33;1;31,8;0;10
8416;Tübingen;kreis;september;2022;0;0;0;13,49;79;7;65,5;0;6
8416;Tübingen;kreis;september;2023;2;0;0;17,62;11;23;23,7;0;11
8416;Tübingen;kreis;september;2024;0;0;0;14,76;52;16;108,3;1;6
8416;Tübingen;kreis;oktober;1961;0;4;0;10,3;146;0;27,5;0;9
8416;Tübingen;kreis;oktober;1962;0;5;0;8,52;200;0;5,4;0;27
8416;Tübingen;kreis;oktober;1963;0;8;0;7,89;219;0;29,3;0;15
8416;Tübingen;kreis;oktober;1964;0;3;0;7,27;239;0;40,2;0;9
8416;Tübingen;kreis;oktober;1965;0;11;0;7,57;229;0;6,9;0;19
8416;Tübingen;kreis;oktober;1966;0;1;0;11,62;113;0;53,8;0;11
8416;Tübingen;kreis;oktober;1967;0;2;0;11,38;113;0;34,3;0;9
8416;Tübingen;kreis;oktober;1968;0;4;0;10,34;144;0;54;0;14
8416;Tübingen;kreis;oktober;1969;0;0;0;8,96;186;0;7,8;0;23
8416;Tübingen;kreis;oktober;1970;0;4;0;8,62;196;0;37,8;0;14
8416;Tübingen;kreis;oktober;1971;0;7;0;8,9;188;0;12,8;0;17
8416;Tübingen;kreis;oktober;1972;0;12;0;6,45;264;0;16,3;0;25
8416;Tübingen;kreis;oktober;1973;0;8;0;7,16;241;0;77,5;0;8
8416;Tübingen;kreis;oktober;1974;0;2;0;4,39;327;0;101,6;1;3
8416;Tübingen;kreis;oktober;1975;0;4;0;7,15;242;0;30,2;0;12
8416;Tübingen;kreis;oktober;1976;0;1;0;9,66;165;0;23,1;0;11
8416;Tübingen;kreis;oktober;1977;0;2;0;9,84;161;0;65,5;0;13
8416;Tübingen;kreis;oktober;1978;0;0;0;8,33;205;0;60,3;0;11
8416;Tübingen;kreis;oktober;1979;0;6;0;9,47;171;0;16,5;0;20
8416;Tübingen;kreis;oktober;1980;0;3;0;7,57;229;0;102,4;1;13
8416;Tübingen;kreis;oktober;1981;0;2;0;8,39;204;0;129,5;0;3
8416;Tübingen;kreis;oktober;1982;0;1;0;9,09;182;0;112,2;1;7
8416;Tübingen;kreis;oktober;1983;0;6;0;8,8;194;0;25,9;0;15
8416;Tübingen;kreis;oktober;1984;0;3;0;9,63;165;0;34,4;0;14
8416;Tübingen;kreis;oktober;1985;0;11;0;8,19;219;0;17,2;0;20
8416;Tübingen;kreis;oktober;1986;0;2;0;9,56;167;0;74,5;1;30
8416;Tübingen;kreis;oktober;1987;0;1;0;9,47;170;0;67,4;1;9
8416;Tübingen;kreis;oktober;1988;0;2;0;10,21;148;0;71;0;6
8416;Tübingen;kreis;oktober;1989;0;4;0;9,64;165;0;34,8;0;13
8416;Tübingen;kreis;oktober;1990;0;4;0;10,19;148;0;72,8;0;13
8416;Tübingen;kreis;oktober;1991;0;7;0;7,58;228;0;26,7;0;11
8416;Tübingen;kreis;oktober;1992;0;6;0;7,16;242;0;96,9;0;5
8416;Tübingen;kreis;oktober;1993;0;2;0;7,69;225;0;93,6;1;7
8416;Tübingen;kreis;oktober;1994;0;6;0;8,02;215;0;38,7;0;18
8416;Tübingen;kreis;oktober;1995;0;1;0;12;95;0;23,3;0;15
8416;Tübingen;kreis;oktober;1996;0;3;0;9,13;180;0;58,9;0;9
8416;Tübingen;kreis;oktober;1997;0;7;0;7,95;230;2;42,9;0;20
8416;Tübingen;kreis;oktober;1998;0;0;0;9,5;169;0;142,9;1;5
8416;Tübingen;kreis;oktober;1999;0;3;0;8,81;191;0;54,8;0;10
8416;Tübingen;kreis;oktober;2000;0;1;0;10,14;149;0;50,5;0;6
8416;Tübingen;kreis;oktober;2001;0;0;0;12,53;82;0;70,9;0;11
8416;Tübingen;kreis;oktober;2002;0;2;0;9,19;179;0;109,6;1;6
8416;Tübingen;kreis;oktober;2003;0;11;0;6,4;266;0;93,3;1;10
8416;Tübingen;kreis;oktober;2004;0;0;0;10,36;145;0;102,9;1;6
8416;Tübingen;kreis;oktober;2005;0;2;0;10,53;137;0;39,3;0;17
8416;Tübingen;kreis;oktober;2006;0;0;0;11,82;98;0;61,7;1;14
8416;Tübingen;kreis;oktober;2007;0;5;0;8,21;213;0;13,1;0;14
8416;Tübingen;kreis;oktober;2008;0;6;0;8,98;185;0;100,3;1;7
8416;Tübingen;kreis;oktober;2009;0;6;0;8,65;205;2;67,9;0;15
8416;Tübingen;kreis;oktober;2010;0;7;0;7,82;221;0;37,3;0;10
8416;Tübingen;kreis;oktober;2011;0;6;0;8,98;187;0;53,1;0;16
8416;Tübingen;kreis;oktober;2012;0;5;0;8,86;189;0;65,7;0;12
8416;Tübingen;kreis;oktober;2013;0;2;0;10,83;129;0;88,7;1;15
8416;Tübingen;kreis;oktober;2014;0;0;0;11,96;98;0;62,3;1;9
8416;Tübingen;kreis;oktober;2015;0;1;0;8,53;199;0;20,8;0;19
8416;Tübingen;kreis;oktober;2016;0;2;0;8,18;210;0;61;1;12
8416;Tübingen;kreis;oktober;2017;0;2;0;10,56;136;0;46,1;0;11
8416;Tübingen;kreis;oktober;2018;0;2;0;10,34;144;0;30,8;0;26
8416;Tübingen;kreis;oktober;2019;0;0;0;11,21;119;0;80,5;0;7
8416;Tübingen;kreis;oktober;2020;0;2;0;9,7;163;0;59,5;0;6
8416;Tübingen;kreis;oktober;2021;0;4;0;8,88;190;0;40,2;0;8
8416;Tübingen;kreis;oktober;2022;0;0;0;13,22;57;0;66,1;1;7
8416;Tübingen;kreis;oktober;2023;0;2;0;12,36;98;2;69,3;0;11
8416;Tübingen;kreis;oktober;2024;0;0;0;11,52;106;0;51,2;0;13
8416;Tübingen;kreis;november;1961;0;13;0;3,57;341;0;24,4;0;18
8416;Tübingen;kreis;november;1962;0;21;0;1,67;398;0;23,2;0;13
8416;Tübingen;kreis;november;1963;0;5;0;7,38;227;0;94,8;1;13
8416;Tübingen;kreis;november;1964;0;7;0;5,35;288;0;74,4;0;10
8416;Tübingen;kreis;november;1965;0;16;0;2,78;365;0;114,1;1;6
8416;Tübingen;kreis;november;1966;0;20;0;1,64;399;0;37,2;0;9
8416;Tübingen;kreis;november;1967;0;18;0;3,02;358;0;53,1;1;11
8416;Tübingen;kreis;november;1968;0;15;0;3,14;355;0;34;0;11
8416;Tübingen;kreis;november;1969;0;12;0;4,77;305;0;68,8;0;10
8416;Tübingen;kreis;november;1970;0;9;0;5,99;269;0;55,1;0;13
