study_id,participant_id,phase,condition,hit,fa
4,217,pre-conditioning,CSp,0.8,0.32
4,218,conditioning,CSm,0.57,0.14
4,218,conditioning,CSp,0.8,0.22
4,218,post-conditioning,CSm,0.5,0.14
4,218,post-conditioning,CSp,0.47,0.22
4,218,pre-conditioning,CSm,0.6,0.14
4,218,pre-conditioning,CSp,0.57,0.22
4,219,conditioning,CSm,0.57,0.42
4,219,conditioning,CSp,0.7,0.51
4,219,post-conditioning,CSm,0.5,0.42
4,219,post-conditioning,CSp,0.63,0.51
4,219,pre-conditioning,CSm,0.7,0.42
4,219,pre-conditioning,CSp,0.73,0.51
4,220,conditioning,CSm,0.83,0.22
4,220,conditioning,CSp,0.83,0.36
4,220,post-conditioning,CSm,0.67,0.22
4,220,post-conditioning,CSp,0.73,0.36
4,220,pre-conditioning,CSm,0.77,0.22
4,220,pre-conditioning,CSp,0.83,0.36
4,221,conditioning,CSm,0.67,0.41
4,221,conditioning,CSp,0.97,0.24
4,221,post-conditioning,CSm,0.77,0.41
4,221,post-conditioning,CSp,0.4,0.24
4,221,pre-conditioning,CSm,0.8,0.41
4,221,pre-conditioning,CSp,0.7,0.24
4,222,conditioning,CSm,0.73,0.32
4,222,conditioning,CSp,0.93,0.27
4,222,post-conditioning,CSm,0.53,0.32
4,222,post-conditioning,CSp,0.73,0.27
4,222,pre-conditioning,CSm,0.43,0.32
4,222,pre-conditioning,CSp,0.77,0.27
4,223,conditioning,CSm,0.83,0.56
4,223,conditioning,CSp,0.77,0.42
4,223,post-conditioning,CSm,0.8,0.56
4,223,post-conditioning,CSp,0.67,0.42
4,223,pre-conditioning,CSm,0.77,0.56
4,223,pre-conditioning,CSp,0.83,0.42
4,224,conditioning,CSm,0.53,0.16
4,224,conditioning,CSp,0.73,0.49
4,224,post-conditioning,CSm,0.43,0.16
4,224,post-conditioning,CSp,0.63,0.49
4,224,pre-conditioning,CSm,0.23,0.16
4,224,pre-conditioning,CSp,0.77,0.49
4,225,conditioning,CSm,0.87,0.14
4,225,conditioning,CSp,0.87,0.23
4,225,post-conditioning,CSm,0.53,0.14
4,225,post-conditioning,CSp,0.63,0.23
4,225,pre-conditioning,CSm,0.73,0.14
4,225,pre-conditioning,CSp,0.63,0.23
4,226,conditioning,CSm,0.57,0.19
4,226,conditioning,CSp,0.67,0.4
4,226,post-conditioning,CSm,0.5,0.19
4,226,post-conditioning,CSp,0.73,0.4
4,226,pre-conditioning,CSm,0.5,0.19
4,226,pre-conditioning,CSp,0.87,0.4
4,227,conditioning,CSm,0.67,0.32
4,227,conditioning,CSp,0.77,0.58
4,227,post-conditioning,CSm,0.77,0.32
4,227,post-conditioning,CSp,0.87,0.58
4,227,pre-conditioning,CSm,0.67,0.32
4,227,pre-conditioning,CSp,0.8,0.58
4,228,conditioning,CSm,0.43,0.41
4,228,conditioning,CSp,0.23,0.17
4,228,post-conditioning,CSm,0.53,0.41
4,228,post-conditioning,CSp,0.43,0.17
4,228,pre-conditioning,CSm,0.7,0.41
4,228,pre-conditioning,CSp,0.43,0.17
4,229,conditioning,CSm,0.53,0.26
4,229,conditioning,CSp,0.43,0.28
4,229,post-conditioning,CSm,0.57,0.26
4,229,post-conditioning,CSp,0.53,0.28
4,229,pre-conditioning,CSm,0.63,0.26
4,229,pre-conditioning,CSp,0.57,0.28
4,230,conditioning,CSm,0.43,0.1
4,230,conditioning,CSp,0.27,0.09
4,230,post-conditioning,CSm,0.37,0.1
4,230,post-conditioning,CSp,0.3,0.09
4,230,pre-conditioning,CSm,0.4,0.1
4,230,pre-conditioning,CSp,0.57,0.09
4,231,conditioning,CSm,0.63,0.11
4,231,conditioning,CSp,0.97,0.27
4,231,post-conditioning,CSm,0.53,0.11
4,231,post-conditioning,CSp,0.73,0.27
4,231,pre-conditioning,CSm,0.6,0.11
4,231,pre-conditioning,CSp,0.77,0.27
4,232,conditioning,CSm,0.5,0.43
4,232,conditioning,CSp,0.6,0.38
4,232,post-conditioning,CSm,0.43,0.43
4,232,post-conditioning,CSp,0.5,0.38
4,232,pre-conditioning,CSm,0.37,0.43
4,232,pre-conditioning,CSp,0.63,0.38
4,233,conditioning,CSm,0.73,0.42
4,233,conditioning,CSp,0.63,0.13
4,233,post-conditioning,CSm,0.43,0.42
4,233,post-conditioning,CSp,0.43,0.13
4,233,pre-conditioning,CSm,0.63,0.42
4,233,pre-conditioning,CSp,0.4,0.13
4,234,conditioning,CSm,0.7,0.09
4,234,conditioning,CSp,0.7,0.17
4,234,post-conditioning,CSm,0.67,0.09
4,234,post-conditioning,CSp,0.7,0.17
4,234,pre-conditioning,CSm,0.6,0.09
4,234,pre-conditioning,CSp,0.6,0.17
4,235,conditioning,CSm,0.23,0.2
4,235,conditioning,CSp,0.67,0.44
4,235,post-conditioning,CSm,0.6,0.2
4,235,post-conditioning,CSp,0.7,0.44
4,235,pre-conditioning,CSm,0.5,0.2
4,235,pre-conditioning,CSp,0.83,0.44
4,236,conditioning,CSm,0.9,0.49
4,236,conditioning,CSp,0.7,0.24
4,236,post-conditioning,CSm,0.67,0.49
4,236,post-conditioning,CSp,0.43,0.24
4,236,pre-conditioning,CSm,0.8,0.49
4,236,pre-conditioning,CSp,0.67,0.24
4,237,conditioning,CSm,0.47,0.32
4,237,conditioning,CSp,0.6,0.17
4,237,post-conditioning,CSm,0.43,0.32
4,237,post-conditioning,CSp,0.4,0.17
4,237,pre-conditioning,CSm,0.47,0.32
4,237,pre-conditioning,CSp,0.4,0.17
4,238,conditioning,CSm,0.77,0.4
4,238,conditioning,CSp,0.77,0.4
4,238,post-conditioning,CSm,0.8,0.4
4,238,post-conditioning,CSp,0.6,0.4
4,238,pre-conditioning,CSm,0.63,0.4
4,238,pre-conditioning,CSp,0.6,0.4
4,239,conditioning,CSm,0.63,0.46
4,239,conditioning,CSp,0.63,0.41
4,239,post-conditioning,CSm,0.7,0.46
4,239,post-conditioning,CSp,0.47,0.41
4,239,pre-conditioning,CSm,0.7,0.46
4,239,pre-conditioning,CSp,0.63,0.41
4,240,conditioning,CSm,0.57,0.36
4,240,conditioning,CSp,0.2,0.16
4,240,post-conditioning,CSm,0.47,0.36
4,240,post-conditioning,CSp,0.5,0.16
4,240,pre-conditioning,CSm,0.57,0.36
4,240,pre-conditioning,CSp,0.47,0.16
4,241,conditioning,CSm,0.83,0.21
4,241,conditioning,CSp,0.83,0.12
4,241,post-conditioning,CSm,0.5,0.21
4,241,post-conditioning,CSp,0.5,0.12
4,241,pre-conditioning,CSm,0.63,0.21
4,241,pre-conditioning,CSp,0.7,0.12
4,242,conditioning,CSm,0.3,0.03
4,242,conditioning,CSp,0.57,0.19
4,242,post-conditioning,CSm,0.27,0.03
4,242,post-conditioning,CSp,0.43,0.19
4,242,pre-conditioning,CSm,0.43,0.03
4,242,pre-conditioning,CSp,0.6,0.19
4,243,conditioning,CSm,0.83,0.7
4,243,conditioning,CSp,0.53,0.24
4,243,post-conditioning,CSm,0.8,0.7
4,243,post-conditioning,CSp,0.4,0.24
4,243,pre-conditioning,CSm,0.7,0.7
4,243,pre-conditioning,CSp,0.57,0.24
4,244,conditioning,CSm,0.73,0.2
4,244,conditioning,CSp,0.6,0.11
4,244,post-conditioning,CSm,0.6,0.2
4,244,post-conditioning,CSp,0.7,0.11
4,244,pre-conditioning,CSm,0.7,0.2
4,244,pre-conditioning,CSp,0.57,0.11
4,245,conditioning,CSm,0.37,0.11
4,245,conditioning,CSp,0.8,0.22
4,245,post-conditioning,CSm,0.37,0.11
4,245,post-conditioning,CSp,0.47,0.22
4,245,pre-conditioning,CSm,0.3,0.11
4,245,pre-conditioning,CSp,0.53,0.22
4,246,conditioning,CSm,0.73,0.09
4,246,conditioning,CSp,0.8,0.12
4,246,post-conditioning,CSm,0.73,0.09
4,246,post-conditioning,CSp,0.57,0.12
4,246,pre-conditioning,CSm,0.83,0.09
4,246,pre-conditioning,CSp,0.8,0.12
4,247,conditioning,CSm,0.5,0.31
4,247,conditioning,CSp,0.9,0.21
4,247,post-conditioning,CSm,0.8,0.31
4,247,post-conditioning,CSp,0.77,0.21
4,247,pre-conditioning,CSm,0.77,0.31
4,247,pre-conditioning,CSp,0.63,0.21
4,248,conditioning,CSm,0.4,0.29
4,248,conditioning,CSp,0.13,0.1
4,248,post-conditioning,CSm,0.43,0.29
4,248,post-conditioning,CSp,0.4,0.1
4,248,pre-conditioning,CSm,0.57,0.29
4,248,pre-conditioning,CSp,0.47,0.1
4,249,conditioning,CSm,0.4,0.26
4,249,conditioning,CSp,0.77,0.2
4,249,post-conditioning,CSm,0.6,0.26
4,249,post-conditioning,CSp,0.6,0.2
4,249,pre-conditioning,CSm,0.57,0.26
4,249,pre-conditioning,CSp,0.53,0.2
4,250,conditioning,CSm,0.57,0.28
4,250,conditioning,CSp,0.87,0.2
4,250,post-conditioning,CSm,0.5,0.28
4,250,post-conditioning,CSp,0.57,0.2
4,250,pre-conditioning,CSm,0.73,0.28
4,250,pre-conditioning,CSp,0.4,0.2
4,251,conditioning,CSm,0.73,0.1
4,251,conditioning,CSp,0.93,0.18
4,251,post-conditioning,CSm,0.73,0.1
4,251,post-conditioning,CSp,0.8,0.18
4,251,pre-conditioning,CSm,0.83,0.1
4,251,pre-conditioning,CSp,0.7,0.18
4,252,conditioning,CSm,0.6,0.09
4,252,conditioning,CSp,0.8,0.27
4,252,post-conditioning,CSm,0.47,0.09
4,252,post-conditioning,CSp,0.67,0.27
4,252,pre-conditioning,CSm,0.63,0.09
4,252,pre-conditioning,CSp,0.8,0.27
4,253,conditioning,CSm,0.63,0.16
4,253,conditioning,CSp,0.93,0.07
4,253,post-conditioning,CSm,0.67,0.16
4,253,post-conditioning,CSp,0.7,0.07
4,253,pre-conditioning,CSm,0.7,0.16
4,253,pre-conditioning,CSp,0.7,0.07
4,254,conditioning,CSm,0.57,0.19
4,254,conditioning,CSp,0.8,0.23
4,254,post-conditioning,CSm,0.73,0.19
4,254,post-conditioning,CSp,0.9,0.23
4,254,pre-conditioning,CSm,0.7,0.19
4,254,pre-conditioning,CSp,0.73,0.23
4,255,conditioning,CSm,0.5,0.1
4,255,conditioning,CSp,0.83,0.29
4,255,post-conditioning,CSm,0.53,0.1
4,255,post-conditioning,CSp,0.6,0.29
4,255,pre-conditioning,CSm,0.83,0.1
4,255,pre-conditioning,CSp,0.63,0.29
4,257,conditioning,CSm,0.53,0.16
4,257,conditioning,CSp,0.7,0.24
4,257,post-conditioning,CSm,0.53,0.16
4,257,post-conditioning,CSp,0.47,0.24
4,257,pre-conditioning,CSm,0.57,0.16
4,257,pre-conditioning,CSp,0.6,0.24
4,262,conditioning,CSm,0.33,0.22
4,262,conditioning,CSp,0.7,0.42
4,262,post-conditioning,CSm,0.37,0.22
4,262,post-conditioning,CSp,0.67,0.42
4,262,pre-conditioning,CSm,0.37,0.22
4,262,pre-conditioning,CSp,0.83,0.42
4,264,conditioning,CSm,0.2,0.14
4,264,conditioning,CSp,0.7,0.42
4,264,post-conditioning,CSm,0.7,0.14
4,264,post-conditioning,CSp,0.9,0.42
4,264,pre-conditioning,CSm,0.43,0.14
4,264,pre-conditioning,CSp,0.6,0.42
4,267,conditioning,CSm,0.77,0.11
4,267,conditioning,CSp,0.63,0.14
4,267,post-conditioning,CSm,0.57,0.11
4,267,post-conditioning,CSp,0.57,0.14
4,267,pre-conditioning,CSm,0.47,0.11
4,267,pre-conditioning,CSp,0.4,0.14
4,268,conditioning,CSm,0.4,0.11
4,268,conditioning,CSp,0.9,0.38
4,268,post-conditioning,CSm,0.37,0.11
4,268,post-conditioning,CSp,0.73,0.38
4,268,pre-conditioning,CSm,0.57,0.11
4,268,pre-conditioning,CSp,0.83,0.38
4,270,conditioning,CSm,0.5,0.24
4,270,conditioning,CSp,0.57,0.09
4,270,post-conditioning,CSm,0.43,0.24
4,270,post-conditioning,CSp,0.63,0.09
4,270,pre-conditioning,CSm,0.37,0.24
4,270,pre-conditioning,CSp,0.67,0.09
4,271,conditioning,CSm,0.67,0.17
4,271,conditioning,CSp,0.93,0.22
4,271,post-conditioning,CSm,0.67,0.17
4,271,post-conditioning,CSp,0.87,0.22
4,271,pre-conditioning,CSm,0.9,0.17
4,271,pre-conditioning,CSp,0.93,0.22
4,272,conditioning,CSm,0.33,0.09
4,272,conditioning,CSp,0.57,0.09
4,272,post-conditioning,CSm,0.37,0.09
4,272,post-conditioning,CSp,0.47,0.09
4,272,pre-conditioning,CSm,0.4,0.09
4,272,pre-conditioning,CSp,0.5,0.09
4,275,conditioning,CSm,0.9,0.08
4,275,conditioning,CSp,0.9,0.06
4,275,post-conditioning,CSm,0.63,0.08
4,275,post-conditioning,CSp,0.87,0.06
4,275,pre-conditioning,CSm,0.8,0.08
4,275,pre-conditioning,CSp,0.9,0.06
4,277,conditioning,CSm,0.77,0.34
4,277,conditioning,CSp,0.5,0.27
4,277,post-conditioning,CSm,0.7,0.34
4,277,post-conditioning,CSp,0.63,0.27
4,277,pre-conditioning,CSm,0.7,0.34
4,277,pre-conditioning,CSp,0.6,0.27
4,278,conditioning,CSm,0.73,0.21
4,278,conditioning,CSp,0.97,0.24
4,278,post-conditioning,CSm,0.53,0.21
4,278,post-conditioning,CSp,0.53,0.24
4,278,pre-conditioning,CSm,0.5,0.21
4,278,pre-conditioning,CSp,0.6,0.24
4,279,conditioning,CSm,0.63,0.36
4,279,conditioning,CSp,0.7,0.27
4,279,post-conditioning,CSm,0.6,0.36
4,279,post-conditioning,CSp,0.37,0.27
4,279,pre-conditioning,CSm,0.7,0.36
4,279,pre-conditioning,CSp,0.37,0.27
4,280,conditioning,CSm,0.53,0.09
4,280,conditioning,CSp,0.83,0.14
4,280,post-conditioning,CSm,0.63,0.09
4,280,post-conditioning,CSp,0.67,0.14
4,280,pre-conditioning,CSm,0.53,0.09
4,280,pre-conditioning,CSp,0.87,0.14
4,281,conditioning,CSm,0.63,0.32
4,281,conditioning,CSp,0.63,0.23
4,281,post-conditioning,CSm,0.37,0.32
4,281,post-conditioning,CSp,0.37,0.23
4,281,pre-conditioning,CSm,0.57,0.32
4,281,pre-conditioning,CSp,0.57,0.23
4,282,conditioning,CSm,0.73,0.18
4,282,conditioning,CSp,0.8,0.46
4,282,post-conditioning,CSm,0.6,0.18
4,282,post-conditioning,CSp,0.63,0.46
4,282,pre-conditioning,CSm,0.53,0.18
4,282,pre-conditioning,CSp,0.67,0.46
4,283,conditioning,CSm,0.83,0.31
4,283,conditioning,CSp,0.97,0.18
4,283,post-conditioning,CSm,0.63,0.31
4,283,post-conditioning,CSp,0.67,0.18
4,283,pre-conditioning,CSm,0.67,0.31
4,283,pre-conditioning,CSp,0.7,0.18
4,284,conditioning,CSm,0.8,0.44
4,284,conditioning,CSp,0.57,0.22
4,284,post-conditioning,CSm,0.7,0.44
4,284,post-conditioning,CSp,0.73,0.22
4,284,pre-conditioning,CSm,0.7,0.44
4,284,pre-conditioning,CSp,0.6,0.22
4,285,conditioning,CSm,0.37,0.12
4,285,conditioning,CSp,0.7,0.42
4,285,post-conditioning,CSm,0.63,0.12
4,285,post-conditioning,CSp,0.67,0.42
4,285,pre-conditioning,CSm,0.57,0.12
4,285,pre-conditioning,CSp,0.7,0.42
4,286,conditioning,CSm,0.63,0.09
4,286,conditioning,CSp,0.8,0.13
4,286,post-conditioning,CSm,0.67,0.09
4,286,post-conditioning,CSp,0.77,0.13
4,286,pre-conditioning,CSm,0.8,0.09
4,286,pre-conditioning,CSp,0.67,0.13
4,287,conditioning,CSm,0.63,0.23
4,287,conditioning,CSp,0.93,0.24
4,287,post-conditioning,CSm,0.4,0.23
4,287,post-conditioning,CSp,0.53,0.24
4,287,pre-conditioning,CSm,0.47,0.23
4,287,pre-conditioning,CSp,0.33,0.24
4,288,conditioning,CSm,0.37,0.09
4,288,conditioning,CSp,0.8,0.28
4,288,post-conditioning,CSm,0.6,0.09
4,288,post-conditioning,CSp,0.73,0.28
4,288,pre-conditioning,CSm,0.63,0.09
4,288,pre-conditioning,CSp,0.8,0.28
4,289,conditioning,CSm,0.63,0.14
4,289,conditioning,CSp,0.87,0.13
4,289,post-conditioning,CSm,0.6,0.14
4,289,post-conditioning,CSp,0.6,0.13
4,289,pre-conditioning,CSm,0.77,0.14
4,289,pre-conditioning,CSp,0.9,0.13
4,290,conditioning,CSm,0.57,0.39
4,290,conditioning,CSp,0.8,0.43
4,290,post-conditioning,CSm,0.4,0.39
4,290,post-conditioning,CSp,0.8,0.43
4,290,pre-conditioning,CSm,0.7,0.39
4,290,pre-conditioning,CSp,0.6,0.43
4,291,conditioning,CSm,0.73,0.46
4,291,conditioning,CSp,0.67,0.14
4,291,post-conditioning,CSm,0.73,0.46
4,291,post-conditioning,CSp,0.63,0.14
4,291,pre-conditioning,CSm,0.8,0.46
4,291,pre-conditioning,CSp,0.73,0.14
4,292,conditioning,CSm,0.8,0.4
4,292,conditioning,CSp,0.77,0.27
4,292,post-conditioning,CSm,0.87,0.4
4,292,post-conditioning,CSp,0.93,0.27
4,292,pre-conditioning,CSm,0.9,0.4
4,292,pre-conditioning,CSp,0.9,0.27
4,293,conditioning,CSm,0.87,0.54
4,293,conditioning,CSp,0.9,0.37
4,293,post-conditioning,CSm,0.67,0.54
4,293,post-conditioning,CSp,0.57,0.37
4,293,pre-conditioning,CSm,0.8,0.54
4,293,pre-conditioning,CSp,0.63,0.37
4,294,conditioning,CSm,0.73,0.38
4,294,conditioning,CSp,0.73,0.28
4,294,post-conditioning,CSm,0.7,0.38
4,294,post-conditioning,CSp,0.6,0.28
4,294,pre-conditioning,CSm,0.53,0.38
4,294,pre-conditioning,CSp,0.67,0.28
4,295,conditioning,CSm,0.47,0.21
4,295,conditioning,CSp,0.77,0.5
4,295,post-conditioning,CSm,0.6,0.21
4,295,post-conditioning,CSp,0.67,0.5
4,295,pre-conditioning,CSm,0.7,0.21
4,295,pre-conditioning,CSp,0.8,0.5
4,296,conditioning,CSm,0.67,0.36
4,296,conditioning,CSp,0.93,0.18
4,296,post-conditioning,CSm,0.67,0.36
4,296,post-conditioning,CSp,0.4,0.18
4,296,pre-conditioning,CSm,0.57,0.36
4,296,pre-conditioning,CSp,0.53,0.18
4,297,conditioning,CSm,0.63,0.26
4,297,conditioning,CSp,0.87,0.28
4,297,post-conditioning,CSm,0.27,0.26
4,297,post-conditioning,CSp,0.47,0.28
4,297,pre-conditioning,CSm,0.4,0.26
4,297,pre-conditioning,CSp,0.53,0.28
4,314,conditioning,CSm,0.87,0.37
4,314,conditioning,CSp,0.97,0.34
4,314,post-conditioning,CSm,0.6,0.37
4,314,post-conditioning,CSp,0.9,0.34
4,314,pre-conditioning,CSm,0.77,0.37
4,314,pre-conditioning,CSp,0.83,0.34
4,356,conditioning,CSm,0.5,0.41
4,356,conditioning,CSp,0.63,0.39
4,356,post-conditioning,CSm,0.23,0.41
4,356,post-conditioning,CSp,0.6,0.39
4,356,pre-conditioning,CSm,0.63,0.41
4,356,pre-conditioning,CSp,0.7,0.39
4,358,conditioning,CSm,0.4,0.16
4,358,conditioning,CSp,0.93,0.71
4,358,post-conditioning,CSm,0.4,0.16
4,358,post-conditioning,CSp,0.77,0.71
4,358,pre-conditioning,CSm,0.63,0.16
4,358,pre-conditioning,CSp,0.93,0.71
4,359,conditioning,CSm,0.57,0.19
4,359,conditioning,CSp,0.63,0.4
4,359,post-conditioning,CSm,0.37,0.19
4,359,post-conditioning,CSp,0.27,0.4
4,359,pre-conditioning,CSm,0.4,0.19
4,359,pre-conditioning,CSp,0.57,0.4
4,360,conditioning,CSm,0.77,0.38
4,360,conditioning,CSp,0.77,0.22
4,360,post-conditioning,CSm,0.57,0.38
4,360,post-conditioning,CSp,0.43,0.22
4,360,pre-conditioning,CSm,0.67,0.38
4,360,pre-conditioning,CSp,0.33,0.22
4,361,conditioning,CSm,0.57,0.17
4,361,conditioning,CSp,0.7,0.13
4,361,post-conditioning,CSm,0.5,0.17
4,361,post-conditioning,CSp,0.57,0.13
4,361,pre-conditioning,CSm,0.67,0.17
4,361,pre-conditioning,CSp,0.63,0.13
4,363,conditioning,CSm,0.63,0.23
4,363,conditioning,CSp,0.87,0.26
4,363,post-conditioning,CSm,0.5,0.23
4,363,post-conditioning,CSp,0.6,0.26
4,363,pre-conditioning,CSm,0.6,0.23
4,363,pre-conditioning,CSp,0.63,0.26
4,365,conditioning,CSm,0.63,0.22
4,365,conditioning,CSp,0.77,0.46
4,365,post-conditioning,CSm,0.6,0.22
4,365,post-conditioning,CSp,0.67,0.46
4,365,pre-conditioning,CSm,0.67,0.22
4,365,pre-conditioning,CSp,0.9,0.46
4,366,conditioning,CSm,0.23,0.14
4,366,conditioning,CSp,0.17,0.11
4,366,post-conditioning,CSm,0.13,0.14
4,366,post-conditioning,CSp,0.23,0.11
4,366,pre-conditioning,CSm,0.17,0.14
4,366,pre-conditioning,CSp,0.2,0.11
4,369,conditioning,CSm,0.77,0.17
4,369,conditioning,CSp,0.73,0.2
4,369,post-conditioning,CSm,0.63,0.17
4,369,post-conditioning,CSp,0.77,0.2
4,369,pre-conditioning,CSm,0.63,0.17
4,369,pre-conditioning,CSp,0.63,0.2
4,373,conditioning,CSm,0.53,0.32
4,373,conditioning,CSp,0.53,0.26
4,373,post-conditioning,CSm,0.57,0.32
4,373,post-conditioning,CSp,0.5,0.26
4,373,pre-conditioning,CSm,0.3,0.32
4,373,pre-conditioning,CSp,0.47,0.26
4,376,conditioning,CSm,0.37,0.33
4,376,conditioning,CSp,0.9,0.33
4,376,post-conditioning,CSm,0.43,0.33
4,376,post-conditioning,CSp,0.47,0.33
4,376,pre-conditioning,CSm,0.5,0.33
4,376,pre-conditioning,CSp,0.63,0.33
