"Date","Open","High","Low","Close","Adj.Close","Volume"
"2009-04-29",2.775,2.7875,2.6875,2.72,2.495179,85966800
"2009-04-30",2.7725,2.95,2.75,2.87,2.632781,111027600
"2009-05-01",2.8625,2.985,2.86,2.9175,2.676355,84054800
"2009-05-04",2.9675,3.0975,2.9275,3.075,2.820836,92770400
"2009-05-05",3.0075,3.0275,2.8875,2.95,2.706168,83707600
"2009-05-06",2.9825,3.01,2.8325,2.89,2.651128,93508800
"2009-05-07",2.955,2.955,2.645,2.6825,2.460778,128919600
"2009-05-08",2.625,2.625,2.2775,2.3125,2.121361,293056400
"2009-05-11",2.275,2.415,2.255,2.3575,2.162642,103859600
"2009-05-12",2.41,2.41,2.2,2.245,2.05944,120138400
"2009-05-13",2.23,2.2425,2.0825,2.1,1.926425,130560800
"2009-05-14",2.0975,2.175,2.0825,2.13,1.953945,101786400
"2009-05-15",2.145,2.26,2.12,2.185,2.0044,78030800
"2009-05-18",2.24,2.3325,2.235,2.3175,2.125948,93832000
"2009-05-19",2.3325,2.39,2.295,2.3625,2.167228,85976800
"2009-05-20",2.405,2.5625,2.395,2.4325,2.231442,130943600
"2009-05-21",2.4025,2.45,2.35,2.4175,2.217681,96560000
"2009-05-22",2.4175,2.49,2.3725,2.455,2.252083,71826000
"2009-05-26",2.4325,2.6075,2.4075,2.5875,2.373631,86554000
"2009-05-27",2.575,2.67,2.55,2.5925,2.378217,81415200
"2009-05-28",2.6325,2.65,2.515,2.6275,2.410325,99528800
"2009-05-29",2.63,2.635,2.5175,2.6075,2.391978,83423200
"2009-06-01",2.6375,2.75,2.6275,2.735,2.508939,102276400
"2009-06-02",2.735,2.795,2.6625,2.7125,2.4883,90798400
"2009-06-03",2.6775,2.6875,2.5625,2.6275,2.410325,73568800
"2009-06-04",2.635,2.7275,2.6325,2.7225,2.497473,67318000
"2009-06-05",2.7725,2.7725,2.675,2.7075,2.483712,55999200
"2009-06-08",2.6875,2.73,2.625,2.6925,2.469951,47394800
NA,NA,NA,NA,NA,NA,NA
"2009-06-10",2.855,2.9475,2.7925,2.93,2.687822,83332000
"2009-06-11",2.9375,3.05,2.875,2.8925,2.653421,83515600
"2009-06-12",2.85,2.8875,2.785,2.8775,2.639661,59500000
"2009-06-15",2.825,2.8625,2.78,2.83,2.596087,44516400
"2009-06-16",2.83,2.865,2.7125,2.7525,2.524992,59491200
NA,NA,NA,NA,NA,NA,NA
"2009-06-18",2.81,2.8625,2.735,2.765,2.53646,56637600
"2009-06-19",2.7925,2.865,2.7575,2.795,2.56398,74756400
"2009-06-22",2.805,2.805,2.6275,2.6375,2.419498,57486400
"2009-06-23",2.6625,2.6675,2.5225,2.625,2.408031,58976400
"2009-06-24",2.6575,2.775,2.6575,2.7125,2.4883,51509600
"2009-06-25",2.6875,2.86,2.66,2.855,2.619021,87044400
"2009-06-26",2.8425,2.9025,2.8175,2.8925,2.653421,51395600
"2009-06-29",2.9,2.945,2.8625,2.8925,2.653421,51005600
"2009-06-30",2.8825,2.9225,2.77,2.8225,2.589207,58984400
"2009-07-01",2.84,2.8725,2.7875,2.835,2.600673,69642000
"2009-07-02",2.7425,2.7775,2.6875,2.725,2.499765,55231200
"2009-07-06",2.7225,2.725,2.5925,2.6375,2.419498,75245600
"2009-07-07",2.6475,2.6625,2.515,2.5225,2.314004,107299600
"2009-07-08",2.5375,2.545,2.4275,2.5275,2.31859,120586000
"2009-07-09",2.57,2.625,2.5625,2.5825,2.369045,71456400
"2009-07-10",2.5825,2.61,2.5275,2.5925,2.378217,52000800
"2009-07-13",2.645,2.645,2.4875,2.6225,2.405738,55601200
"2009-07-14",2.6425,2.6875,2.6125,2.6775,2.456192,45256800
"2009-07-15",2.775,2.8425,2.75,2.7875,2.5571,102280800
"2009-07-16",2.8175,2.9425,2.8025,2.9325,2.690114,95207600
"2009-07-17",2.9325,3.0275,2.9025,3.0175,2.768089,85035600
"2009-07-20",3.0425,3.0875,3.0025,3.055,2.80249,78275600
"2009-07-21",3.0475,3.06,2.9225,2.9925,2.745156,94129600
"2009-07-22",2.9325,3.095,2.9125,3.0675,2.813956,60090800
"2009-07-23",3.0725,3.26,3.04,3.25,2.981372,104612000
"2009-07-24",3.15,3.25,3.13,3.24,2.972199,65059200
"2009-07-27",3.21,3.3025,3.18,3.255,2.985959,67748400
"2009-07-28",3.2325,3.295,3.205,3.26,2.990545,56318000
"2009-07-29",3.2225,3.2425,3.1625,3.195,2.930918,37397200
"2009-07-30",3.25,3.2925,3.1925,3.22,2.953852,46844400
"2009-07-31",3.22,3.2775,3.145,3.2325,2.965318,54156000
"2009-08-03",3.31,3.3575,3.2475,3.32,3.045587,47190000
"2009-08-04",3.2625,3.4,3.2575,3.3425,3.066227,69538000
"2009-08-05",3.3225,3.375,3.2825,3.35,3.073107,61076800
"2009-08-06",3.3625,3.4225,3.26,3.28,3.008893,95758800
"2009-08-07",3.4575,3.5575,3.38,3.4275,3.144201,140187200
"2009-08-10",3.4525,3.5025,3.295,3.315,3.040999,69331200
"2009-08-11",3.2925,3.3425,3.22,3.2375,2.969905,48188400
"2009-08-12",3.24,3.3925,3.2375,3.3575,3.079987,63494000
"2009-08-13",3.3825,3.47,3.3225,3.4575,3.171722,56402800
"2009-08-14",3.4525,3.4575,3.31,3.355,3.077694,42714800
"2009-08-17",3.2525,3.2625,3.18,3.215,2.949265,46503200
"2009-08-18",3.215,3.37,3.2125,3.3325,3.057053,63620000
"2009-08-19",3.2825,3.315,3.25,3.295,3.022653,55299600
"2009-08-20",3.28,3.44,3.2725,3.425,3.141908,81984000
"2009-08-21",3.4525,3.4875,3.3825,3.4825,3.194654,60732400
"2009-08-24",3.4625,3.5,3.365,3.385,3.105214,46145600
"2009-08-25",3.4025,3.45,3.345,3.415,3.132734,44408800
"2009-08-26",3.4075,3.4625,3.395,3.455,3.169427,43430800
"2009-08-27",3.47,3.5175,3.4325,3.5025,3.213001,55107200
"2009-08-28",3.5975,3.7575,3.5925,3.6825,3.378124,88399200
"2009-08-31",3.64,3.6575,3.5825,3.63,3.329962,43179600
"2009-09-01",3.6275,3.73,3.4875,3.5075,3.217588,73685600
"2009-09-02",3.5125,3.5925,3.4925,3.5575,3.263456,40465600
"2009-09-03",3.5575,3.6475,3.5475,3.6425,3.341429,53402000
"2009-09-04",3.6275,3.8025,3.6275,3.7775,3.465272,51304800
"2009-09-08",3.805,3.8825,3.775,3.8825,3.561593,54971200
"2009-09-09",3.875,3.9975,3.82,3.99,3.660207,57168400
"2009-09-10",4.0025,4.1225,3.9575,4.1175,3.777169,60795200
"2009-09-11",4.1075,4.1225,4.05,4.08,3.742769,71273200
"2009-09-14",4.02,4.0525,3.9775,4.0125,3.680847,49051600
"2009-09-15",4.05,4.145,4.0125,4.095,3.756528,54613600
"2009-09-16",4.085,4.0925,3.925,3.985,3.655621,70706400
"2009-09-17",3.975,3.975,3.7425,3.81,3.495085,92309600
"2009-09-18",3.8475,3.875,3.775,3.805,3.490499,60474000
"2009-09-21",3.76,3.8525,3.7275,3.7875,3.474444,58877600
"2009-09-22",3.815,3.8375,3.765,3.795,3.481325,36138800
"2009-09-23",3.8175,3.85,3.73,3.735,3.426285,47893600
"2009-09-24",3.7975,3.7975,3.6725,3.685,3.380417,55287600
"2009-09-25",3.665,3.6825,3.5975,3.625,3.325376,37755600
"2009-09-28",3.6375,3.8,3.6375,3.7075,3.401058,46770800
"2009-09-29",3.73,3.775,3.6325,3.64,3.339137,47092800
"2009-09-30",3.715,3.8025,3.6325,3.7575,3.446924,87595600
"2009-10-01",3.745,3.745,3.4875,3.49,3.201534,99996000
"2009-10-02",3.455,3.5375,3.435,3.4625,3.176308,61247600
"2009-10-05",3.5,3.5125,3.385,3.445,3.160254,75427600
"2009-10-06",3.4875,3.5625,3.4625,3.5025,3.213001,76127200
"2009-10-07",3.4775,3.515,3.4375,3.475,3.187774,45960800
"2009-10-08",3.495,3.505,3.3725,3.4975,3.208414,124152400
"2009-10-09",3.4775,3.5475,3.4725,3.5425,3.249695,61854000
"2009-10-12",3.4825,3.57,3.48,3.5025,3.213001,49900800
"2009-10-13",3.5225,3.5625,3.4575,3.49,3.201534,60212400
"2009-10-14",3.625,3.625,3.4675,3.485,3.196949,110194800
"2009-10-15",3.48,3.5125,3.36,3.3825,3.102919,109219600
"2009-10-16",3.34,3.35,3.245,3.305,3.031826,101883200
"2009-10-19",3.3325,3.4525,3.305,3.425,3.141908,69558800
"2009-10-20",3.4825,3.5075,3.4,3.4275,3.144201,66018000
"2009-10-21",3.415,3.4675,3.3275,3.345,3.06852,50395600
"2009-10-22",3.3275,3.385,3.27,3.3675,3.08916,37932800
"2009-10-23",3.4125,3.4125,3.2675,3.2875,3.015773,42952800
"2009-10-26",3.3125,3.3625,3.2275,3.245,2.976785,48165200
"2009-10-27",3.23,3.2775,3.1025,3.135,2.875877,59183600
"2009-10-28",3.065,3.135,2.99,3.005,2.756623,77363200
"2009-10-29",3.0525,3.1525,3.025,3.1375,2.87817,63710000
"2009-10-30",3.1225,3.135,2.975,2.99,2.742863,60414400
"2009-11-02",2.985,3.0825,2.9325,3.0175,2.768089,59313600
"2009-11-03",2.92,3.0175,2.89,3.0025,2.754329,87647200
"2009-11-04",3.025,3.0575,2.9825,2.995,2.747448,91684000
"2009-11-05",3.03,3.0975,3.02,3.0675,2.813956,95515600
