"Cell.ID","x","y","Time.point","Intensity","Area"
57,37.8698175787728,52.650912106136,1953,6124.43708609272,603
57,36.8371372217526,53.2747252747253,1954,6140.37181663837,591.5
57,37.5172413793103,52.5934242181235,1955,6131.36858974359,623.5
57,36.0939671948846,53.6068946344176,1956,6138.75833333333,599.5
57,36.6915276414786,53.2113182859012,1957,6237.50196850394,509.5
57,36.6097422826395,53.1529311809686,1958,6146.95229982964,588.5
57,37.5603822762815,53.1662322618013,1959,6173.24,575.5
57,38.1443946188341,53.5659192825112,1960,6190.63214285714,557.5
57,35.828085106383,53.0953191489362,1961,6152.35604770017,587.5
57,37.211802512416,53.9883143441426,1962,6169.92294220665,570.5
57,36.8895870736086,52.7564332734889,1963,6181.85483870968,557
57,36.7923641703377,52.798825256975,1964,6173.59154929577,567.5
57,35.9163802978236,54.0432416953035,1965,6156.05163511188,582
57,34.8121457489879,53.3851551956815,1966,6100.29773462783,617.5
57,35.7714689265537,53.8556497175141,1967,6135.06281833616,590
57,36.3401179941003,54.070796460177,1968,6150.9012345679,565
57,35.5234042553192,54.737304964539,1969,6143.85666104553,587.5
57,35.1627627627628,54.4228228228228,1970,6171.82553956835,555
57,36.0224948875256,52.8346479696173,1971,6151.53658536585,570.5
57,35.0011685655857,54.7449605609115,1972,6154.19230769231,570.5
57,35.2691637630662,52.6803135888502,1973,6165.85288966725,574
57,34.7529737206086,54.2730290456432,1974,6127.84026622296,602.5
57,35.2887344338257,53.8210251954822,1975,6172.90277777778,575.5
57,36.0188149396237,51.739399045212,1976,6143.76013513513,593.5
57,36.4381443298969,52.5764604810997,1977,6163.19725557461,582
57,36.6471420486701,53.0254668930391,1978,6171.71428571429,589
57,36.3318571006791,53.5777974608798,1979,6169.93971631206,564.5
57,36.4376278118609,53.2816243061642,1980,6167.62020905923,570.5
57,36.7582674860989,53.592039800995,1981,6171.62456140351,569.5
57,36.3377425044092,53.5978835978836,1982,6179.01584507042,567
57,36.5552075176194,53.1936831114591,1983,6098.66300940439,638.5
57,35.6184773310522,53.5360707157114,1984,6143.47863247863,584.5
57,35.0584451901566,54.0875279642058,1985,6143.42642140468,596
57,35.6603475513428,55.1816745655608,1986,6091.14060031596,633
57,35.6319444444444,52.115,1987,6121.42096505824,600
57,35.859693877551,53.6989795918367,1988,6142.63202725724,588
57,36.4735472679965,53.6724486845909,1989,6156.26124567474,576.5
57,36.3167808219178,52.9326484018265,1990,6145.59487179487,584
57,36.4238971662284,52.6479696172948,1991,6165.18596491228,570.5
57,35.8557897952948,54.2963641918729,1992,6190.91590493602,545.5
57,36.5232632249841,54.0079668578713,1993,6233.20229007634,523
57,35.8385285032294,53.9149115417018,1994,6142.73993288591,593.5
57,36.3839441535777,51.6425247236766,1995,6156.16869565217,573
57,35.2139812446718,53.1145211707872,1996,6158.94358974359,586.5
57,36.4320023148148,53.6108217592593,1997,6158.94947735192,576
57,35.6689361702128,52.9923404255319,1998,6132.45890410959,587.5
57,36.5522819179665,52.6773541305604,1999,6148.55190311419,577
57,35.9820491576913,52.4512565589616,2000,6107.87873754153,603.5
57,35.6994535519126,52.6071325855623,2001,6147.28055077453,579.5
57,35.5072721875928,52.8112199465717,2002,6166.00892857143,561.5
57,35.4262793914246,52.4298755186722,2003,6120.27242524917,602.5
57,36.348890809565,54.4989916450591,2004,6143.68911917098,578.5
57,35.823736144904,53.1224655312247,2005,6114.45792880259,616.5
57,35.8772241992883,53.6141755634638,2006,6169.70535714286,562
57,36.7407407407407,52.5188101487314,2007,6174.31293706294,571.5
57,36.8161967938087,54.1492537313433,2008,6121.28145695364,603
57,36.359701920321,52.7520779593007,2009,6155.31111111111,581.5
57,36.1013179571664,53.4124107633169,2010,6117.53125,607
57,36.4080221300138,51.4965421853389,2011,6125.52079866889,602.5
57,35.9973876698015,52.4532392894462,2012,6098.8734375,638
57,36.4712546020957,54.6624185783064,2013,6139.74957410562,588.5
57,35.7760461760462,54.5466089466089,2014,6153.64776632302,577.5
57,36.7176700111483,52.8347268673356,2015,6128.065,598
57,37.2608311229001,54.5968169761273,2016,6170.82570422535,565.5
57,37.4757309941521,53.366081871345,2017,6155.68173913043,570
57,36.3067632850242,54.3315217391304,2018,6191.62657091562,552
57,37.7853253081112,53.4769274863858,2019,6153.87091222031,581.5
57,37.3734269827334,54.1395961369622,2020,6173.31010452962,569.5
57,37.6421394799054,53.0984042553191,2021,6180.05150976909,564
57,37.8958514650421,53.2550043516101,2022,6181.62762237762,574.5
57,36.4269880853422,53.708506511499,2023,6134.91514143095,601.5
57,37.3419614610296,53.8251366120219,2024,6146.10590277778,579.5
57,36.9419775014802,55.2992895204263,2025,6177.91519434629,563
57,36.0960591133005,53.0010946907499,2026,6108.30278232406,609
57,37.6997389033943,53.5419205105889,2027,6168.640625,574.5
57,37.7725015518312,53.975791433892,2028,6185.33705772812,537
57,37.7555743720011,53.8721422523285,2029,6120.53367003367,590.5
57,37.7647058823529,54.6584723441615,2030,6156.75789473684,569.5
57,36.9190600522193,54.3748186829127,2031,6143.16319444444,574.5
57,36.0240929705215,54.6295351473923,2032,6132.13846153846,588
57,36.8565328778822,54.469684030743,2033,6142.45641025641,585.5
57,37.104802259887,53.6138418079096,2034,6133.59966216216,590
57,36.0443886097152,53.6152987158012,2035,6132.7796327212,597
57,37.9379496402878,54.1666666666667,2036,6179.00724637681,556
57,37.0014736221633,53.9537282640731,2037,6170.39893617021,565.5
57,36.3759291023442,55.4296740994854,2038,6133.77133105802,583
57,37.2917388792605,55.3188908145581,2039,6145.55249569707,577
57,35.6258268622376,55.3295944779983,2040,6146.54404145078,579.5
57,36.0331753554502,55.6071616640337,2041,6085.89432176656,633
57,36.9069572506287,55.6716960044705,2042,6142.95805369128,596.5
57,36.6587591240876,55.0328467153285,2043,6180.7277676951,548
57,36.2517361111111,54.6044560185185,2044,6166.98093587522,576
57,36.6104777415852,53.4109663409338,2045,6122.6612111293,614
57,36.7045579352004,55.7635914332784,2046,6138.02653399668,607
57,37.3655320453849,53.9966268015946,2047,6218.71903881701,543.5
57,37.1254216498007,54.0196258816314,2048,6203.53049907579,543.5
57,36.9476145930776,55.7480511381353,2049,6205.45028142589,534.5
57,37.1071129707113,55.6432357043236,2050,6149.09515859766,597.5
57,37.4385474860335,54.8289882060832,2051,6221.27087198516,537
57,36.6006690997567,55.9230535279805,2052,6193.35804701628,548
57,36.9791082008107,55.0586217648893,2053,6213.88971962617,534.5
57,37.3308341143393,55.8722274289285,2054,6213.00374531835,533.5
57,37.8669119901871,54.9346826126955,2055,6207.44587155963,543.5
57,36.6131498470948,55.0308868501529,2056,6207.12087912088,545
57,38.3692214111922,54.9501216545012,2057,6213.72545454545,548
57,37.9302186283318,53.9934112009584,2058,6204.13774597496,556.5
57,36.5519534497091,55.7863674147963,2059,6144.36877076412,601.5
57,37.6092968520153,55.2377169755811,2060,6186.05663716814,566.5
57,37.4920497253541,55.6102919919052,2061,6177.68110918544,576.5
57,36.9617996604414,55.5076400679117,2062,6140.65816326531,589
57,37.004061502756,55.6222802436902,2063,6165.08202443281,574.5
57,37.0956259426848,55.2422322775264,2064,6173.06822262118,552.5
57,37.4364876385337,55.6811594202899,2065,6139.97118644068,586.5
57,35.9095898324668,56.6727325245523,2066,6150.93091537133,577
57,35.6843413421707,56.6956641811654,2067,6126.95867768595,603.5
57,36.8102652825836,55.413783160323,2068,6144.38103448276,578
57,35.7568493150685,56.5313926940639,2069,6123.63481228669,584
57,36.4181213632585,56.5466888334719,2070,6129.79069767442,601.5
57,37.1941489361702,56.309988179669,2071,6178.28091872792,564
57,37.4159186116098,56.2046678635548,2072,6176.84050179211,557
57,36.93350456621,55.7094748858447,2073,6143.22735042735,584
57,36.2339973439575,56.2470119521912,2074,6100.98248407643,627.5
57,36.3299776286353,55.5332774049217,2075,6123.35618729097,596
57,36.2576530612245,55.484410430839,2076,6123.98129251701,588
57,37.1836675385062,56.53065969195,2077,6154.23560209424,573.5
57,35.7095277095277,56.8776958776959,2078,6110.78877887789,610.5
57,35.474646716542,56.8656137434192,2079,6106.99666666667,601.5
57,35.317545427465,56.8019064641049,2080,6155.54025044723,559.5
57,34.2875457875458,57.4869178440607,2081,6075.83069620253,637
57,35.5439442658092,56.6229903536978,2082,6086.53054662379,622
57,35.3001371742112,57.196159122085,2083,6094.13815789474,607.5
57,35.7032384142937,57.1328866554997,2084,6123.40336134454,597
57,35.4680107526882,57.1524193548387,2085,6110.75605815832,620
57,36.1700440528634,55.3900146842878,2086,6146.925795053,567.5
57,35.8004694835681,57.6596244131455,2087,6174.27992957746,568
57,35.1392405063291,57.0888888888889,2088,6122.15294117647,592.5
57,35.8571844095404,56.4659685863874,2089,6156.45263157895,573
57,36.2119325551232,57.2422827496757,2090,6093.73552425665,642.5
57,35.5255230125523,57.8092050209205,2091,6125.8268907563,597.5
57,35.3820193637621,57.3734439834025,2092,6133.85074626866,602.5
57,34.6843153999431,56.7050953600911,2093,6129.1404109589,585.5
57,35.8139145012573,57.2858340318525,2094,6101.9265442404,596.5
57,35.0871985157699,55.221706864564,2095,6168.62592592593,539
57,34.3477178423237,57.0757952973721,2096,6116.25666666667,602.5
57,36.1843207660084,56.697486535009,2097,6167.09172661871,557
57,34.114766641163,57.96480489671,2098,6079.02607361963,653.5
57,35.8467432950192,57.7954612437371,2099,6149.12345679012,565.5
