Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,LMT,NVDA,V,^GSPC,^IXIC,AAPL,AMZN,LMT,NVDA,V,^GSPC,^IXIC,AAPL,AMZN,LMT,NVDA,V,^GSPC,^IXIC,AAPL,AMZN,LMT,NVDA,V,^GSPC,^IXIC,AAPL,AMZN,LMT,NVDA,V,^GSPC,^IXIC
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-08 19:30:00+00:00,227.8000030517578,199.2899932861328,461.8500061035156,128.19000244140625,266.2900085449219,5572.1298828125,18400.560546875,227.83999633789062,199.35000610351562,462.4750061035156,128.38999938964844,267.135009765625,5575.080078125,18415.41796875,226.76010131835938,198.66000366210938,461.5950012207031,127.68000030517578,265.9700012207031,5564.77978515625,18363.26953125,226.80999755859375,198.7550048828125,461.9599914550781,127.83989715576172,267.04998779296875,5565.68017578125,18369.125,6040675,3061628,87734,16886074,993186,338561000,458288000
2024-07-09 13:30:00+00:00,228.52999877929688,199.9199981689453,462.6199035644531,131.96600341796875,265.1650085449219,5579.509765625,18456.30859375,229.39500427246094,200.42999267578125,462.6199035644531,133.82000732421875,267.54998779296875,5588.66015625,18511.1171875,226.37210083007812,199.25999450683594,461.0,130.3000030517578,264.44000244140625,5577.33984375,18449.748046875,228.18499755859375,199.35000610351562,461.70001220703125,130.30999755859375,267.0,5584.240234375,18459.9296875,13450286,7854901,86665,98871596,1070596,492418577,0
2024-07-09 14:30:00+00:00,227.9149932861328,199.99000549316406,461.6400146484375,131.57000732421875,264.364990234375,5579.64990234375,18433.8671875,228.65499877929688,200.22000122070312,462.57000732421875,133.2100067138672,265.20001220703125,5588.33984375,18487.810546875,227.3000030517578,199.48060607910156,461.3299865722656,131.36000061035156,263.9200134277344,5576.66015625,18423.529296875,228.5229034423828,199.8800048828125,462.3900146484375,131.96499633789062,265.1199951171875,5579.52978515625,18456.056640625,8133838,3546775,30630,39801800,939788,282699016,569026000
2024-07-09 15:30:00+00:00,228.17999267578125,199.8300018310547,460.3713073730469,131.14500427246094,265.20001220703125,5586.3701171875,18449.900390625,228.2480010986328,200.22999572753906,461.8399963378906,131.75999450683594,265.5,5587.31982421875,18463.431640625,227.60000610351562,199.69070434570312,459.760009765625,130.8800048828125,264.2200012207031,5577.7900390625,18424.615234375,227.91009521484375,200.00439453125,461.75,131.57699584960938,264.3699951171875,5579.7001953125,18436.0234375,4278456,2950082,51658,25260665,580138,227099407,438787000
2024-07-09 16:30:00+00:00,228.00999450683594,199.4949951171875,460.5450134277344,129.81500244140625,265.4700012207031,5579.3798828125,18394.00390625,228.72540283203125,200.01499938964844,460.70001220703125,131.27999877929688,266.0799865722656,5590.75,18452.544921875,228.00999450683594,199.0449981689453,460.1199951171875,128.66000366210938,264.8699951171875,5577.14990234375,18382.15625,228.1699981689453,199.8300018310547,460.45001220703125,131.13999938964844,265.17999267578125,5586.25,18449.259765625,4244252,2577992,30413,40099885,487776,250916000,453048000
2024-07-09 17:30:00+00:00,228.44000244140625,200.07000732421875,460.2550048828125,130.1649932861328,265.0799865722656,5576.68994140625,18410.970703125,228.53500366210938,200.36990356445312,460.4198913574219,130.44000244140625,265.6400146484375,5582.7998046875,18426.298828125,227.85000610351562,199.47999572753906,459.92999267578125,129.7899932861328,264.8599853515625,5576.669921875,18392.66015625,228.0,199.4949951171875,460.32000732421875,129.8000030517578,265.45001220703125,5579.3798828125,18392.66015625,3230951,2934626,50769,17349387,555590,190224000,370071000
2024-07-09 18:30:00+00:00,228.36000061035156,199.94500732421875,460.1099853515625,130.75010681152344,265.55999755859375,5577.0,18416.669921875,228.5198974609375,200.57000732421875,460.74639892578125,131.3800048828125,265.55999755859375,5581.080078125,18435.830078125,228.16000366210938,199.86000061035156,460.0,130.02000427246094,264.8999938964844,5574.56982421875,18402.80078125,228.4499969482422,200.091796875,460.2349853515625,130.1699981689453,265.1300048828125,5576.7099609375,18411.998046875,3274100,3377974,61681,24140750,592045,219907000,392422000
2024-07-09 19:30:00+00:00,228.6999969482422,199.36000061035156,460.29998779296875,131.4499969482422,265.44000244140625,5577.52001953125,18430.974609375,228.77999877929688,199.9499969482422,460.69000244140625,131.58999633789062,265.9100036621094,5580.08984375,18432.201171875,228.1842041015625,199.27999877929688,460.010009765625,130.61000061035156,265.239990234375,5575.02978515625,18408.349609375,228.35000610351562,199.94000244140625,460.1000061035156,130.75,265.5849914550781,5577.02978515625,18414.259765625,4806474,2959003,103932,17918459,556919,335853000,413037000
2024-07-10 13:30:00+00:00,231.10000610351562,198.89999389648438,458.2799987792969,134.1168975830078,261.3699951171875,5592.7998046875,18527.96875,231.7220001220703,200.11000061035156,461.3900146484375,134.389892578125,262.6300048828125,5596.7900390625,18551.30078125,229.25,198.77999877929688,458.0700988769531,132.4199981689453,258.510009765625,5587.080078125,18492.369140625,229.44000244140625,199.97999572753906,460.3699951171875,134.08999633789062,259.1199951171875,5591.259765625,18514.40625,14711583,6970248,82713,74908906,2536239,0,0
2024-07-10 14:30:00+00:00,230.9949951171875,198.47500610351562,457.8999938964844,134.13499450683594,261.7049865722656,5596.35986328125,18514.21484375,231.15499877929688,199.00999450683594,458.8450012207031,134.77999877929688,261.9599914550781,5596.35986328125,18527.45703125,230.10499572753906,197.69000244140625,457.25,133.27999877929688,261.0799865722656,5586.43994140625,18468.00390625,231.11000061035156,198.91000366210938,458.4549865722656,134.1199951171875,261.4049987792969,5592.77001953125,18525.900390625,6360484,5508416,80090,36272180,913548,273471041,748343000
2024-07-10 15:30:00+00:00,232.19500732421875,198.57000732421875,458.2799987792969,134.72999572753906,261.2799987792969,5608.31005859375,18565.521484375,232.74000549316406,198.8498992919922,458.67999267578125,134.8300018310547,261.9200134277344,5609.43017578125,18570.12890625,230.9550018310547,197.91000366210938,457.8500061035156,133.94000244140625,261.07000732421875,5596.14013671875,18515.595703125,231.0,198.47999572753906,457.8999938964844,134.13499450683594,261.75,5596.39013671875,18515.595703125,9467527,3210696,71761,22686043,650019,215785230,564162000
2024-07-10 16:30:00+00:00,231.55999755859375,199.33309936523438,458.3901062011719,134.63999938964844,261.0899963378906,5612.72998046875,18593.376953125,232.4199981689453,199.6699981689453,459.1600036621094,135.08999633789062,261.510009765625,5616.72998046875,18605.943359375,230.7100067138672,198.4199981689453,458.0003967285156,134.10000610351562,260.9700012207031,5606.22998046875,18562.826171875,232.1999969482422,198.57000732421875,458.2699890136719,134.7299041748047,261.31500244140625,5608.68994140625,18568.296875,7182941,3040028,67502,25202781,632519,202871035,438786000
2024-07-10 17:30:00+00:00,232.10000610351562,199.46499633789062,459.1600036621094,134.4250030517578,260.8299865722656,5614.52001953125,18605.64453125,232.14999389648438,199.63999938964844,459.45001220703125,134.91000366210938,261.3999938964844,5617.39013671875,18618.169921875,231.52000427246094,199.07000732421875,458.32000732421875,134.30999755859375,260.4750061035156,5611.75,18591.939453125,231.57000732421875,199.3300018310547,458.3900146484375,134.64999389648438,261.0899963378906,5612.72021484375,18593.162109375,4334817,1800140,72765,14820038,801527,181668000,404948000
2024-07-10 18:30:00+00:00,231.75999450683594,199.55499267578125,459.5050048828125,134.6820068359375,261.92999267578125,5619.3798828125,18607.62109375,232.19000244140625,200.02999877929688,459.92999267578125,134.6999969482422,262.05999755859375,5620.93017578125,18625.927734375,231.6300048828125,199.36000061035156,459.03009033203125,133.8300018310547,260.44000244140625,5614.240234375,18596.0,232.10000610351562,199.47000122070312,459.1449890136719,134.4199981689453,260.8534851074219,5614.7001953125,18606.853515625,4261881,3504560,58841,19804980,862129,222509000,474192000
2024-07-10 19:30:00+00:00,232.91000366210938,199.74000549316406,461.2049865722656,134.84500122070312,262.989990234375,5632.97998046875,18645.970703125,233.0800018310547,199.9949951171875,461.260009765625,135.08999633789062,263.4800109863281,5635.39013671875,18654.41015625,231.7050018310547,199.49000549316406,459.1300048828125,134.22000122070312,261.9200134277344,5618.77001953125,18604.314453125,231.75999450683594,199.55999755859375,459.489990234375,134.67999267578125,261.9200134277344,5619.47998046875,18607.0390625,7115598,3108102,101989,20238999,1224223,338226000,450712000
2024-07-11 13:30:00+00:00,228.89999389648438,196.9600067138672,460.7232971191406,131.82000732421875,261.49249267578125,5616.35986328125,18497.689453125,232.38999938964844,200.2698974609375,461.4200134277344,136.14999389648438,262.4106140136719,5642.4501953125,18668.72265625,228.52999877929688,196.0749969482422,458.29949951171875,130.26010131835938,260.82000732421875,5611.43994140625,18463.44921875,231.31170654296875,200.08999633789062,459.9200134277344,135.9799041748047,262.1300048828125,5635.2099609375,18658.94921875,16644797,10991975,95182,101644252,1961007,0,0
2024-07-11 14:30:00+00:00,226.6199951171875,193.9499969482422,461.5450134277344,128.13999938964844,262.04998779296875,5591.39990234375,18344.951171875,229.63999938964844,197.38999938964844,461.5450134277344,132.5,262.1000061035156,5622.18017578125,18530.63671875,226.27000427246094,193.83999633789062,459.3500061035156,128.1300048828125,260.760009765625,5590.02001953125,18341.626953125,228.8699951171875,196.9600067138672,460.010009765625,131.82000732421875,261.44000244140625,5616.18994140625,18504.931640625,10923612,6282855,94996,63998380,1127822,355030880,782120000
2024-07-11 15:30:00+00:00,227.7657928466797,194.91000366210938,461.17999267578125,129.95440673828125,262.05499267578125,5590.93017578125,18345.216796875,227.83999633789062,195.05999755859375,462.5,130.33999633789062,262.3599853515625,5593.91015625,18355.623046875,225.77000427246094,193.9199981689453,460.7699890136719,127.5999984741211,261.44000244140625,5580.22021484375,18282.666015625,226.6199951171875,193.9499969482422,461.6300048828125,128.13009643554688,262.04998779296875,5591.3798828125,18340.693359375,7102718,4541923,63831,55276495,711762,346478228,683672000
2024-07-11 16:30:00+00:00,227.97999572753906,194.86000061035156,462.2898864746094,128.92999267578125,261.6400146484375,5589.2900390625,18335.765625,228.72000122070312,195.17999267578125,465.7699890136719,129.99000549316406,262.1210021972656,5596.43017578125,18377.470703125,227.27000427246094,193.94000244140625,461.05999755859375,128.0301971435547,261.2900085449219,5578.10009765625,18282.841796875,227.75999450683594,194.88999938964844,461.1499938964844,129.94439697265625,262.0199890136719,5590.8798828125,18345.984375,5833847,2966298,174728,28150211,638178,226594000,458813000
2024-07-11 17:30:00+00:00,227.26499938964844,193.5800018310547,462.3299865722656,128.1999969482422,263.0050048828125,5580.89990234375,18275.228515625,227.97500610351562,194.85000610351562,463.8999938964844,128.9499969482422,263.4700012207031,5589.31005859375,18333.30859375,226.58999633789062,192.86000061035156,461.8349914550781,127.05000305175781,261.5299987792969,5576.52978515625,18238.78125,227.97000122070312,194.85000610351562,462.0199890136719,128.9199981689453,261.6300048828125,5589.31005859375,18333.30859375,3327985,3996854,86645,28603554,604351,225669000,427445000
2024-07-11 18:30:00+00:00,227.7100067138672,194.02999877929688,461.0150146484375,128.16600036621094,262.989990234375,5584.16015625,18291.5390625,228.5500030517578,194.35000610351562,462.7427978515625,129.72999572753906,263.6300048828125,5593.68017578125,18343.22265625,227.2100067138672,193.5402069091797,456.1099853515625,128.0800018310547,262.17999267578125,5580.72021484375,18273.376953125,227.25999450683594,193.5800018310547,462.239990234375,128.19000244140625,263.0299987792969,5580.97998046875,18274.177734375,4129270,3499640,176602,34630925,813006,250618000,468026000
2024-07-11 19:30:00+00:00,227.5500030517578,195.05499267578125,460.4200134277344,127.45999908447266,262.5199890136719,5585.509765625,18287.431640625,228.6999969482422,195.1999969482422,461.260009765625,129.19000244140625,263.42999267578125,5593.990234375,18343.70703125,227.5500030517578,193.97000122070312,460.0400085449219,127.16000366210938,262.3900146484375,5584.06982421875,18287.431640625,227.72000122070312,194.00999450683594,461.0050048828125,128.16000366210938,262.9700012207031,5584.06982421875,18291.376953125,6050973,4283958,242004,29730261,1086677,393812000,496896000
2024-07-12 13:30:00+00:00,230.8800048828125,194.11000061035156,461.1600036621094,129.02000427246094,264.4649963378906,5616.6298828125,18411.271484375,231.5,195.52000427246094,462.5899963378906,130.3300018310547,266.2289123535156,5617.830078125,18439.515625,228.67999267578125,193.83009338378906,459.5299987792969,127.22000122070312,263.6600036621094,5590.43994140625,18295.095703125,229.0,194.50999450683594,462.3599853515625,128.25999450683594,264.3399963378906,5590.759765625,18306.986328125,14080146,6881419,95746,74832139,1199322,0,0
2024-07-12 14:30:00+00:00,231.89990234375,195.40040588378906,461.57501220703125,130.6300048828125,265.3760070800781,5636.66015625,18490.583984375,232.3979949951172,195.8000030517578,462.29998779296875,131.0500030517578,265.44000244140625,5636.66015625,18501.912109375,230.6199951171875,194.00999450683594,460.3699951171875,128.6999969482422,263.8699951171875,5615.83984375,18405.70703125,230.8800048828125,194.1199951171875,461.2900085449219,129.02999877929688,264.54998779296875,5616.58984375,18410.623046875,7527748,3944012,57633,37619263,658837,315209333,775019000
2024-07-12 15:30:00+00:00,230.7100067138672,194.50950622558594,462.864990234375,129.97540283203125,265.3599853515625,5625.39990234375,18433.96875,231.99000549316406,195.4499969482422,463.17999267578125,130.75999450683594,265.8500061035156,5637.10009765625,18497.751953125,230.50999450683594,194.0800018310547,461.3900146484375,129.33999633789062,265.25,5620.4599609375,18406.1875,231.89999389648438,195.40989685058594,461.6400146484375,130.625,265.375,5636.669921875,18491.125,5014273,2872973,44294,22538848,519955,227290888,501198000
2024-07-12 16:30:00+00:00,231.90249633789062,195.41409301757812,463.8122863769531,130.9398956298828,266.7300109863281,5643.18017578125,18502.109375,231.91000366210938,195.47999572753906,464.2099914550781,130.9499969482422,266.7799987792969,5643.2001953125,18502.109375,230.57000732421875,194.46499633789062,462.9200134277344,129.8603057861328,265.1499938964844,5623.64990234375,18425.55078125,230.7100067138672,194.5,462.94000244140625,129.96009826660156,265.42999267578125,5625.47998046875,18435.33984375,4220317,1996627,36284,16417316,460549,199813000,448408000
2024-07-12 17:30:00+00:00,232.27000427246094,195.86000061035156,464.4200134277344,131.44009399414062,266.67999267578125,5648.81982421875,18530.388671875,232.63999938964844,196.47000122070312,464.7349853515625,131.49000549316406,267.07000732421875,5655.56005859375,18556.494140625,231.83999633789062,195.2100067138672,463.7200012207031,130.77499389648438,266.5799865722656,5641.490234375,18497.255859375,231.89999389648438,195.39999389648438,463.7200012207031,130.92999267578125,266.7300109863281,5643.18994140625,18500.60546875,4525973,3273397,37186,23158310,550421,218870000,435629000
2024-07-12 18:30:00+00:00,231.85989379882812,195.88499450683594,464.6199951171875,131.0458984375,267.3399963378906,5647.22021484375,18515.5625,232.36000061035156,195.91990661621094,464.8999938964844,131.9199981689453,267.3949890136719,5651.72021484375,18543.025390625,231.55999755859375,195.3249969482422,464.1000061035156,130.67999267578125,266.6400146484375,5644.77001953125,18503.341796875,232.26499938964844,195.86000061035156,464.3699951171875,131.46400451660156,266.6940002441406,5648.93017578125,18531.150390625,3484723,2356349,48500,24267008,749226,233778000,432996000
2024-07-12 19:30:00+00:00,230.57000732421875,194.5,463.8999938964844,129.1699981689453,265.760009765625,5615.93017578125,18381.3125,231.8699951171875,195.95989990234375,464.7950134277344,131.0500030517578,267.3349914550781,5647.2099609375,18515.330078125,229.91000366210938,194.0,463.6000061035156,128.83999633789062,265.42999267578125,5609.7099609375,18376.8203125,231.86000061035156,195.8800048828125,464.6400146484375,131.0500030517578,267.3299865722656,5647.2099609375,18515.330078125,5822133,3727137,115183,31584753,893758,386664000,484840000
2024-07-15 13:30:00+00:00,234.79010009765625,195.54269409179688,466.2217102050781,129.19000244140625,266.7250061035156,5646.240234375,18549.734375,237.22999572753906,195.6298065185547,467.25,131.38999938964844,267.71600341796875,5646.740234375,18551.8125,233.33999633789062,193.67999267578125,464.2047119140625,128.0500030517578,265.25,5632.64013671875,18461.607421875,236.53199768066406,194.54249572753906,466.7099914550781,130.80999755859375,265.6700134277344,5638.16015625,18499.681640625,20535733,6713775,94516,59254878,932883,0,0
2024-07-15 14:30:00+00:00,235.60000610351562,194.4600067138672,463.5950012207031,129.7899932861328,266.17999267578125,5656.43994140625,18591.359375,236.3101043701172,196.19000244140625,465.6300048828125,130.69000244140625,267.3699951171875,5666.93994140625,18641.439453125,234.47999572753906,194.4600067138672,462.7799987792969,129.14999389648438,266.1600036621094,5645.56982421875,18546.9375,234.82000732421875,195.5399932861328,465.4200134277344,129.22999572753906,266.6860046386719,5645.919921875,18546.9375,6820287,4399538,68124,26097746,456816,281260455,674021000
2024-07-15 15:30:00+00:00,235.30799865722656,192.47999572753906,465.0,128.34500122070312,266.79998779296875,5647.490234375,18516.87890625,235.94979858398438,194.4866943359375,466.06280517578125,129.9600067138672,267.2900085449219,5660.1201171875,18596.724609375,234.5,190.8300018310547,463.6199951171875,127.26000213623047,265.92999267578125,5640.169921875,18465.376953125,235.5800018310547,194.4600067138672,463.75,129.77000427246094,266.239990234375,5656.2998046875,18590.5078125,6582105,8130393,44781,33033257,507144,255177601,542481000
2024-07-15 16:30:00+00:00,234.69000244140625,191.52000427246094,463.95001220703125,128.11000061035156,267.5899963378906,5635.27978515625,18477.859375,235.8800048828125,192.5500030517578,465.2900085449219,128.88499450683594,267.7900085449219,5649.43017578125,18536.3359375,234.6199951171875,190.84500122070312,463.95001220703125,127.80000305175781,266.5400085449219,5632.64013671875,18460.2421875,235.32000732421875,192.47500610351562,465.2124938964844,128.33999633789062,266.739990234375,5647.47021484375,18516.73828125,3851727,6758453,40368,18844928,429899,192654000,430885000
2024-07-15 17:30:00+00:00,234.2050018310547,192.360107421875,464.4200134277344,127.90460205078125,268.07000732421875,5636.330078125,18473.376953125,234.8000030517578,192.37570190429688,464.5799865722656,128.25,268.1000061035156,5636.7099609375,18477.546875,233.9040069580078,191.1999969482422,463.4534912109375,127.37999725341797,267.20001220703125,5625.77978515625,18431.625,234.6595001220703,191.50999450683594,464.0050048828125,128.10000610351562,267.5899963378906,5635.22021484375,18470.22265625,3774759,3284444,55136,20400803,578699,196171000,401387000
2024-07-15 18:30:00+00:00,234.5800018310547,192.77999877929688,464.3299865722656,128.1699981689453,268.7250061035156,5639.22021484375,18495.607421875,235.07000732421875,192.99000549316406,465.4100036621094,128.5,269.239990234375,5644.16015625,18513.77734375,233.97000122070312,192.01060485839844,464.3299865722656,127.63999938964844,268.010009765625,5635.10986328125,18461.392578125,234.2100067138672,192.36500549316406,464.4200134277344,127.9000015258789,268.04998779296875,5636.330078125,18472.640625,4097236,2609634,53360,17233191,762955,221556000,489364000
2024-07-15 19:30:00+00:00,234.4199981689453,192.7100067138672,464.1300048828125,128.44000244140625,268.42999267578125,5632.56005859375,18475.85546875,234.7899932861328,193.02999877929688,464.6300048828125,128.5,268.739990234375,5641.2900390625,18506.3671875,233.08999633789062,191.64999389648438,463.4700012207031,127.18000030517578,267.6499938964844,5614.75,18397.833984375,234.5800018310547,192.8074951171875,464.3399963378906,128.16000366210938,268.739990234375,5639.22021484375,18496.091796875,5847732,3218739,93841,16064452,803834,360803000,487225000
2024-07-16 13:30:00+00:00,233.8300018310547,194.13499450683594,467.260009765625,125.86000061035156,269.6600036621094,5644.419921875,18429.1640625,236.27000427246094,196.6199951171875,467.760009765625,129.0399932861328,270.1600036621094,5654.9599609375,18576.83203125,233.00999450683594,192.9499969482422,463.75,124.58000183105469,267.6400146484375,5639.02001953125,18393.07421875,235.2050018310547,195.5919952392578,463.75,128.41000366210938,268.5199890136719,5644.08984375,18530.056640625,11433979,10523402,75810,67705595,1000474,0,0
2024-07-16 14:30:00+00:00,234.16000366210938,193.80999755859375,467.2850036621094,126.45999908447266,268.8399963378906,5653.7001953125,18471.21875,234.91000366210938,194.54159545898438,467.79998779296875,126.94999694824219,270.2099914550781,5663.02978515625,18509.447265625,233.6750030517578,193.3533935546875,466.239990234375,125.6500015258789,268.80999755859375,5642.77001953125,18418.912109375,233.8300018310547,194.139892578125,467.127197265625,125.86799621582031,269.7049865722656,5644.43994140625,18425.5,5219269,3407301,69984,28994426,722198,306404256,667558000
2024-07-16 15:30:00+00:00,232.94790649414062,193.1999969482422,467.8500061035156,125.4800033569336,268.260009765625,5644.3798828125,18405.423828125,234.35000610351562,194.2198944091797,468.04998779296875,126.94999694824219,268.8699951171875,5654.22998046875,18480.3828125,232.6199951171875,192.75,466.30999755859375,125.26000213623047,267.9599914550781,5641.10009765625,18395.513671875,234.16000366210938,193.80999755859375,467.30499267578125,126.44999694824219,268.8450012207031,5653.58984375,18471.8125,5683620,3174735,48219,20771347,581700,251709333,585407000
2024-07-16 16:30:00+00:00,233.5449981689453,193.27999877929688,468.17498779296875,125.98999786376953,267.5199890136719,5645.759765625,18428.91796875,233.7971954345703,193.5399932861328,468.9599914550781,126.33999633789062,268.4800109863281,5654.02001953125,18450.880859375,232.3300018310547,192.5800018310547,467.6199951171875,125.18000030517578,267.3699951171875,5641.240234375,18386.068359375,232.9250030517578,193.1999969482422,467.760009765625,125.48500061035156,268.25,5644.330078125,18405.755859375,4383942,2454048,53894,20501787,551522,208688000,479707000
2024-07-16 17:30:00+00:00,234.38999938964844,192.61990356445312,467.69500732421875,125.77999877929688,268.1099853515625,5652.22998046875,18451.005859375,234.5500030517578,193.3354949951172,468.25,126.30000305175781,268.6199951171875,5654.2099609375,18458.19921875,233.4149932861328,192.24000549316406,467.4599914550781,125.28500366210938,267.4549865722656,5644.830078125,18413.810546875,233.5399932861328,193.25999450683594,468.0849914550781,126.0,267.510009765625,5645.22998046875,18428.759765625,3187466,2960844,51344,19849550,679399,217427000,480033000
2024-07-16 18:30:00+00:00,234.55990600585938,193.11610412597656,468.1889953613281,125.96990203857422,269.17999267578125,5662.669921875,18490.546875,234.86500549316406,193.3300018310547,468.1889953613281,126.56999969482422,269.2099914550781,5664.27001953125,18501.31640625,234.3000030517578,192.4499969482422,467.2200012207031,125.59020233154297,267.8800048828125,5651.33984375,18447.46875,234.39950561523438,192.60000610351562,467.54998779296875,125.77999877929688,268.1400146484375,5652.1298828125,18448.716796875,3209757,3264654,56214,17548359,626456,245489000,544255000
2024-07-16 19:30:00+00:00,234.80999755859375,193.0,468.6199951171875,126.31500244140625,269.2699890136719,5667.56005859375,18506.970703125,234.97999572753906,193.36000061035156,469.19000244140625,126.6500015258789,269.75,5669.669921875,18518.927734375,234.28500366210938,192.77000427246094,467.6700134277344,125.5199966430664,268.9549865722656,5658.8798828125,18474.580078125,234.5500030517578,193.11000061035156,467.95001220703125,125.96499633789062,269.1499938964844,5662.6298828125,18488.255859375,2857260,3034418,132371,16818520,963407,377000000,519442000
2024-07-17 13:30:00+00:00,227.82000732421875,186.14999389648438,473.02899169921875,119.01000213623047,269.8999938964844,5605.169921875,18082.005859375,231.45989990234375,191.5800018310547,473.79998779296875,121.8499984741211,270.0613098144531,5622.490234375,18223.00390625,226.63999938964844,185.99000549316406,469.7044982910156,118.12000274658203,268.239990234375,5596.72021484375,18057.87890625,229.47999572753906,191.4199981689453,470.0,121.33999633789062,269.5249938964844,5610.06982421875,18191.345703125,17630432,12602745,114721,118536934,1034289,0,0
2024-07-17 14:30:00+00:00,228.6199951171875,187.6999053955078,472.7699890136719,119.77999877929688,271.2300109863281,5603.6298828125,18086.998046875,228.8300018310547,187.74000549316406,474.30999755859375,120.33999633789062,271.3800048828125,5608.52001953125,18124.341796875,227.4499969482422,186.14999389648438,471.7300109863281,118.9800033569336,269.80999755859375,5597.5400390625,18057.337890625,227.8000030517578,186.14999389648438,472.8699951171875,119.01000213623047,269.95001220703125,5605.10986328125,18081.58203125,5951133,6348450,87706,47616254,724877,367182217,724094000
2024-07-17 15:30:00+00:00,228.4949951171875,186.47999572753906,474.1549987792969,117.83000183105469,272.1099853515625,5591.41015625,17999.62109375,229.00999450683594,187.85000610351562,474.2499084472656,120.0,272.4800109863281,5604.18017578125,18093.0625,228.09500122070312,186.27999877929688,472.5199890136719,117.44999694824219,270.9599914550781,5590.68994140625,17992.04296875,228.6300048828125,187.6999969482422,472.7950134277344,119.79000091552734,271.20001220703125,5603.60986328125,18089.55078125,4229799,4098501,68929,47811674,616522,305394000,582370000
2024-07-17 16:30:00+00:00,228.6999969482422,186.83999633789062,474.8699951171875,118.23570251464844,270.9100036621094,5591.52001953125,18015.087890625,229.00999450683594,187.30999755859375,474.9599914550781,118.4800033569336,272.17999267578125,5597.97998046875,18029.017578125,228.14999389648438,186.1699981689453,473.7200012207031,116.7300033569336,270.5400085449219,5584.81005859375,17973.833984375,228.48500061035156,186.47999572753906,474.010009765625,117.83999633789062,272.1400146484375,5591.31982421875,17999.1015625,3870619,5210979,80555,47435831,395937,295968000,482350000
2024-07-17 17:30:00+00:00,229.51910400390625,187.2259979248047,475.1000061035156,118.4542007446289,271.7650146484375,5598.27978515625,18044.888671875,229.77999877929688,187.43580627441406,475.4200134277344,119.0199966430664,271.7799987792969,5599.14990234375,18051.2890625,228.25999450683594,186.49000549316406,474.0799865722656,117.83999633789062,270.82000732421875,5586.7900390625,17996.826171875,228.67999267578125,186.82000732421875,474.5799865722656,118.23500061035156,270.8999938964844,5591.47021484375,18013.251953125,4477036,2534536,93706,30229069,434664,248595000,403407000
2024-07-17 18:30:00+00:00,229.13999938964844,187.83680725097656,475.45001220703125,118.92790222167969,272.07000732421875,5598.47021484375,18046.3359375,229.8000030517578,188.05999755859375,475.70001220703125,118.94999694824219,272.3999938964844,5601.259765625,18055.234375,228.9600067138672,186.4199981689453,474.739990234375,117.58999633789062,271.6400146484375,5588.6201171875,17997.306640625,229.51800537109375,187.22999572753906,475.1449890136719,118.44999694824219,271.739990234375,5598.14013671875,18043.224609375,4776274,5100366,85413,32007643,566003,299695000,454487000
2024-07-17 19:30:00+00:00,228.88499450683594,187.8800048828125,475.8699951171875,117.8499984741211,272.75,5588.18994140625,17996.44921875,229.82000732421875,188.15499877929688,476.7749938964844,119.0999984741211,272.9100036621094,5600.509765625,18056.357421875,228.57000732421875,187.27000427246094,475.07000732421875,117.80000305175781,271.8912048339844,5587.259765625,17993.048828125,229.13999938964844,187.8300018310547,475.239990234375,118.91999816894531,272.07000732421875,5598.43994140625,18045.42578125,6250577,4993547,245137,30255002,628783,461566000,479794000
2024-07-18 13:30:00+00:00,227.88999938964844,186.3300018310547,476.385009765625,119.9800033569336,273.32501220703125,5606.8798828125,18039.173828125,230.44000244140625,189.67999267578125,476.6099853515625,122.4000015258789,273.6199951171875,5614.0498046875,18127.521484375,226.58999633789062,185.9600067138672,473.0150146484375,118.83399963378906,271.0299987792969,5595.14013671875,18012.541015625,230.34500122070312,189.58999633789062,474.5,121.82499694824219,272.2900085449219,5608.56005859375,18120.8046875,12105218,9087442,142298,87415469,596350,0,0
2024-07-18 14:30:00+00:00,222.99000549316406,182.92999267578125,480.3999938964844,116.8499984741211,271.69000244140625,5555.64013671875,17814.34375,228.00999450683594,186.34339904785156,480.8599853515625,119.98999786376953,273.4100036621094,5606.85986328125,18037.37109375,222.7899932861328,182.16000366210938,476.2699890136719,116.55999755859375,271.6099853515625,5555.31005859375,17809.166015625,227.8699951171875,186.34339904785156,476.57000732421875,119.9800033569336,273.3699951171875,5606.85986328125,18037.37109375,12436258,10569757,169358,59381800,595166,426354258,823086000
2024-07-18 15:30:00+00:00,223.35000610351562,182.5800018310547,479.0400085449219,119.52030181884766,269.7200012207031,5547.330078125,17822.12890625,224.02999877929688,183.25,480.69500732421875,119.58999633789062,271.8599853515625,5561.02978515625,17848.24609375,222.4499969482422,181.447998046875,478.67999267578125,116.61009979248047,269.6199951171875,5542.009765625,17768.728515625,222.97999572753906,182.93499755859375,480.2300109863281,116.8550033569336,271.69000244140625,5555.580078125,17808.548828125,7965624,7398634,91171,42273236,447864,327779526,599173000
